tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
To his great sorrow he could never recall his mother .,sad,"['to', 'his', 'he', 'great', 'sorrow', 'he', 'could', 'never', 'recall', 'his', 'he', 'mother']",0.0,0.0,0.0,0.0,1.0,0.344,1.0,0.41200000000000003,2.0,0.8600000000000001,0.0,0.0,1.0,0.406,1.0,0.703,sadness,2.0,0.8600000000000001
"Yet the dog had grown old and less capable , and one day the gillie had come and explained with great sorrow that the dog had suffered a stroke , and must be put down .",sad,"['yet', 'the', 'dog', 'had', 'have', 'grown', 'grow', 'old', 'and', 'less', 'capable', 'and', 'one', 'day', 'the', 'gillie', 'had', 'have', 'come', 'and', 'explained', 'explain', 'with', 'great', 'sorrow', 'that', 'the', 'dog', 'had', 'have', 'suffered', 'suffer', 'a', 'stroke', 'and', 'must', 'be', 'put', 'down']",0.0,0.0,0.0,0.0,3.0,1.1669999999999998,1.0,0.242,3.0,1.5310000000000001,0.0,0.0,1.0,0.555,2.0,0.89,sadness,3.0,1.5310000000000001
Peers expressed their sorrow at the news of the separation of the Prince and Princess of Wales after the Lord Chancellor Lord Mackay of Clashfern relayed the Prime Minister 's announcement to them .,sad,"['peers', 'peer', 'expressed', 'express', 'their', 'they', 'sorrow', 'at', 'the', 'news', 'of', 'the', 'separation', 'of', 'the', 'prince', 'and', 'princess', 'of', 'wales', 'after', 'the', 'lord', 'chancellor', 'lord', 'mackay', 'of', 'clashfern', 'relayed', 'relay', 'the', 'prime', 'minister', ""'s"", 'announcement', 'to', 'them', 'they']",0.0,0.0,1.0,0.125,2.0,0.735,2.0,0.7809999999999999,1.0,0.8440000000000001,0.0,0.0,1.0,0.7340000000000001,2.0,0.89,trust,2.0,0.89
He expressed at once his sorrow for my father 's death .,sad,"['he', 'expressed', 'express', 'at', 'once', 'his', 'he', 'sorrow', 'for', 'my', 'father', ""'s"", 'death']",1.0,0.574,1.0,0.6559999999999999,2.0,1.1869999999999998,0.0,0.0,2.0,1.7590000000000001,1.0,0.578,1.0,0.39799999999999996,1.0,0.586,sadness,2.0,1.7590000000000001
I join the hon. Gentleman in expressing our sorrow at that tragic loss .,sad,"['i', 'join', 'the', 'hon', 'gentleman', 'in', 'expressing', 'express', 'our', 'we', 'sorrow', 'at', 'that', 'tragic', 'loss']",1.0,0.324,0.0,0.0,2.0,0.9219999999999999,0.0,0.0,3.0,2.4930000000000003,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,sadness,3.0,2.4930000000000003
Both of them were aware of Alain 's black anger and Marguerite was feeling the sorrow of leaving her own house .,sad,"['both', 'of', 'them', 'they', 'were', 'be', 'aware', 'of', 'alain', ""'s"", 'black', 'anger', 'and', 'marguerite', 'was', 'be', 'feeling', 'feel', 'the', 'sorrow', 'of', 'leaving', 'leave', 'her', 'she', 'own', 'house']",2.0,0.958,1.0,0.141,2.0,0.6719999999999999,1.0,0.359,5.0,1.8910000000000002,2.0,0.593,1.0,0.555,1.0,0.518,sadness,5.0,1.8910000000000002
"Despite my anger and despair at what had happened to Brian , killing myself now would n't make amends for not helping him .",sad,"['despite', 'my', 'anger', 'and', 'despair', 'at', 'what', 'had', 'have', 'happened', 'happen', 'to', 'brian', 'killing', 'kill', 'myself', 'now', 'would', ""n't"", 'not', 'make', 'amends', 'amend', 'for', 'not', 'helping', 'help', 'him', 'he']",3.0,2.0860000000000003,1.0,0.445,4.0,2.7119999999999997,0.0,0.0,3.0,2.4210000000000003,0.0,0.0,1.0,0.484,0.0,0.0,fear,4.0,2.7119999999999997
"He had understood James 's despair at the enormity of the ruin , but not what the loss of Edward was already meaning .",sad,"['he', 'had', 'have', 'understood', 'understand', 'james', ""'s"", 'despair', 'at', 'the', 'enormity', 'of', 'the', 'ruin', 'but', 'not', 'what', 'the', 'loss', 'of', 'edward', 'was', 'be', 'already', 'meaning', 'mean']",2.0,0.706,1.0,0.445,3.0,1.944,0.0,0.0,3.0,2.1559999999999997,0.0,0.0,0.0,0.0,0.0,0.0,sadness,3.0,2.1559999999999997
Away from the defence debate Dr Mowlam also yesterday spoke of her despair at the growing homeless problem in her constituency .,sad,"['away', 'from', 'the', 'defence', 'debate', 'dr', 'mowlam', 'also', 'yesterday', 'spoke', 'speak', 'of', 'her', 'she', 'despair', 'at', 'the', 'growing', 'grow', 'homeless', 'problem', 'in', 'her', 'she', 'constituency']",2.0,0.67,2.0,0.883,3.0,1.516,1.0,0.242,3.0,1.9840000000000002,0.0,0.0,2.0,0.8440000000000001,1.0,0.49200000000000005,sadness,3.0,1.9840000000000002
Nizan 's despair in 1939 at the Nazi-Soviet pact and the Soviet invasion of Poland echoed Sartre 's despair in 1956 at the Soviet repression in Hungary .,sad,"['nizan', ""'s"", 'despair', 'in', '1939', 'at', 'the', 'nazi-', 'soviet', 'pact', 'and', 'the', 'soviet', 'invasion', 'of', 'poland', 'echoed', 'echo', 'sartre', ""'s"", 'despair', 'in', '1956', 'at', 'the', 'soviet', 'repression', 'in', 'hungary']",2.0,0.976,1.0,0.445,2.0,1.266,0.0,0.0,1.0,0.812,0.0,0.0,0.0,0.0,1.0,0.695,fear,2.0,1.266
"In their communiqu , the finance ministers could usefully point out that the current despair over eastern Germany is overdone .",sad,"['in', 'their', 'they', 'communiqu', 'the', 'finance', 'ministers', 'minister', 'could', 'usefully', 'point', 'out', 'that', 'the', 'current', 'despair', 'over', 'eastern', 'germany', 'is', 'be', 'overdone']",1.0,0.382,1.0,0.445,1.0,0.6409999999999999,0.0,0.0,1.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.812
It does at times reveal a certain despair over her present situation -- a fact that is rather concerning .,sad,"['it', 'does', 'do', 'at', 'times', 'time', 'reveal', 'a', 'certain', 'despair', 'over', 'her', 'she', 'present', 'situation', 'a', 'fact', 'that', 'is', 'be', 'rather', 'concerning', 'concern']",1.0,0.382,1.0,0.445,1.0,0.6409999999999999,1.0,0.441,1.0,0.812,1.0,0.32,2.0,1.032,2.0,1.18,trust,2.0,1.18
"Lewis Verne-Smith sat shaking his head , less as a gesture of denial than of a generalized despair at the state of the world .",sad,"['lewis', 'verne', 'smith', 'sat', 'sit', 'shaking', 'shake', 'his', 'he', 'head', 'less', 'as', 'a', 'gesture', 'of', 'denial', 'than', 'of', 'a', 'generalized', 'generalize', 'despair', 'at', 'the', 'state', 'of', 'the', 'world']",1.0,0.382,1.0,0.445,3.0,1.339,1.0,0.387,1.0,0.812,0.0,0.0,0.0,0.0,2.0,0.554,fear,3.0,1.339
` I feel despair at being deceived and betrayed .,sad,"['i', 'feel', 'despair', 'at', 'being', 'be', 'deceived', 'deceive', 'and', 'betrayed']",3.0,1.491,2.0,0.906,1.0,0.6409999999999999,0.0,0.0,3.0,2.2220000000000004,0.0,0.0,0.0,0.0,0.0,0.0,sadness,3.0,2.2220000000000004
Labour supporters must be in despair at not being able to race away from the Tories in the run up to the election .,sad,"['labour', 'supporters', 'supporter', 'must', 'be', 'in', 'despair', 'at', 'not', 'being', 'be', 'able', 'to', 'race', 'away', 'from', 'the', 'tories', 'in', 'the', 'run', 'up', 'to', 'the', 'election']",1.0,0.382,1.0,0.445,2.0,0.8909999999999999,1.0,0.18,1.0,0.812,0.0,0.0,0.0,0.0,1.0,0.7340000000000001,fear,2.0,0.8909999999999999
"<surprise>Now you see in our day and generation , we do n't need to be reminded of the importance of little things. the more we learn about the atom , the more we 're astonished at its complexity and its unseen power . <\surprise>",surprise,"['surprise', 'now', 'you', 'see', 'in', 'our', 'we', 'day', 'and', 'generation', 'we', 'do', ""n't"", 'not', 'need', 'to', 'be', 'reminded', 'remind', 'of', 'the', 'importance', 'of', 'little', 'things', 'thing', 'the', 'more', 'we', 'learn', 'about', 'the', 'atom', 'the', 'more', 'we', ""'re"", 'be', 'astonished', 'at', 'its', 'complexity', 'and', 'it', 's', 'be', 'unseen', 'power', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,1.0,0.523,0.0,0.0,joy,1.0,0.562
"<surprise>Lin Foh blinked , quite astonished at being spoken to so sharply . <\surprise>",surprise,"['surprise', 'lin', 'foh', 'blinked', 'blink', 'quite', 'astonished', 'at', 'being', 'be', 'spoken', 'speak', 'to', 'so', 'sharply', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.562
"<surprise>When Ramsey came to read the book himself , later in life , he was astonished , and at one point burst out laughing , to discover what irrational expressions he could use . <\surprise>",surprise,"['surprise', 'when', 'ramsey', 'came', 'come', 'to', 'read', 'the', 'book', 'himself', 'later', 'in', 'life', 'he', 'was', 'be', 'astonished', 'and', 'at', 'one', 'point', 'burst', 'out', 'laughing', 'laugh', 'to', 'discover', 'what', 'irrational', 'expressions', 'expression', 'he', 'could', 'use', 'surprise']",0.0,0.0,1.0,0.38299999999999995,2.0,0.477,4.0,2.755,0.0,0.0,1.0,0.258,0.0,0.0,0.0,0.0,joy,4.0,2.755
<surprise>I was astonished at the smallness of the area which these enclosed . <\surprise>,surprise,"['surprise', 'i', 'was', 'be', 'astonished', 'at', 'the', 'smallness', 'of', 'the', 'area', 'which', 'these', 'enclosed', 'enclose', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.562
"<surprise>From the outset , commentators seem to have been astonished at the great interest the competition evoked . <\surprise>",surprise,"['surprise', 'from', 'the', 'outset', 'commentators', 'commentator', 'seem', 'to', 'have', 'been', 'be', 'astonished', 'at', 'the', 'great', 'interest', 'the', 'competition', 'evoked', 'evoke', 'surprise']",0.0,0.0,0.0,0.0,2.0,0.344,1.0,0.562,0.0,0.0,0.0,0.0,1.0,0.523,0.0,0.0,joy,1.0,0.562
<surprise>He was astonished at the change in him . <\surprise>,surprise,"['surprise', 'he', 'was', 'be', 'astonished', 'at', 'the', 'change', 'in', 'him', 'he', '\\surprise']",0.0,0.0,0.0,0.0,2.0,0.37,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.562
<surprise>Now as he strode north determined on its recovery he was ashamed and astonished at his own folly . <\surprise>,surprise,"['surprise', 'now', 'as', 'he', 'strode', 'north', 'determined', 'on', 'its', 'recovery', 'he', 'was', 'be', 'ashamed', 'and', 'astonished', 'at', 'his', 'he', 'own', 'folly', 'surprise']",0.0,0.0,1.0,0.43799999999999994,1.0,0.172,2.0,0.8740000000000001,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.539,joy,2.0,0.8740000000000001
"<surprise>But when I got to be twenty-one , I was astonished at how much he had learned in seven years . <\surprise>",surprise,"['surprise', 'but', 'when', 'i', 'got', 'get', 'to', 'be', 'twenty', 'one', 'i', 'was', 'be', 'astonished', 'at', 'how', 'much', 'he', 'had', 'have', 'learned', 'learn', 'in', 'seven', 'years', 'year', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.562
"<surprise>She was astonished , and secretly pleased , that he had remembered her name . <\surprise>",surprise,"['surprise', 'she', 'was', 'be', 'astonished', 'and', 'secretly', 'pleased', 'that', 'he', 'had', 'have', 'remembered', 'remember', 'her', 'she', 'name', '\\surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,2.0,1.287
<surprise>Those new to the area were always astonished at the vivid crimson of the earth and buildings . <\surprise>,surprise,"['surprise', 'those', 'new', 'to', 'the', 'area', 'were', 'be', 'always', 'astonished', 'at', 'the', 'vivid', 'crimson', 'of', 'the', 'earth', 'and', 'buildings', 'building', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,2.0,1.077
<surprise>Maggie was quite astonished at her own determination on that score . <\surprise>,surprise,"['surprise', 'maggie', 'was', 'be', 'quite', 'astonished', 'at', 'her', 'she', 'own', 'determination', 'on', 'that', 'score', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,0.744,0.0,0.0,1.0,0.38299999999999995,1.0,0.47700000000000004,1.0,0.711,joy,2.0,0.744
<surprise>But she was even more astonished at her ladyship 's next words . <\surprise>,surprise,"['surprise', 'but', 'she', 'was', 'be', 'even', 'more', 'astonished', 'at', 'her', 'she', 'ladyship', ""'s"", 'next', 'words', 'word', 'surprise']",1.0,0.062,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,joy,1.0,0.562
"<surprise>Eleanor Thorne half-sat up in the great bed , astonished at the freshness , the absolute appeal of her idea . <\surprise>",surprise,"['surprise', 'eleanor', 'thorne', 'half', 'sat', 'sit', 'up', 'in', 'the', 'great', 'bed', 'astonished', 'at', 'the', 'freshness', 'the', 'absolute', 'appeal', 'of', 'her', 'she', 'idea', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,1.0,0.562,0.0,0.0,0.0,0.0,1.0,0.531,0.0,0.0,joy,1.0,0.562
"<surprise>` I 'm astonished at what you 've achieved , Kitty . <\surprise>",surprise,"['surprise', 'i', ""'m"", 'be', 'astonished', 'at', 'what', 'you', ""'ve"", 'have', 'achieved', 'achieve', 'kitty', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,3.0,1.7029999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,joy,3.0,1.7029999999999998
"<surprise>` From all you say of Papa , "" announced Dr Neil naughtily , ` I 'm astonished to learn that he went bankrupt . <\surprise>",surprise,"['surprise', 'from', 'all', 'you', 'say', 'of', 'papa', 'announced', 'announce', 'dr', 'neil', 'naughtily', 'i', ""'m"", 'be', 'astonished', 'to', 'learn', 'that', 'he', 'went', 'go', 'bankrupt', 'surprise']",0.0,0.0,0.0,0.0,2.0,0.5469999999999999,1.0,0.562,1.0,0.609,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.609
"<surprise>She saw his fear , his bewilderment , and above all , a kind of astonishment at the enormity of the complications that lay ahead . <\surprise>",surprise,"['surprise', 'she', 'saw', 'see', 'his', 'he', 'fear', 'his', 'he', 'bewilderment', 'and', 'above', 'all', 'a', 'kind', 'of', 'astonishment', 'at', 'the', 'enormity', 'of', 'the', 'complications', 'complication', 'that', 'lay', 'ahead', 'surprise']",1.0,0.5,0.0,0.0,3.0,1.3119999999999998,3.0,1.73,0.0,0.0,2.0,1.633,0.0,0.0,1.0,0.6409999999999999,joy,3.0,1.73
"<surprise>My previous astonishment at the fact that people who came here like De Michelis the former foreign secretary , or like ex-Prime Minister Andreotti , never endowed us with any money is now diminished . <\surprise>",surprise,"['surprise', 'my', 'previous', 'astonishment', 'at', 'the', 'fact', 'that', 'people', 'who', 'came', 'come', 'here', 'like', 'de', 'michelis', 'the', 'former', 'foreign', 'secretary', 'or', 'like', 'ex', '-prime', 'minister', 'andreotti', 'never', 'endowed', 'endow', 'us', 'we', 'with', 'any', 'money', 'is', 'be', 'now', 'diminished', 'diminish', 'surprise']",1.0,0.07400000000000001,0.0,0.0,1.0,0.172,3.0,1.6400000000000001,1.0,0.43799999999999994,2.0,1.008,1.0,0.586,4.0,2.0620000000000003,trust,4.0,2.0620000000000003
"<surprise>Martha replied , and left her twin sister blinking in astonishment at a possibility that had n't occurred to her before , but which was now enticingly attractive . <\surprise>",surprise,"['surprise', 'martha', 'replied', 'reply', 'and', 'left', 'leave', 'her', 'she', 'twin', 'sister', 'blinking', 'in', 'astonishment', 'at', 'a', 'possibility', 'that', 'had', 'have', ""n't"", 'not', 'occurred', 'occur', 'to', 'her', 'she', 'before', 'but', 'which', 'was', 'be', 'now', 'enticingly', 'attractive', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.109,1.0,0.32799999999999996,2.0,1.0390000000000001,1.0,0.6409999999999999,0.0,0.0,joy,2.0,1.109
<surprise>Mrs Syms 's astonishment at her appearance was almost comical . <\surprise>,surprise,"['surprise', 'mrs', 'syms', ""'s"", 'astonishment', 'at', 'her', 'she', 'appearance', 'was', 'be', 'almost', 'comical', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.109,0.0,0.0,1.0,0.805,0.0,0.0,0.0,0.0,joy,2.0,1.109
"<surprise>Carolyn watched him , caught between her astonishment at his presence here , and the sudden absolutely natural way they were talking . <\surprise>",surprise,"['surprise', 'carolyn', 'watched', 'watch', 'him', 'he', 'caught', 'catch', 'between', 'her', 'she', 'astonishment', 'at', 'his', 'he', 'presence', 'here', 'and', 'the', 'sudden', 'absolutely', 'natural', 'way', 'they', 'were', 'be', 'talking', 'talk', 'surprise']",0.0,0.0,0.0,0.0,2.0,0.36,2.0,1.109,0.0,0.0,3.0,1.852,1.0,0.523,0.0,0.0,surprise,3.0,1.852
"<surprise>Miss Logan concealed her astonishment at this curious lecture , but felt bound to enquire further . <\surprise>",surprise,"['surprise', 'miss', 'logan', 'concealed', 'conceal', 'her', 'she', 'astonishment', 'at', 'this', 'curious', 'lecture', 'but', 'felt', 'feel', 'bound', 'to', 'enquire', 'further', 'surprise']",0.0,0.0,0.0,0.0,2.0,0.6099999999999999,2.0,1.109,2.0,0.69,2.0,1.336,2.0,1.0,0.0,0.0,surprise,2.0,1.336
"<surprise>But there was some astonishment at the size and timing of the exceptional write-offs , which will result in 9,000 job losses from a worldwide total of 128,600 . <\surprise>",surprise,"['surprise', 'but', 'there', 'was', 'be', 'some', 'astonishment', 'at', 'the', 'size', 'and', 'timing', 'of', 'the', 'exceptional', 'write', 'offs', 'off', 'which', 'will', 'result', 'in', '9,000', 'job', 'losses', 'loss', 'from', 'a', 'worldwide', 'total', 'of', '128,600', '\\surprise']",1.0,0.324,0.0,0.0,2.0,0.75,2.0,1.109,1.0,0.688,1.0,0.805,1.0,0.594,1.0,0.5,joy,2.0,1.109
<surprise>John Lahr told me of his astonishment at how unpleasant he could be to waiters at the Indian restaurant they visited together . <\surprise>,surprise,"['surprise', 'john', 'lahr', 'told', 'tell', 'me', 'i', 'of', 'his', 'he', 'astonishment', 'at', 'how', 'unpleasant', 'he', 'could', 'be', 'to', 'waiters', 'waiter', 'at', 'the', 'indian', 'restaurant', 'they', 'visited', 'visit', 'together', 'surprise']",0.0,0.0,2.0,0.7270000000000001,1.0,0.172,3.0,1.5030000000000001,1.0,0.53,1.0,0.805,0.0,0.0,0.0,0.0,joy,3.0,1.5030000000000001
"<surprise>When the peat-brown eyes fixed on hers again , their level gaze showed he had recovered from his astonishment at seeing her . <\surprise>",surprise,"['surprise', 'when', 'the', 'peat', 'brown', 'eyes', 'eye', 'fixed', 'fix', 'on', 'hers', 'again', 'their', 'they', 'level', 'gaze', 'showed', 'show', 'he', 'had', 'have', 'recovered', 'recover', 'from', 'his', 'he', 'astonishment', 'at', 'seeing', 'see', 'her', 'she', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.109,0.0,0.0,1.0,0.805,0.0,0.0,3.0,1.227,trust,3.0,1.227
<surprise>AN OXFORDSHIRE reader expresses astonishment that so many of the hotels featured in this column border on Fawlty Towers . <\surprise>,surprise,"['surprise', 'an', 'a', 'oxfordshire', 'reader', 'expresses', 'express', 'astonishment', 'that', 'so', 'many', 'of', 'the', 'hotels', 'hotel', 'featured', 'feature', 'in', 'this', 'column', 'border', 'on', 'fawlty', 'towers', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.109,0.0,0.0,1.0,0.805,0.0,0.0,0.0,0.0,joy,2.0,1.109
<surprise>We write to express astonishment at the standard of writing that has featured in much of your pre-election coverage . <\surprise>,surprise,"['surprise', 'we', 'write', 'to', 'express', 'astonishment', 'at', 'the', 'standard', 'of', 'writing', 'that', 'has', 'have', 'featured', 'feature', 'in', 'much', 'of', 'your', 'you', 'pre-election', 'coverage', 'surprise']",0.0,0.0,0.0,0.0,1.0,0.172,2.0,1.109,0.0,0.0,1.0,0.805,0.0,0.0,0.0,0.0,joy,2.0,1.109
"<surprise>Lomponda wa Botende , a former Chief of Staff , expressed his astonishment at the report , and the Defence Ministry denied that any coup attempt had been made . <\surprise>",surprise,"['surprise', 'lomponda', 'wa', 'botende', 'a', 'former', 'chief', 'of', 'staff', 'expressed', 'express', 'his', 'he', 'astonishment', 'at', 'the', 'report', 'and', 'the', 'defence', 'ministry', 'denied', 'deny', 'that', 'any', 'coup', 'attempt', 'had', 'have', 'been', 'be', 'made', 'make', '\\surprise']",2.0,1.016,0.0,0.0,1.0,0.172,3.0,1.375,1.0,0.578,2.0,1.4140000000000001,1.0,0.562,3.0,0.9849999999999999,surprise,2.0,1.4140000000000001
<surprise>He felt a mixture of astonishment at himself and irritation that his rigid daily routine was going to be broken after forty undisturbed years . <\surprise>,surprise,"['surprise', 'he', 'felt', 'feel', 'a', 'mixture', 'of', 'astonishment', 'at', 'himself', 'and', 'irritation', 'that', 'his', 'he', 'rigid', 'daily', 'routine', 'was', 'be', 'going', 'go', 'to', 'be', 'broken', 'break', 'after', 'forty', 'undisturbed', 'years', 'year', 'surprise']",2.0,0.7969999999999999,1.0,0.375,2.0,0.7030000000000001,3.0,1.2650000000000001,2.0,1.064,2.0,1.266,1.0,0.35200000000000004,1.0,0.414,surprise,2.0,1.266
