tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
"` Yes , yes , I did , "" she told him , feeling ridiculously pleased that he was clearly enjoying her first attempt at baking a cake .",happy,"['yes', 'yes', 'i', 'did', 'do', 'she', 'told', 'tell', 'him', 'he', 'feeling', 'feel', 'ridiculously', 'pleased', 'that', 'he', 'was', 'be', 'clearly', 'enjoying', 'enjoy', 'her', 'she', 'first', 'attempt', 'at', 'baking', 'a', 'cake']",joy,4.0,2.667,14.0,0.9268352535171318,14.0,2.4336708890549126,14.0,1.4054459317287695,14.0,1.8627466347872315,14.0,2.053182555824047,14.0,1.6404329770990385,14.0,2.672124976110222,14.0,1.005560781878648,inspired,14.0,2.672124976110222
Lexie 's parents are pleased that their efforts may prevent other children dying from the side effects of steroid treatment .,happy,"['lexie', ""'s"", 'parents', 'parent', 'are', 'be', 'pleased', 'that', 'their', 'they', 'efforts', 'effort', 'may', 'prevent', 'other', 'children', 'child', 'dying', 'die', 'from', 'the', 'side', 'effects', 'effect', 'of', 'steroid', 'treatment']",fear,3.0,1.839,16.0,1.904696452346817,17.0,2.0368751415108206,17.0,2.2811523688862954,17.0,2.417524866430017,17.0,1.9516108870187092,17.0,1.663095454154622,17.0,2.6472909157428504,17.0,2.097753913909868,inspired,17.0,2.6472909157428504
"` I think everyone is very pleased they 've changed their minds , "" said England 's most-capped player , Rory Underwood .",happy,"['i', 'think', 'everyone', 'is', 'be', 'very', 'pleased', 'they', ""'ve"", 'have', 'changed', 'change', 'their', 'they', 'minds', 'mind', 'said', 'say', 'england', ""'s"", 'most', 'capped', 'cap', 'player', 'rory', 'underwood']",joy,1.0,0.725,15.0,1.098138571882699,15.0,2.6370507882696206,15.0,1.401631245296029,15.0,1.8798251415106284,15.0,1.838268620938157,15.0,1.855724784261847,15.0,2.92585308991141,15.0,1.363507757929609,inspired,15.0,2.92585308991141
` I was so pleased she lived until just after Sam was born .,happy,"['i', 'was', 'be', 'so', 'pleased', 'she', 'lived', 'live', 'until', 'just', 'after', 'sam', 'was', 'be', 'born', 'bear']",joy,2.0,1.131,6.0,0.44465475208177074,6.0,0.9211365283500118,6.0,0.5268192987819882,6.0,0.7001463810774953,6.0,0.9795785343665049,6.0,0.7455059830579721,6.0,1.0831259679310787,6.0,0.599032554353178,inspired,6.0,1.0831259679310787
"Blake says how pleased he is with the firm 's improved performance , acknowledging the considerable efforts and progress it has made .",happy,"['blake', 'says', 'say', 'how', 'pleased', 'he', 'is', 'be', 'with', 'the', 'firm', ""'s"", 'improved', 'improve', 'performance', 'acknowledging', 'acknowledge', 'the', 'considerable', 'efforts', 'effort', 'and', 'progress', 'it', 'has', 'have', 'made', 'make']",joy,3.0,1.486,16.0,1.4434408929314448,16.0,2.1844073587379578,16.0,1.8123724017333256,16.0,2.133423641342034,16.0,2.1630525262937947,16.0,1.9929752185861733,16.0,2.7864784073987576,16.0,1.4838495529765112,inspired,16.0,2.7864784073987576
` Your mother and I are so pleased you are so happy .,happy,"['your', 'you', 'mother', 'and', 'i', 'are', 'be', 'so', 'pleased', 'you', 'are', 'be', 'so', 'happy']",joy,3.0,1.9249999999999998,3.0,0.15857626291294985,3.0,0.4261630978266791,3.0,0.2796256825006293,3.0,0.3637944741025715,3.0,0.48180047576453366,3.0,0.4121660095602114,3.0,0.6155950905907277,3.0,0.2622789067416977,inspired,3.0,0.6155950905907277
She washed the floor thorough and was pleased she had done so .,happy,"['she', 'washed', 'wash', 'the', 'floor', 'thorough', 'and', 'was', 'be', 'pleased', 'she', 'had', 'have', 'done', 'do', 'so']",joy,1.0,0.725,6.0,0.5706998098005195,6.0,0.7650910653567095,6.0,0.7664270713104633,6.0,0.7148837269379968,6.0,0.6547705681510467,6.0,0.6570755012598916,6.0,1.070792695750553,6.0,0.8002595614328198,inspired,6.0,1.070792695750553
"To tell you the truth , I was n't at all pleased about Russell sitting in the same coach with us .",happy,"['to', 'tell', 'you', 'the', 'truth', 'i', 'was', 'be', ""n't"", 'not', 'at', 'all', 'pleased', 'about', 'russell', 'sitting', 'sit', 'in', 'the', 'same', 'coach', 'with', 'us', 'we']",trust,2.0,1.399,8.0,0.5682226021758375,8.0,1.2465008429505464,8.0,0.8425777025165337,8.0,1.153121053440914,8.0,1.0370454864291416,8.0,0.9774613962800521,8.0,1.504917644968967,8.0,0.6701532712380074,inspired,8.0,1.504917644968967
"I could never have agreed to such a plan , but was pleased at Mick 's change of mood .",happy,"['i', 'could', 'never', 'have', 'agreed', 'agree', 'to', 'such', 'a', 'plan', 'but', 'was', 'be', 'pleased', 'at', 'mick', ""'s"", 'change', 'of', 'mood']",joy,1.0,0.725,9.0,0.8239084472277715,9.0,1.3011740057119148,9.0,1.0412204655253894,9.0,1.249047902619434,9.0,1.144331224642315,9.0,1.0108897880660932,9.0,1.5218661765109205,9.0,0.9075619896961625,inspired,9.0,1.5218661765109205
The King was bluntly informing him that he was ill pleased at the lack of progress Corbett was making .,happy,"['the', 'king', 'was', 'be', 'bluntly', 'informing', 'inform', 'him', 'he', 'that', 'he', 'was', 'be', 'ill', 'pleased', 'at', 'the', 'lack', 'of', 'progress', 'corbett', 'was', 'be', 'making', 'make']",joy,2.0,1.1219999999999999,10.0,1.0363691408288092,10.0,1.296329457965209,10.0,1.334711627567645,10.0,1.3695575766961465,10.0,1.2453591643622655,11.0,1.5233600488488492,11.0,2.1279624439526663,10.0,1.0663505397784099,inspired,11.0,2.1279624439526663
"Smiling across the room at Laura 's tall , slender figure , she added , ` Besides , everyone in your office was so pleased at your promotion .",happy,"['smiling', 'smil', 'across', 'the', 'room', 'at', 'laura', ""'s"", 'tall', 'slender', 'figure', 'she', 'added', 'add', 'besides', 'everyone', 'in', 'your', 'you', 'office', 'was', 'be', 'so', 'pleased', 'at', 'your', 'you', 'promotion']",joy,2.0,1.553,14.0,1.2245124631529805,14.0,2.1936398594955198,14.0,1.5700088318877823,14.0,1.7446196220746104,14.0,1.7682968251252211,14.0,1.603662777352521,14.0,2.6085246608186834,14.0,1.286734960092681,inspired,14.0,2.6085246608186834
"I was particularly pleased at the emphasis on investment in education and training , in science research and development and the commitments he gave on transport and health and community care .",happy,"['i', 'was', 'be', 'particularly', 'pleased', 'at', 'the', 'emphasis', 'on', 'investment', 'in', 'education', 'and', 'training', 'in', 'science', 'research', 'and', 'development', 'and', 'the', 'commitments', 'commitment', 'he', 'gave', 'give', 'on', 'transport', 'and', 'health', 'and', 'community', 'care']",joy,2.0,1.218,17.0,1.8038440948987573,17.0,2.152044469327733,17.0,1.989159207774207,17.0,2.2467153446641674,17.0,1.9294417459096267,17.0,1.9541218945298868,17.0,3.344640244361755,17.0,1.5800329985338664,inspired,17.0,3.344640244361755
I can see you 're pleased with yourself `,happy,"['i', 'can', 'see', 'you', ""'re"", 'be', 'pleased', 'with', 'yourself']",joy,1.0,0.725,2.0,0.14496785507722043,2.0,0.3188871568563112,2.0,0.17681506571479608,2.0,0.26012014412522433,2.0,0.2850930351225388,2.0,0.30619903147407934,2.0,0.3707221261197654,2.0,0.13719558551006444,inspired,2.0,0.3707221261197654
"` Everyone seemed very pleased with the arrangements Philippe had made , did n't they , Rose ? """,happy,"['everyone', 'seemed', 'seem', 'very', 'pleased', 'with', 'the', 'arrangements', 'arrangement', 'philippe', 'had', 'have', 'made', 'make', 'did', 'do', ""n't"", 'not', 'they', 'rose']",joy,1.0,0.725,10.0,0.9030552059806013,10.0,1.5279369165735366,10.0,1.1049208091823952,10.0,1.3664766452822252,10.0,1.2884047789912731,10.0,1.1701442433709257,10.0,1.6795724289380416,10.0,0.9594889716810012,inspired,10.0,1.6795724289380416
"I saw him return this morning , so pleased with himself . """,happy,"['i', 'saw', 'see', 'him', 'he', 'return', 'this', 'morning', 'so', 'pleased', 'with', 'himself']",joy,2.0,0.975,5.0,0.5531873805166717,5.0,0.6691792397235843,5.0,0.5832951871044989,5.0,0.6343349410062992,5.0,0.624564614676159,5.0,0.5803079736467932,5.0,0.7887699918550264,5.0,0.5663606714709671,inspired,5.0,0.7887699918550264
"He laughed , showing his white , sharp teeth , pleased with his joke .",happy,"['he', 'laughed', 'laugh', 'showing', 'show', 'his', 'he', 'white', 'sharp', 'teeth', 'tooth', 'pleased', 'with', 'his', 'he', 'joke']",joy,3.0,1.7249999999999999,10.0,0.7428719030397275,10.0,2.1946070540867413,10.0,0.902074981702207,10.0,1.2524757037565746,10.0,1.5173125479024099,10.0,1.0688218237855365,10.0,1.5411593550996472,10.0,0.780676630627156,amused,10.0,2.1946070540867413
I 'm delighted that you were pleased with the response .,happy,"['i', ""'m"", 'be', 'delighted', 'that', 'you', 'were', 'be', 'pleased', 'with', 'the', 'response']",joy,2.0,1.6159999999999999,3.0,0.26092588715536214,3.0,0.48125871975595974,3.0,0.2786533085019771,3.0,0.39098123736740986,3.0,0.41339670416950997,3.0,0.4451263482839626,3.0,0.5045077069799346,3.0,0.22515008778588408,inspired,3.0,0.5045077069799346
"Apparently Skipper landed , felt extremely pleased with himself and threw an enormous buck with a twist in it .",happy,"['apparently', 'skipper', 'landed', 'land', 'felt', 'feel', 'extremely', 'pleased', 'with', 'himself', 'and', 'threw', 'throw', 'an', 'a', 'enormous', 'buck', 'with', 'a', 'twist', 'in', 'it']",joy,1.0,0.725,13.0,1.2541792905341553,13.0,1.9406237117337846,13.0,1.3691628969771776,13.0,1.5741776040364492,13.0,1.8442607014364882,13.0,1.5303065846389226,13.0,2.0580824345573427,13.0,1.4292067760856795,inspired,13.0,2.0580824345573427
"Even my father was n't too pleased about continually having to clean his porch roof , which our residents had covered in droppings and other nest debris .",happy,"['even', 'my', 'father', 'was', 'be', ""n't"", 'not', 'too', 'pleased', 'about', 'continually', 'having', 'have', 'to', 'clean', 'his', 'he', 'porch', 'roof', 'which', 'our', 'we', 'residents', 'resident', 'had', 'have', 'covered', 'cover', 'in', 'droppings', 'dropping', 'and', 'other', 'nest', 'debris']",trust,4.0,1.843,15.0,1.525622202594191,15.0,2.3663998129142687,15.0,1.9342362973782947,15.0,1.614277450966269,15.0,1.5260657056958529,15.0,1.472433206233844,15.0,2.3696285276576825,15.0,2.1913367965595967,inspired,15.0,2.3696285276576825
"At the beginning of the O-level summer term I weighed eight stone three pounds and , if I was pleased at having lost two pounds , I certainly did n't say so .",happy,"['at', 'the', 'beginning', 'of', 'the', 'o', 'level', 'summer', 'term', 'i', 'weighed', 'weigh', 'eight', 'stone', 'three', 'pounds', 'pound', 'and', 'if', 'i', 'was', 'be', 'pleased', 'at', 'having', 'have', 'lost', 'lose', 'two', 'pounds', 'pound', 'i', 'certainly', 'did', 'do', ""n't"", 'not', 'say', 'so']",joy,2.0,1.3159999999999998,17.0,1.8026689986916096,17.0,2.5813568233498083,17.0,1.829339227493376,17.0,2.289137101613738,17.0,2.263689817718901,17.0,1.799853023376448,17.0,2.591288143400813,17.0,1.8426668643553052,inspired,17.0,2.591288143400813
"She smiled , as if pleased at displaying her superiority .",happy,"['she', 'smiled', 'smil', 'as', 'if', 'pleased', 'at', 'displaying', 'display', 'her', 'she', 'superiority']",joy,2.0,1.407,5.0,0.3005012048038004,5.0,0.9119293296553591,5.0,0.49643779657354714,5.0,0.6929659866259015,5.0,0.7356826510729967,5.0,0.6190191547613249,5.0,0.8779062401880646,5.0,0.3655576363190056,amused,5.0,0.9119293296553591
He liked to think of her being pleased at getting a letter .,happy,"['he', 'liked', 'like', 'to', 'think', 'of', 'her', 'she', 'being', 'be', 'pleased', 'at', 'getting', 'get', 'a', 'letter']",joy,1.0,0.725,7.0,0.43486190463350627,7.0,1.5450676159460621,7.0,0.7283827381030208,7.0,0.9435795311971136,7.0,0.9111931805425906,7.0,0.7651120449240394,7.0,1.1833781396887382,7.0,0.4884248449649295,amused,7.0,1.5450676159460621
I hope you were pleased with how much we sold .,happy,"['i', 'hope', 'you', 'were', 'be', 'pleased', 'with', 'how', 'much', 'we', 'sold', 'sell']",joy,2.0,1.311,5.0,0.38010623281075107,5.0,0.8115446067748224,5.0,0.49537438384611593,5.0,0.6288693388026033,5.0,0.7436820805116287,5.0,0.6223246793047125,5.0,0.8880571919107537,5.0,0.4300414860386126,inspired,5.0,0.8880571919107537
"Mrs Thatcher has mastered the sound-bite , to be repeated at intervals like a mantra : ` So very pleased with how it 's going . """,happy,"['mrs', 'thatcher', 'has', 'have', 'mastered', 'master', 'the', 'sound', 'bite', 'to', 'be', 'repeated', 'repeat', 'at', 'intervals', 'interval', 'like', 'a', 'mantra', 'so', 'very', 'pleased', 'with', 'how', 'it', ""'s"", 'be', 'going', 'go']",joy,1.0,0.725,15.0,1.1534266264731827,15.0,2.6090634313758274,15.0,1.6767392997339532,15.0,2.0481012015470883,15.0,1.6905534650426268,15.0,1.5271587066691126,15.0,2.771757748434221,15.0,1.5231995207239883,inspired,15.0,2.771757748434221
"I 'm very pleased with how we 've reacted to our bad start to the season . """,happy,"['i', ""'m"", 'be', 'very', 'pleased', 'with', 'how', 'we', 've', 'have', 'reacted', 'react', 'to', 'our', 'we', 'bad', 'start', 'to', 'the', 'season']",anticipation,1.0,0.75,6.0,0.4555529914181952,6.0,0.9950603412830074,6.0,0.6697600275628403,6.0,0.882541126934944,6.0,0.8418315710092382,6.0,0.7288156989979724,6.0,0.8632739454536488,6.0,0.5631642973401542,amused,6.0,0.9950603412830074
"She was pleased at how low her voice was , how steady .",happy,"['she', 'was', 'be', 'pleased', 'at', 'how', 'low', 'her', 'she', 'voice', 'was', 'be', 'how', 'steady']",joy,1.0,0.725,4.0,0.4349444938675411,4.0,0.5468241017963623,4.0,0.3285987156421979,4.0,0.47068813570051493,4.0,0.5854427367441006,4.0,0.5883824731355757,4.0,0.6781234237026748,4.0,0.36699591941103304,inspired,4.0,0.6781234237026748
"Whatever I want , she wants , and she 's pleased at how things have turned out .",happy,"['whatever', 'i', 'want', 'she', 'wants', 'want', 'and', 'she', ""'s"", 'be', 'pleased', 'at', 'how', 'things', 'thing', 'have', 'turned', 'turn', 'out']",joy,1.0,0.725,8.0,0.5590300334936098,8.0,1.2214894884859926,8.0,0.9062621224137466,8.0,1.1793254914289302,8.0,1.0967429601806185,8.0,0.8814276919600024,8.0,1.5485138226393105,8.0,0.6072083893977895,inspired,8.0,1.5485138226393105
They obviously thought I was doing terribly badly at that time and were very pleased at how well they had rigged me out until I put on the mac .,happy,"['they', 'obviously', 'thought', 'think', 'i', 'was', 'be', 'doing', 'do', 'terribly', 'badly', 'at', 'that', 'time', 'and', 'were', 'be', 'very', 'pleased', 'at', 'how', 'well', 'they', 'had', 'have', 'rigged', 'rig', 'me', 'i', 'out', 'until', 'i', 'put', 'on', 'the', 'mac']",sadness,2.0,1.0959999999999999,12.0,1.1193832434543043,12.0,1.658270894292213,12.0,1.6388809359170102,12.0,1.4786304052445776,12.0,1.5226866860171937,12.0,1.3233561905816762,12.0,1.9639241369061993,12.0,1.2948675075868268,inspired,12.0,1.9639241369061993
"Nevertheless , your father and mother , too for that matter ! may well be very pleased if your boyfriend takes the time to have a chat with them .",happy,"['nevertheless', 'your', 'you', 'father', 'and', 'mother', 'too', 'for', 'that', 'matter', 'may', 'well', 'be', 'very', 'pleased', 'if', 'your', 'you', 'boyfriend', 'takes', 'take', 'the', 'time', 'to', 'have', 'a', 'chat', 'with', 'them', 'they']",trust,3.0,1.766,12.0,0.871278002949291,12.0,1.688761749300753,12.0,1.3567402887264812,12.0,1.5547401605388063,12.0,1.9106579161242943,12.0,1.3324546106389086,12.0,2.228339082845917,12.0,1.0570281888755497,inspired,12.0,2.228339082845917
"` Katherine , I haven t yet told you how pleased we all are that you shall be going to school here and be with us at Valois frequently .",happy,"['katherine', 'i', 'haven', 't', 'yet', 'told', 'tell', 'you', 'how', 'pleased', 'we', 'all', 'are', 'be', 'that', 'you', 'shall', 'be', 'going', 'go', 'to', 'school', 'here', 'and', 'be', 'with', 'us', 'we', 'at', 'valois', 'frequently']",trust,2.0,1.1480000000000001,11.0,0.9539856898749894,11.0,1.5072787112122328,11.0,1.4547611623944268,11.0,1.5917664661722217,11.0,1.3835330991358143,11.0,1.2133726831701475,11.0,1.7951442128425699,11.0,1.100157975197598,inspired,11.0,1.7951442128425699
"` I am supposed to be going there with Sister Agape , but I 'd be pleased if you would take my place .",happy,"['i', 'am', 'be', 'supposed', 'suppose', 'to', 'be', 'going', 'go', 'there', 'with', 'sister', 'agape', 'but', 'i', ""'d"", 'would', 'be', 'pleased', 'if', 'you', 'would', 'take', 'my', 'place']",joy,1.0,0.725,10.0,0.7410130804112286,10.0,1.5849045792257752,10.0,1.1866281741387534,10.0,1.5972488226330015,10.0,1.2927803325781981,10.0,1.0681235949321326,10.0,1.692556123983872,10.0,0.8367452920970386,inspired,10.0,1.692556123983872
"As it was , I felt thrilled to be walking on the same ground that young Thomson had trodden long before .",happy,"['as', 'it', 'was', 'be', 'i', 'felt', 'feel', 'thrilled', 'to', 'be', 'walking', 'walk', 'on', 'the', 'same', 'ground', 'that', 'young', 'thomson', 'had', 'have', 'trodden', 'trod', 'long', 'before']",joy,3.0,1.3719999999999999,10.0,1.2377629615606032,11.0,1.6220430910953219,11.0,1.2152975498637488,11.0,1.1460219410562071,11.0,1.3405242834775613,11.0,1.0597665144784247,11.0,2.4583931346900805,9.0,0.9201905237780528,inspired,11.0,2.4583931346900805
"A friend said : ` Joan is thrilled Katy has found such a nice chap . """,happy,"['a', 'friend', 'said', 'say', 'joan', 'is', 'be', 'thrilled', 'katy', 'has', 'have', 'found', 'find', 'such', 'a', 'nice', 'chap']",joy,3.0,1.58,10.0,0.6817125267377377,10.0,1.6389354284962265,10.0,1.37714029669641,9.0,1.1525565150586825,10.0,1.4691362299358874,10.0,1.0391512963170246,10.0,1.694998864108073,9.0,0.9463688426499579,inspired,10.0,1.694998864108073
Professor Winston said : ` I 'm thrilled to see them all here .,happy,"['professor', 'winston', 'said', 'say', 'i', ""'m"", 'be', 'thrilled', 'to', 'see', 'them', 'they', 'all', 'here']",joy,1.0,0.851,6.0,0.4933514230199329,6.0,0.9804795507034315,6.0,0.7620831657041416,6.0,0.7771442292310636,6.0,0.826888509546212,6.0,0.6226533333695626,6.0,1.0124120525607438,6.0,0.5249877358649122,inspired,6.0,1.0124120525607438
