sentiment,sentiment_score,tweet_text
disgust,0.6559999999999999,Opened Trash High Grass or Weeds request via iPhone at 1509 E Clement St Bulk
disgust,0.6559999999999999,Closed Trash High Grass or Weeds request at 1509 E Clement St Fqbegin residence property is unoccupied ht
anger,0.828,Theyll hate you now but love ya later
trust,0.555,Aint eve got the patience for traffic today hearnoevilmonkey
anger,0.545,I Know Them Niggas Over The Bookings Heated I Know Its Tight In That Couchie
anger,0.735,I need to work on this wearyface Change My Life Soooo Damn Much facewithtearsofjoy grinningfacewithsmilingeyes seriously
joy,0.924,Ill represent myself in court facewithtearsofjoy
trust,0.508,calling for greater involvement in policy discussion and debate yes MedChi
trust,0.8440000000000001,Obama speaking the truth a always
joy,0.924,facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy just want ah couple shrimp facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
anticipation,0.648,Lets see what tomorrow brings
trust,0.867,Got hacked on my main Instagram account I would appreciate it if can get some shoutouts
disgust,0.578,I Know This Library Is Sick Of Seeing Me facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
joy,0.924,yo u should see the inside it got more pic facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy my supervisor said I went all out facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
anticipation,0.523,I want an Apple watch
surprise,0.461,I Take My Breaks In Quiet Places But Yet Ppl Still Make Their Way Over Here hearnoevilmonkey
anticipation,0.523,I CANT WAIT TO SEE YOU redheart ️
anticipation,2.211,Excited But Ah Lor Nervous To Start My New Job Wednesday grinningface smilingfacewithsmilingeyes heavydollarsign
anger,1.2879999999999998,Going Right In The House I Aint THINKING Bout No Riot
anticipation,0.773,Baton amp rouge bouta have a tornado I hope boosie amp webbie be ok foldedhands foldedhands foldedhands Seriously tho facewithtearsofjoy BITCHHHH facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
disgust,0.617,Im that amp im fat facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy persontippinghand mediumskintone I WONT Deny It smilingfacewithhearteyes
trust,1.133,what theyre doing downtown is unacceptable but cop dont have the right to take innocent life with no consequence
trust,0.914,Ayoooo They Let ah real nigga out facewithstuckouttonguewinkingeye
trust,1.125,Ion Even Check His Page No more cryingface I Be Over Shit QUICK like Real QUICK
trust,0.6719999999999999,skull skull skull loudlycryingface FAT ass in my white people vc facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy Swear those wide ass is PHAT NO THEY FLAT facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy victoryhand victoryhand
trust,1.531,Ayoooo They Let ah real nigga out facewithstuckouttonguewinkingeye seenoevilmonkey speaknoevilmonkey look at god facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy clappinghands clappinghands clappinghands
anticipation,0.633,Lol a music video coming out
trust,0.406,Opened Downed Tree or Limb request via Android at 5631 Sagra Rd Baltimore Dead limb on tree sheared off during t
trust,0.406,Closed Downed Tree or Limb request at 5631 Sagra Rd Baltimore No because for action
joy,0.469,Im Trying To Rest My Mind
joy,0.508,The National Guards Been Chilling On JHH Front Since 7 This AM TheyAintThinking
anger,0.484,stop blaming an entire race not all black people are like that
anticipation,0.6409999999999999,This morning themixchurch launch2015 Be Whole Ministries Inc
sadness,0.438,thank you facewithtearsofjoy faceblowingakiss faceblowingakiss faceblowingakiss Oh No Problem facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy faceblowingakiss faceblowingakiss faceblowingakiss
joy,1.5830000000000002,Enjoying our anniversary dinner An interesting note it wa roughly 10 year ago that I proposed to…
sadness,0.7809999999999999,If You Leave Mickey You Gone End Up With A Goofy facewithstuckouttongueclosedeyes facewithtearsofjoy OKhand mediumdarkskintone
sadness,0.773,My phone always dy so fast wth
joy,3.294,Happy Birthday to the best lab partner and lunch table buddy of all time I hope your day rock pretty girl Embarrassed or blushing
trust,1.0699999999999998,A lovely text message message I received last Monday I particularly like the line when the clock strike twilight
anticipation,0.57,Me and Mariah need some plan for tonight
fear,1.5780000000000003,am not no crab biiiiiihhhh everything getting shut down facewithtearsofjoy loudlycryingface they too scared facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
anticipation,0.375,Safest public transit to get out of Baltimore
fear,0.479,You wanna change right
joy,0.924,Rashae Asked Me A Billion Times Last night Was I OK facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
trust,0.469,Opened Street Light Out request via Android at 5624 Sagra Rd Baltimore No light fixture on top of pole
trust,0.773,I made it to the promised land Sláinte Irish Pub in Baltimore MD
surprise,0.6559999999999999,Wanna keep sneak dissing damn
joy,0.8909999999999999,I make myself laugh too much
joy,1.152,Ex boyfriend told me no more fighting grinningfacewithsmilingeyes facewithtearsofjoy loudlycryingface loudlycryingface
trust,1.796,PART I I ITSHAPPENNING Bring A Friend amp Enjoy A Day of Saving Entire Store 20 OFF…
joy,0.956,Our King Getting that EXTRA Special birthdayweektreat》》》 Thanks for Shopping
joy,1.402,And were off Beautiful parade with A beautiful message humanrights stoptheincinerator fairdevelopment
disgust,0.484,Dont MESS with sign fellspoint BaltimoreRiot because Fells Point Baltimore
trust,0.35200000000000004,when youre in a major city and take a snap just slide all the way over on the filter the name will show up
anger,0.557,idk she may have something at the house just grab a bottle and turn up
anticipation,0.516,Bout time somebody said that hundredpoints
fear,0.812,Peace bread peace Violence bread violence
trust,0.531,gettingseriousdownhere prayforbaltimore Johns Hopkins Hospital
trust,0.531,gettingseriousdownhere prayforbaltimore Johns Hopkins Hospital
joy,0.406,Uh uh yall nigga getting to close to were I live skull skull skull skull unamusedface unamusedface unamusedface unamusedface
fear,0.672,Cant fade all the work I have to do Im joining a baltimore gang
trust,0.937,Im at the point in the semester where Im leaving money on my professor desk
trust,0.875,your am not shit level continue to rise
joy,0.924,Out my mention you go facewithtearsofjoy
joy,0.455,Yes it Friday raisinghands smilingfacewithsmilingeyes
anticipation,0.414,when they asked u to type what we thought about the parcc test I left them a nice lor message skull skull skull facewithtearsofjoy facewithtearsofjoy oh gawd
trust,0.555,Coach d always keep it hundredpoints
anticipation,0.516,Tall got time GetHere721 S Broadway FellsPoint Maryland 21231AGS AnyGivenSunday SNL TeamLoL…
joy,0.591,Current situation tho sundaysatmobys it a problem and it just spring imagin summer smh geethedj…
trust,1.086,I think I have the Crowds attention right now I swear I LOVE MY JOB Mobys Bar and Nightclub
joy,0.544,Mobys tonight but yall knew that already right lady Night yall drink free 10 cover all…
anticipation,0.516,Meet me on Thames St Ill take you out though Im hardly worth your time redheart ️ Fells Point Pier
anticipation,0.445,cloud ️ sun ️ cloud ️ Fells Point Pier
trust,1.0,Still in disbelief that it come to such drastic measure pensiveface My drive home literally felt like…
anger,1.6119999999999999,No riot here Fells Point Pier
joy,1.344,goodmorning dancing duck Fells Point Pier
trust,1.266,Nursing Job in Baltimore M Sadness OR RN Operating Room Registered Nurse Travel at Supplemental Health Care
trust,1.016,Supplemental Health Care RN Registered Nurse Travel Nurse Baltimore MD Nursing Job Jobs Hiring
joy,0.924,Yo quavo said eat a nigga as like a almond joy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
trust,0.617,still look good sleepingface
anticipation,0.414,I have got to chill with the drunk call
sadness,1.556,I learned once and my RA cussed me out because we lost so bad confusedface
joy,0.515,OMG We talked about what happened One kid asked why cant the bad people just
trust,0.664,I knew it wa time for lunch when I let a team of streetside preacher draw me into a debate I gave the speech hangry
joy,0.765,Well never miss a party cuz we keep them going constantly
disgust,0.727,Opened Dirty Alley or Street request via iPhone at 2799 12 The Alameda Overflowing receptacle
disgust,0.727,Closed Dirty Alley or Street request at 2799 12 The Alameda Fqbegin
anticipation,0.484,is happening tonight Beats flowing like the tequila lol
trust,0.937,how do GOP give choice when the first round of budget cut school R the 1st To B cut
trust,0.531,It wa Reagan who took prayer out of school
anticipation,0.5,The banner is deployed and puppet Harriet Tubman is ready stoptheincinerator
trust,0.531,Baltimore City Community High School is school 367 if you go to Baltimore City College is school 480
anticipation,0.82,Boarding up in preparation for the night Maxs Taphouse
anticipation,0.711,Miss my dude kiss wearyface
anticipation,1.625,Waiting for his vet coughing dogface khakyboy DocSide Veterinary Medical Center
anticipation,0.773,I hope my boat is okay AndyDingman firstworldproblems
joy,2.408,I love when my friend get super drunk and then ruin plot twist for me Rage
joy,1.594,Kionma wa fuckinh that food up that my mother made facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
fear,0.75,what the fuck baltimore this is fucking anarchy
joy,0.441,Thank you for a fantastic weekend I look forward to working with you on the next town hall meeting
joy,0.924,Shauntierra Lor shitty as facewithtearsofjoy
anger,1.3030000000000002,persontippinghand it crazy how the bitch you ride for be the main one giving you their as to kiss hundredpoints openhands
trust,0.484,unamusedface Rey just take a nap facewithstuckouttonguewinkingeye it cold amp I dont feel like being outside but got my chipotle steamingbowl
disgust,0.4920000000000001,wearycatface not sleepy but rey make me some noodle boiled egg facewithtearsofjoy faceblowingakiss
sadness,0.6559999999999999,you just stole my tweet frfr
anger,0.667,well work something out Hit me up when you get back to the spot
disgust,0.6559999999999999,Opened Trash High Grass or Weeds request via iPhone at 1733 Cliftview Ave
trust,0.6409999999999999,My Parents Be The Real Squad hundredpoints
joy,1.707,Repost with repostapp⁰・・・⁰Loving my Lashes Boutique will be helping a deserving and…
surprise,0.461,Deleted my ig app need a break
anticipation,1.062,Getting ready to kick off the parade for Fair Development stoptheincinerator cleanair
joy,0.344,Bicycle lunch man date with Jim Reiter at in Baltimore MD
anticipation,0.711,seenoevilmonkey his kiss faceblowingakiss wearyface
joy,2.269,2montsh amp 29days till my birthday smilingfacewithhearteyes Leo nation Leo
disgust,0.6559999999999999,Opened Trash High Grass or Weeds request via iPhone at 1731 Cliftview Ave
joy,1.5779999999999998,25 more day till prom smilingfacewithhearteyes smilingfacewithhearteyes
joy,1.631,I rarely see the sun riseI think we party too hard for thatNo If we partied hard enough wed see every sunrise
sadness,0.4,Drinking a Blue Reserve by at — photo
trust,0.742,Drinking a La Folie Lips of Faith 2015 by at —
trust,0.484,Tastes more like a winter beer Drinking a Spring Sour Spiced by at —
trust,0.6409999999999999,Whoa this is real nice Drinking a Grizacca by at —
joy,0.8440000000000001,Light sour good Drinking a Wolfscote by at —
sadness,0.594,Drinking a Broken Dream by at —
disgust,1.476,Pieces of shit white trash Islanders fan
joy,2.4879999999999995,Its a beautiful day in Fells Point today and we are OPEN Loving these new handbag by Liz Soto…
joy,2.212,missing nyijah smilingfacewithsmilingeyes wearyface had fun with my baby yesterday facewithtearsofjoy
trust,1.5630000000000002,Honored to be here to see be honored Goucher Goucher College
fear,0.7759999999999999,הדג נחש snake fish Goucher College
anger,0.8029999999999999,facewithtearsofjoy facewithtearsofjoy sleepingface you bitch crack me up
