Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
@politico @realDonaldTrump another angry white man!,anger,0.708,anger,"['another', 'angry', 'white', 'man']","['another', 'angry', 'white', 'man']",anger,1.0,0.8240000000000001,amused,4.0,0.6166870974809715,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0.25,anger,"['mm', 'okay', 'ham', 'for', 'you', 'and', 'turkey', 'for', 'me', 'gives', 'his', 'hair', 'a', 'ruffle', 'before', 'heading', 'back', 'in', 'the', 'kitchen', 'to', 'set', 'out', 'the', '&gt', '&gt', '\\n']","['be', 'm', 'okay', 'ham', 'for', 'you', 'and', 'turkey', 'for', ""me'"", 'give', 'he', 'hair', ""a'"", 'ruffle', 'before', 'head', 'back', 'in', ""the'"", 'kitchen', ""to'"", 'set', 'out', ""the'"", '&gt', '&gt', '\\\\n']",,0.0,0.0,inspired,13.0,2.050553459520767,0.0,0.0,10.0,0.0,0.0,0.0,joy,10.0
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ,anger,0.438,anger,"['i', 'cancelled', 'by', 'cbs', 'all', 'access', 'live', 'feeds', 'before', 'jc', 'even', 'said', 'vic', 'won', 'afp', 'paul.', 'should', 'have', 'won', 'imo']","[""'i"", 'cancel', 'by', 'cb', 'all', 'access', 'live', 'feed', 'before', 'jc', 'even', 'say', 'vic', 'win', 'afp', 'paul.', 'should', 'have', 'win', 'imo']",joy,2.0,1.133,annoyed,16.0,2.6655855846612297,0.0,0.0,7.0,1.0,0.0,0.0,joy,7.0
"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored",anger,0.16699999999999998,anger,"['kik', 'to', 'trade', 'have', 'fun', 'or', 'a', 'conversation', 'kik', 'youraffair', 'kik', 'kikme', 'messageme', 'textme', 'pics', 'trade', 'tradepics', 'dm', 'snap', 'bored']","['kik', ""to'"", 'trade', 'have', 'fun', 'or', ""a'"", 'conversation', 'kik', 'youraffair', 'kik', 'kikme', 'messageme', 'textme', 'pic', 'trade', 'tradepic', 'dm', 'snap', 'bored']",joy,1.0,0.7879999999999999,amused,9.0,1.5876657692192535,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
@iAmSJ I'm so mad for our clients I'm furious lmao,anger,0.625,anger,"['i', 'am', 'so', 'mad', 'for', 'our', 'clients', 'i', 'am', 'furious', 'lmao']","[""'i"", 'be', ""so'"", 'mad', 'for', ""our'"", 'client', ""i'"", 'am', 'furious', 'lmao']",anger,2.0,1.617,amused,5.0,1.172463829144197,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
Chris ate all my mac n cheese so imma eat all his taffy ,anger,0.438,anger,"['chris', 'ate', 'all', 'my', 'mac', 'n', 'cheese', 'so', 'i', 'mma', 'eat', 'all', 'his', 'taffy']","['chris', 'eat', 'all', 'my', 'mac', 'and', 'cheese', ""so'"", 'i', 'mma', 'eat', 'all', 'he', 'taffy']",,0.0,0.0,inspired,7.0,1.9768485441237122,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
He who is affected by an insult is infected by it.,anger,0.417,anger,"['he', 'who', 'is', 'affected', 'by', 'an', 'insult', 'is', 'infected', 'by', 'it']","[""'he"", ""who'"", 'be', 'affect', 'by', 'a', 'insult', 'be', 'infect', 'by', 'it']",disgust,2.0,1.01,afraid,5.0,1.468753327968641,1.0,1.0,0.0,1.0,1.0,0.0,,0.0
"@savageimiike one of my favorite songs brother, real talk. ",anger,0.157,anger,"['one', 'of', 'my', 'favorite', 'songs', 'brother', 'real', 'talk']","[""'one"", 'of', 'my', 'favorite', 'song', 'brother', 'real', 'talk']",trust,3.0,1.7730000000000001,inspired,7.0,1.3037692130856313,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger,0.479,anger,"['why', 'do', 'you', 'even', 'beef', 'sara', 'you', 'let', 'the', 'anger', 'get', 'the', 'best', 'of', 'you', 'you', 'and', 'sagin', 'been', 'friends', 'for', 'how', 'long']","['why', ""do'"", 'you', 'even', 'beef', 'sara', 'you', 'let', ""the'"", 'anger', 'get', ""the'"", 'best', 'of', 'you', 'you', 'and', 'sagin', 'be', 'friend', 'for', 'how', 'long']",joy,2.0,0.9710000000000001,amused,10.0,1.9977674412280642,0.0,0.0,9.0,0.0,1.0,0.0,joy,9.0
I can't even right now #bb18 ,anger,0.354,anger,"['i', 'can', 'not', 'even', 'right', 'now', 'bb', '18']","['i', 'can', 'not', 'even', 'right', 'now', 'bb', '18']",,0.0,0.0,inspired,3.0,0.5644599485593061,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
Skipping meals is the national way of showing #disappointment and #anger. #wiz,anger,0.458,anger,"['skipping', 'meals', 'is', 'the', 'national', 'way', 'of', 'showing', 'disappointment', 'and', 'anger']","['skip', 'meal', 'be', ""the'"", 'national', 'way', 'of', 'show', 'disappointment', 'and', 'anger']",anger,1.0,0.8109999999999999,amused,10.0,1.7143902276851912,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
@JBCrewdotcom how his own fans insult him,anger,0.417,anger,"['how', 'his', 'own', 'fans', 'insult', 'him']","['how', 'he', 'own', 'fan', 'insult', 'he']",anger,1.0,0.603,amused,3.0,0.5549477160895959,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,anger,0.375,anger,"['stk', 'is', 'expensive', 'but', 'i', ""'f"", 'rather', 'take', 'a', 'bigger', 'female', 'there', 'than', 'tiff', 'you', 'all', 'see', 'how', 'slim', 'she', 'is', 'and', 'how', 'she', 'loves', 'to', 'eat']","[""'stk"", 'be', 'expensive', 'but', 'i', ""'f"", 'rather', 'take', ""a'"", 'bigger', 'female', 'there', 'than', 'tiff', 'you', 'all', 'see', 'how', 'slim', ""she'"", 'be', 'and', 'how', ""she'"", 'love', ""to'"", 'eat']",joy,1.0,0.828,inspired,11.0,2.111253001370762,0.0,0.0,8.0,0.0,1.0,0.0,joy,8.0
@LiamCannon1 He's just too raging to type properly... Ha ha!,anger,0.375,anger,"['he', 'is', 'just', 'too', 'raging', 'to', 'type', 'properly', 'ha', 'ha']","['he', 'be', 'just', 'too', 'rage', ""to'"", 'type', 'properly', ""ha'"", ""'ha""]",anger,2.0,1.807,inspired,5.0,0.7891333986956347,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,anger,0.5429999999999999,anger,"['my', 'blood', 'is', 'so', 'bitter', 'for', 'satan', 'to', 'test', 'becouse', 'cleanse', 'by', 'the', 'blood', 'of', 'jesus', 'christ', 'amen']","['blood', 'be', ""so'"", 'bitter', 'for', 'satan', ""to'"", 'test', 'because', 'cleanse', 'by', ""the'"", 'blood', 'of', 'jesus', 'christ', 'amen']",joy,3.0,1.5179999999999998,inspired,8.0,1.784556910387057,0.0,0.0,5.0,0.0,0.0,2.0,joy,5.0
Sting is just too damn earnest for early morning listening. #sting,anger,0.446,anger,"['sting', 'is', 'just', 'too', 'damn', 'earnest', 'for', 'early', 'morning', 'listening', 'sting']","[""'ste"", 'be', 'just', 'too', 'damn', 'earnest', 'for', 'early', 'morning', 'listen', 'sting']",anger,2.0,1.279,inspired,7.0,1.164725189301815,1.0,1.0,4.0,1.0,1.0,1.0,joy,4.0
"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep ",anger,0.6459999999999999,anger,"['in', '2016', 'black', 'people', 'are', 'still', 'fighting', 'to', 'be', 'recognized', 'as', 'human', 'beings', 'cantsleep']","[""'in"", '2016', 'black', 'people', 'be', 'still', 'fight', ""to'"", ""be'"", 'recognize', 'as', 'human', 'being', 'cantsleep']",anger,2.0,1.5350000000000001,inspired,9.0,1.7030041844656394,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,anger,0.354,anger,"['gameday', 'vs', 'buford', 'today', 'at', '5:30', 'at', 'home', 'never', 'been', 'so', 'excited', 'revenge']","['gameday', 'versus', 'buford', 'today', 'at', '5:30', 'at', 'home', 'never', 'be', ""so'"", 'excited', 'revenge']",anticipation,2.0,1.461,inspired,9.0,2.07765378770865,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,anger,0.6459999999999999,anger,"['i', 'have', '1000', 'rabid', 'grizzly', 'bears', 'i', 'am', 'going', 'to', 'scatter', 'in', 'neighborhoods', 'all', 'over', 'america', 'they', 'are', 'poor', 'refugees', 'in', 'your', 'neighborhood', 'not', 'd', 'c']","[""'i"", 'have', '1000', 'rabid', 'grizzly', 'bear', ""i'"", 'am', 'go', ""to'"", 'scatter', ""in'"", 'neighborhood', 'all', ""'over"", 'america', 'they', 'be', 'poor', 'refuge', 'in', ""your'"", 'neighborhood', 'not', 'd', 'c']",fear,3.0,1.7899999999999998,inspired,13.0,2.1874594461850907,0.0,0.0,5.0,1.0,0.0,1.0,joy,5.0
What a fucking muppet.  @jRwild1 #fuming #stalker.,anger,0.792,anger,"['what', 'a', 'fucking', 'muppet', 'fuming', 'stalker']","['what', ""a'"", 'fuck', 'muppet', 'fume', 'stalker']",anger,1.0,0.812,amused,6.0,1.6219049231562828,2.0,2.0,0.0,0.0,1.0,0.0,,0.0
@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ),anger,0.396,anger,"['i', 'am', 'so', 'starved', 'for', 'content', 'i', 'would', 'take', 'it', 'but', 'i', 'would', 'def', 'pout', 'about', 'it', '՟ິͫઘ', '՟ິͫ']","[""'i"", 'be', ""so'"", 'starve', 'for', 'content', ""i'"", 'would', 'take', 'it', 'but', ""i'"", 'would', 'def', 'pout', 'about', 'it', '՟ິͫઘ', '՟ິͫ']",joy,1.0,0.688,amused,7.0,1.3084239804857616,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
"Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?",anger,0.672,anger,"['yo', 'if', 'you', 'are', 'talking', 'about', 'horoscopes', 'do', 'you', 'really', 'have', 'any', 'clue', 'as', 'to', 'what', 'you', 'are', 'saying', 'or', 'are', 'you', 'gon', 'na', 'act', 'offended', 'when', 'i', 'question', 'it']","[""yo'"", 'if', 'you', 'be', 'talk', 'about', 'horoscope', ""do'"", 'you', 'really', 'have', 'any', 'clue', 'as', 'to', 'what', 'you', 'be', 'say', 'or', 'be', 'you', 'go', ""na'"", 'act', 'offend', 'when', ""i'"", 'question', 'it']",anger,2.0,1.4020000000000001,annoyed,16.0,2.793478024364329,0.0,0.0,8.0,0.0,1.0,0.0,joy,8.0
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,anger,0.833,anger,"['i', 'wan', 'na', 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'died', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'anger', 'fuck', 'die', 'hatered']","['i', 'want', ""na'"", 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'die', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'anger', 'fuck', 'die', 'hater']",sadness,5.0,2.929,amused,14.0,2.4887484078117037,1.0,1.0,2.0,1.0,0.0,0.0,joy,2.0
i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me,anger,0.542,anger,"['i', 'resent', 'being', 'tired', 'and', 'annoyed', 'that', 'the', 'word', 'wiener', 'is', 'splashed', 'across', 'the', 'news', 'this', 'should', 'be', 'a', 'slam', 'dunk', 'for', 'me']","[""'i"", 'resent', 'be', 'tired', 'and', 'annoyed', 'that', ""the'"", 'word', 'wiener', 'be', 'splash', 'across', ""the'"", 'news', 'this', 'should', ""be'"", 'a', 'slam', 'dunk', 'for', 'i']",anger,3.0,2.053,amused,11.0,2.3736115345888815,1.0,1.0,7.0,0.0,0.0,0.0,joy,7.0
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0.271,anger,"['it', 'takes', 'a', 'man', 'to', 'suffer', 'ignorance', 'and', 'smile', 'be', 'yourself', 'no', 'matter', 'what', 'they', 'say']","['it', 'take', 'a', 'man', ""to'"", 'suffer', 'ignorance', 'and', 'smile', ""be'"", 'yourself', ""no'"", 'matter', 'what', 'they', 'say']",trust,2.0,1.055,inspired,8.0,1.5869565992732977,0.0,0.0,6.0,2.0,1.0,0.0,joy,6.0
@zavierdaniels had to snap going crazy 😭😭,anger,0.458,anger,"['had', 'to', 'snap', 'going', 'crazy', 'loudly_crying_face', 'loudly_crying_face']","['have', ""to'"", 'snap', 'go', 'crazy', ""loudly_crying_face'"", 'loudly_crying_face']",fear,1.0,0.519,inspired,4.0,0.7142437242120121,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
I am using twitter as a coping mechanism for raging out at this kid oops?,anger,0.5,anger,"['i', 'am', 'using', 'twitter', 'as', 'a', 'coping', 'mechanism', 'for', 'raging', 'out', 'at', 'this', 'kid', 'oops']","[""'i"", 'be', 'use', 'twitter', 'as', ""a'"", 'coping', 'mechanism', 'for', 'rage', 'out', 'at', 'this', 'kid', 'oops']",anger,2.0,1.807,inspired,9.0,1.5172358087236955,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger,0.417,anger,"['that', 'might', 'sting', 'for', 'a', 'bit', 'lads', 'but', 'you', 'will', 'get', 'over', 'it', 'betterwithsinnfein']","['that', 'might', 'sting', 'for', 'a', 'bit', 'lad', 'but', 'you', 'will', 'get', 'over', ""it'"", 'betterwithsinnfein']",anger,1.0,0.544,inspired,6.0,1.1295221969640066,1.0,1.0,4.0,3.0,2.0,1.0,joy,4.0
I am their fury. I am their patience. I am a conversation.,anger,0.312,anger,"['i', 'am', 'their', 'fury', 'i', 'am', 'their', 'patience', 'i', 'am', 'a', 'conversation']","[""'i"", 'be', 'they', 'fury', ""i'"", 'am', 'they', 'patience', ""i'"", 'am', ""a'"", 'conversation']",anger,1.0,0.922,inspired,3.0,0.6243776105576366,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Panpiper playing Big River outside The Bridges in SR1 ,anger,0.271,anger,"['panpiper', 'playing', 'big', 'river', 'outside', 'the', 'bridges', 'in', 'sr1']","['panpiper', 'play', 'big', 'river', 'outside', ""the'"", 'bridge', 'in', 'sr1']",,0.0,0.0,sad,7.0,1.1976144993982285,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
My cat is bloody lucky the RSPCA weren't open at 3am last night!!! #fuming 😡🐱,anger,0.75,anger,"['my', 'cat', 'is', 'bloody', 'lucky', 'the', 'rspca', 'were', 'not', 'open', 'at', '3', 'am', 'last', 'night', 'fuming', 'pouting', 'face', 'cat_face']","['cat', 'be', 'bloody', 'lucky', ""the'"", 'rspca', 'be', 'not', 'open', 'at', '3', 'am', 'last', 'night', 'fume', 'pouting', 'face', 'cat_face']",anger,3.0,1.843,amused,10.0,1.825127117813822,2.0,2.0,3.0,2.0,0.0,0.0,joy,3.0
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! ,anger,0.375,anger,"['i', 'm', 'now', 'writing', 'abt', 'the', 'changing', 'face', 'of', 'sex', 'industry', 'in', 'tr', 'now', 'men', 'will', 'talk', 'to', 'me', 'then']","[""'i"", 'm', 'now', 'writing', 'about', ""the'"", 'changing', 'face', 'of', 'sex', 'industry', 'in', ""tr'"", 'now', 'man', 'will', 'talk', ""to'"", 'i', 'then']",anticipation,1.0,0.695,inspired,10.0,1.7912319808366137,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck,anger,0.698,anger,"['stuck', 'in', 'a', 'infuriate', 'scrum', 'about', 'hegemonists', 'infuriate', 'scrum', 'scrum', 'stuck']","[""'stuck"", 'in', ""a'"", 'infuriate', 'scrum', 'about', 'hegemonist', 'infuriate', 'scrum', 'scrum', 'stick']",anger,1.0,0.8440000000000001,amused,4.0,0.6003023208931795,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger,0.5,anger,"['why', 'a', 'puerto', 'rican', 'with', 'taino', 'hair', 'and', 'a', 'black', 'nose', 'got', 'ta', 'ruffle', 'your', 'targeted', 'feathers']","['why', ""a'"", 'puerto', 'rican', 'with', 'taino', 'hair', 'and', 'a', 'black', 'nose', 'get', ""ta'"", 'ruffle', ""your'"", 'target', 'feather']",fear,1.0,0.6409999999999999,inspired,13.0,2.086891278278583,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?,anger,0.333,anger,"['loved', 'sing', 'tiff', 'but', '1', 'q', 'there', 'is', '1', 'japanese', 'line', 'but', 'obviously', 'spoken', 'by', 'non', 'japanese', 'no', 'way', 'to', 'find', 'japanese', 'for', '1', 'line']","['love', 'sing', 'tiff', 'but', '1', 'q', 'there', 'be', '1', 'japanese', 'line', 'but', 'obviously', 'speak', 'by', 'non', 'japanese', ""no'"", 'way', ""to'"", 'find', 'japanese', 'for', '1', 'line']",joy,3.0,2.4160000000000004,inspired,12.0,2.1487035105536085,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
"@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --",anger,0.5,anger,"['reyes', 'snarled', 'in', 'frustrated', 'anger', 'steel', 'claws', 'flexing', 'dangerously', 'but', 'she', 'uttered', 'those', 'damning', 'words', 'it', 'seems', 'to', 'snap']","['rey', 'snarl', 'in', 'frustrated', 'anger', 'steel', 'claw', 'flexing', 'dangerously', 'but', ""she'"", 'utter', 'those', 'damning', 'word', 'it', 'seem', ""to'"", 'snap']",anger,5.0,2.748,amused,19.0,3.4874377089899524,0.0,0.0,4.0,0.0,0.0,1.0,joy,4.0
Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.,anger,0.625,anger,"['spurs', 'radio', 'commentator', 'referred', 'to', 'mauricio', 'pochettino', 'as', 'mopo', 'and', 'i', 'felt', 'a', 'sudden', 'surge', 'of', 'rage']","[""'spur"", 'radio', 'commentator', 'refer', ""to'"", 'mauricio', 'pochettino', 'as', 'mopo', 'and', 'i', 'feel', 'a', 'sudden', 'surge', 'of', 'rage']",surprise,2.0,1.43,amused,12.0,2.619669918212237,0.0,0.0,4.0,0.0,1.0,0.0,joy,4.0
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,anger,0.78,anger,"['people', 'you', 'need', 'to', 'look', 'up', 'the', 'definition', 'of', 'protest', 'what', 'you', 'are', 'doing', 'is', 'not', 'protesting', 'is', 'called', 'vandalism', 'angry', 'stop']","['people', 'you', 'need', ""to'"", 'look', 'up', ""the'"", 'definition', 'of', 'protest', 'what', 'you', 'be', 'do', 'be', 'not', 'protest', 'be', 'call', 'vandalism', 'angry', 'stop']",anger,1.0,0.8240000000000001,angry,11.0,1.835422407041163,0.0,0.0,6.0,2.0,1.0,0.0,joy,6.0
Since the 'update' my @iPhone loses power nearly 40% faster.  #furious,anger,0.792,anger,"['since', 'the', 'update', 'my', 'loses', 'power', 'nearly', '40', 'faster', 'furious']","['since', ""the'"", 'update', 'my', 'lose', 'power', 'nearly', '40', 'faster', 'furious']",anger,2.0,1.19,annoyed,8.0,1.1105193870161363,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
Michelle is one of the worst players in bb history #bb18 #bbfinale ,anger,0.542,anger,"['michelle', 'is', 'one', 'of', 'the', 'worst', 'players', 'in', 'bb', 'history', 'bb18', 'bbfinale']","['michelle', 'be', 'one', 'of', ""the'"", 'worst', 'player', 'in', 'bb', 'history', 'bb18', 'bbfinale']",,0.0,0.0,inspired,7.0,1.2860873616540403,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷",anger,0.396,anger,"['wow', 'one', 'of', 'my', 'dads', 'top', 'favorite', 'throwback', 'rappers', 'just', 'died', 'in', 'a', 'fiery', 'car', 'crash', 'today', 'in', 'atlanta', 'so', 'sad', 'so', 'sad', 'face_with_medical_mask', 'face_with_medical_mask']","[""wow'"", 'one', 'of', 'my', 'dad', 'top', 'favorite', 'throwback', 'rapper', 'just', 'die', 'in', 'a', 'fiery', 'car', 'crash', 'today', 'in', 'atlanta', 'so', 'sad', ""so'"", 'sad', ""face_with_medical_mask'"", 'face_with_medical_mask']",sadness,4.0,3.0229999999999997,inspired,17.0,2.936370158224323,0.0,0.0,6.0,2.0,1.0,0.0,joy,6.0
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0.146,anger,"['he', 'did', 'not', 'sting', 'me', 'luckily', 'he', 'just', 'flew', 'off', 'happy', 'and', 'drunk', 'lolololol']","['he', 'do', 'not', 'sting', ""me'"", 'luckily', 'he', 'just', 'fly', 'off', 'happy', 'and', 'drunk', 'lolololol']",joy,1.0,0.7879999999999999,inspired,6.0,1.0131252241153155,1.0,1.0,3.0,4.0,1.0,1.0,sadness,4.0
@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.,anger,0.271,anger,"['no', 'grudge', 'only', 'truth', 'in', 'abundance']","[""no'"", 'grudge', 'only', 'truth', 'in', 'abundance']",trust,2.0,1.4140000000000001,inspired,3.0,0.5021269143268937,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
