Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.,anger,0.271,anger,"['my', 'heart', 'goes', 'out', 'to', 'that', 'woman', 'for', 'the', 'indignity', 'of', 'what', 'she', 'is', 'sitting', 'through']","['heart', 'go', 'out', ""to'"", 'that', 'woman', 'for', ""the'"", 'indignity', 'of', 'what', ""she'"", 'be', 'sit', 'through']",joy,1.0,0.547,surprise,7.0,1.2950559776690977,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
@JordySloan love that Jordy #revenge ⚽️,anger,0.333,anger,"['love', 'that', 'jordy', 'revenge', 'soccer_ball']","['love', 'that', 'jordy', 'revenge', 'soccer_ball']",joy,1.0,0.828,joy,3.0,0.7947181516048142,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
When you want to say something so bad but can't ! #furious 😤,anger,0.521,anger,"['when', 'you', 'want', 'to', 'say', 'something', 'so', 'bad', 'but', 'can', 'not', 'furious', 'face_with_steam_from_nose']","['when', 'you', 'want', ""to'"", 'say', 'something', ""so'"", 'bad', 'but', 'can', 'not', 'furious', 'face_with_steam_from_nose']",anger,2.0,1.3820000000000001,surprise,5.0,0.841770315010236,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger,0.667,anger,"['i', 'am', 'as', 'pure', 'as', 'the', 'driven', 'snow', 'after', 'it', 'is', 'been', 'pissed', 'on', 'by', 'multiple', 'rabid', 'dogs']","[""'i"", 'be', 'as', 'pure', 'as', 'the', 'drive', 'snow', 'after', 'it', 'be', 'be', 'piss', 'of', 'and', 'by', 'multiple', 'rabid', 'dog']",anger,2.0,1.7269999999999999,surprise,10.0,1.6498722993600474,2.0,2.0,5.0,0.0,1.0,1.0,joy,5.0
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,anger,0.271,anger,"['huge', 'congratulations', 'to', 'nicole', 'winning', 'big', 'brother', '18', 'bb18', 'sorry', 'not', 'sorry', 'bitter', 'bbmichelle']","['huge', 'congratulation', ""to'"", 'nicole', 'win', 'big', 'brother', '18', 'bb18', 'sorry', 'not', 'sorry', 'bitter', 'bbmichelle']",joy,2.0,1.43,surprise,9.0,1.4406623066528124,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
"(Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this Island.",anger,0.333,anger,"['sam', 'brown', 'is', 'law', 'never', 'offend', 'people', 'with', 'style', 'when', 'you', 'can', 'fake', 'that', 'you', 'have', 'to', 'break', 'us', 'in', 'this', 'island']","[""'sam"", 'brown', 'be', 'law', 'never', 'offend', 'people', 'with', 'style', 'when', 'you', 'can', 'fake', 'that', 'you', 'have', ""to'"", 'break', 'we', 'in', 'this', 'island']",anger,1.0,0.75,disgust,11.0,1.673742830222998,1.0,1.0,7.0,2.0,1.0,0.0,joy,7.0
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended,anger,0.583,anger,"['and', 'she', 'got', 'all', 'angry', 'telling', 'me', 'but', 'what', 'would', 'be', 'doing', 'a', '40', 'year', 'old', 'guy', 'looking', 'for', 'a', 'girl', 'like', 'you', 'and', 'i', 'felt', 'offended']","['and', ""she'"", 'get', 'all', 'angry', 'tell', ""me'"", 'but', 'what', 'would', ""be'"", 'do', 'a', '40', 'year', 'old', 'guy', 'look', 'for', 'a', 'girl', 'like', 'you', 'and', 'i', 'feel', 'offend']",anger,3.0,2.226,surprise,17.0,2.8876065554896595,0.0,0.0,9.0,1.0,1.0,0.0,joy,9.0
"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",anger,0.312,anger,"['yeah', 'dude', 'appreciate', 'the', 'support', 'notorious', 'on', 'abc', 'peep', 'it', 'grateful', 'relentless']","['yeah', 'dude', 'appreciate', ""the'"", 'support', 'notorious', 'on', 'abc', 'peep', ""it'"", 'grateful', 'relentless']",joy,1.0,0.789,surprise,9.0,1.4886069647600202,2.0,2.0,5.0,0.0,0.0,1.0,joy,5.0
"Yeah, no. I don' mind tweetin' that twice. #snap #blm #likeThat",anger,0.396,anger,"['yeah', 'no', 'i', 'do', ""n'"", 'mind', 'tweetin', 'that', 'twice', 'snap', 'blm', 'like', 'that']","['yeah', ""no'"", 'i', 'do', 'and', 'mind', 'tweetin', 'that', 'twice', 'snap', 'blm', 'like', 'that']",,0.0,0.0,surprise,5.0,0.7726497519598882,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry",anger,0.625,anger,"['do', ""n't"", 'be', 'offended', '\\ni', 'am', 'just', 'doing', 'something', 'that', 'gives', 'your', 'life', 'more', 'hurts.\\n\\nhaikuchallenge', 'offend', 'poetry']","[""do'"", 'not', ""be'"", 'offend', '\\\\ni', 'be', 'just', 'do', 'something', 'that', 'give', ""your'"", 'life', 'more', 'hurts.\\\\n\\\\nhaikuchallenge', 'offend', 'poetry']",anger,2.0,1.4020000000000001,surprise,7.0,1.5226779856884498,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
"@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +",anger,0.417,anger,"['chuckle', 'any', 'idea', 'girl', 'the', 'dragoness', 'let', 'out', 'a', 'frustrated', 'growl', 'blowing', 'smoke', 'out', 'of', 'her', 'nostrils', 'the', 'old', 'man', 'nodded']","['chuckle', 'any', 'idea', 'girl', ""the'"", 'dragoness', 'let', 'out', ""a'"", 'frustrated', 'growl', 'blowing', 'smoke', 'out', 'of', 'she', 'nostril', ""the'"", 'old', 'man', 'nod']",anger,2.0,1.288,surprise,13.0,2.548186875533732,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger,0.25,anger,"['also', 'madden', 'is', 'not', 'the', 'funniest', 'game', 'to', 'watch', 'and', 'if', 'there', 'is', 'not', 'much', 'happening', 'it', 'is', 'boring']","['also', 'madden', 'be', 'not', ""the'"", 'funniest', 'game', ""to'"", 'watch', 'and', 'if', 'there', 'be', 'not', 'much', 'happen', 'it', 'be', 'boring']",anger,1.0,0.7190000000000001,surprise,9.0,1.683474591942554,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
testing #angry,anger,0.667,anger,"['testing', 'angry']","['testing', 'angry']",anger,1.0,0.8240000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",anger,0.479,anger,"['wow', 'your', 'right', 'they', 'do', 'need', 'help', 'so', 'what', 'i', 'am', 'getting', 'from', 'the', 'laureliver', 'fandom', 'and', 'bitter', 'comic', 'fandom', 'and']","[""wow'"", 'you', 'right', 'they', ""do'"", 'need', 'help', ""so'"", 'what', ""i'"", 'be', 'get', 'from', ""the'"", 'laureliver', 'fandom', 'and', 'bitter', 'comic', 'fandom', 'and']",,0.0,0.0,surprise,9.0,1.648640222605113,0.0,0.0,6.0,1.0,4.0,1.0,joy,6.0
"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",anger,0.521,anger,"['being', 'abroad', 'is', 'causing', 'me', 'to', 'make', 'spontaneous', 'decisions', 'and', 'not', 'worry', 'about', 'things', 'which', 'is', 'good', 'but', 'the', 'type', 'a', 'part', 'of', 'me', 'is', 'fuming']","['be', 'abroad', 'be', 'cause', ""me'"", ""to'"", 'make', 'spontaneous', 'decision', 'and', 'not', 'worry', 'about', 'thing', 'which', 'be', 'good', 'but', ""the'"", 'type', 'a', 'part', 'of', ""me'"", 'be', 'fume']",anger,1.0,0.812,surprise,15.0,2.443637085529902,1.0,1.0,11.0,1.0,0.0,0.0,joy,11.0
Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...,anger,0.312,anger,"['thurston', 'offers', 'gallen', 'a', 'peace', 'of', 'his', 'mind', 'north', 'queensland', 'playmaker', 'johnathon', 'thurston', 'insists', 'he', 'holds', 'no', 'grudge', 'against', 'paul']","['thurston', 'offer', 'gallen', 'a', 'peace', 'of', 'he', 'mind', 'north', 'queensland', 'playmaker', 'johnathon', 'thurston', 'insist', 'he', 'hold', ""no'"", 'grudge', 'against', 'paul']",anger,3.0,1.013,sadness,15.0,2.2973449530496826,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger,0.604,anger,"['hey', 'all', 'you', 'white', 'people', 'out', 'there', 'are', 'you', 'offended', 'when', 'people', 'refer', 'to', 'you', 'as', 'a', 'cock', 'asian', 'no', 'seriously']","['hey', 'all', 'you', 'white', 'people', 'out', 'there', 'be', 'you', 'offend', 'when', 'people', 'refer', ""to'"", 'you', 'as', 'a', 'cock', 'asian', ""no'"", 'seriously']",anger,2.0,1.4020000000000001,surprise,9.0,1.3935646915026314,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
#welfarereform should not be a 'model' for .,anger,0.417,anger,"['welfarereform', 'should', 'not', 'be', 'a', 'model', 'for']","['welfarereform', 'should', 'not', ""be'"", 'a', 'model', 'for']",,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
@xBladeMania 'I didn't see them???' huff.,anger,0.417,anger,"['i', 'did', 'not', 'see', 'them', 'huff']","['i', 'do', 'not', 'see', 'they', 'huff']",anger,1.0,0.469,surprise,2.0,0.32863888341750325,0.0,0.0,0.0,1.0,0.0,0.0,sadness,1.0
Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing,anger,0.8540000000000001,anger,"['zero', 'help', 'from', 'customer', 'service', 'just', 'pushing', 'the', 'buck', 'back', 'and', 'forth', 'and', 'promising', 'callbacks', 'that', 'do', 'not', 'happen', 'anger', 'loathing']","[""zero'"", 'help', 'from', 'customer', 'service', 'just', 'push', ""the'"", 'buck', 'back', 'and', 'forth', 'and', 'promise', 'callback', 'that', 'do', 'not', 'happen', 'anger', 'loathing']",anger,1.0,0.8109999999999999,surprise,15.0,2.544794938069541,2.0,1.0,7.0,1.0,1.0,2.0,joy,7.0
@emilieragann did another bee sting you on the tongue ?,anger,0.306,anger,"['did', 'another', 'bee', 'sting', 'you', 'on', 'the', 'tongue']","['do', 'another', 'bee', 'sting', 'you', 'of', 'and', ""the'"", 'tongue']",fear,2.0,0.75,surprise,4.0,0.6874321377950808,1.0,1.0,3.0,1.0,1.0,1.0,joy,3.0
Girls irritate me so much lol,anger,0.527,anger,"['girls', 'irritate', 'me', 'so', 'much', 'lol']","[""'girl"", 'irritate', ""me'"", ""so'"", 'much', 'lol']",anger,1.0,0.621,surprise,4.0,0.5639608343975803,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
Need a new outlet for #rage,anger,0.542,anger,"['need', 'a', 'new', 'outlet', 'for', 'rage']","[""'need"", ""a'"", 'new', 'outlet', 'for', 'rage']",anger,1.0,0.9109999999999999,surprise,4.0,0.6620952744582665,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
@Red_Magpie @ali_faceache1 @joanna_caron @KCBFD @xMATTxLAWx he's not exactly a rabid tub thumper compared to McTernan now is he.,anger,0.5,anger,"['he', 'is', 'not', 'exactly', 'a', 'rabid', 'tub', 'thumper', 'compared', 'to', 'mcternan', 'now', 'is', 'he']","['he', 'be', 'not', 'exactly', ""a'"", 'rabid', 'tub', 'thumper', 'compare', ""to'"", 'mcternan', 'now', 'be', 'he']",anger,1.0,0.833,surprise,5.0,0.8919060978194114,0.0,0.0,1.0,2.0,0.0,0.0,sadness,2.0
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger,0.271,anger,"['you', 'can', 'not', 'fight', 'the', 'elephants', 'until', 'you', 'have', 'wrestled', 'the', 'pigs', 'quoteoftheday', 'relentless']","['you', 'can', 'not', 'fight', ""the'"", 'elephant', 'until', 'you', 'have', 'wrestle', ""the'"", 'pig', 'quoteoftheday', 'relentless']",fear,1.0,0.7190000000000001,anger,8.0,1.3745924985757312,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger,0.521,anger,"['recommended', 'reading', 'prisoners', 'of', 'hate', 'by', 'aaron', 'beck', 'anger']","['recommend', 'reading', 'prisoner', 'of', 'hate', 'by', 'aaron', 'beck', 'anger']",anger,3.0,2.155,surprise,9.0,1.4579537240001768,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim,anger,0.667,anger,"['you', 'should', 'force', 'your', 'neighbours', 'to', 'pay', 'that', 'those', 'people', 'have', 'some', 'nerve', 'victim']","['you', 'should', 'force', ""your'"", 'neighbour', ""to'"", 'pay', 'that', 'those', 'people', 'have', 'some', 'nerve', 'victim']",fear,2.0,0.9380000000000001,anger,7.0,1.0854465503357478,1.0,1.0,6.0,1.0,0.0,0.0,joy,6.0
@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. ,anger,0.5,anger,"['literally', 'nicole', 'already', 'had', 'her', 'chance', 'and', 'she', 'played', 'shitty', 'both', 'seasons']","['literally', 'nicole', 'already', 'have', 'she', 'chance', 'and', ""she'"", 'play', 'shitty', 'both', 'season']",sadness,1.0,0.6559999999999999,surprise,9.0,1.5979240441027371,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
"@RealPaulWalker R.I.P Paul, furious 8 can't wait",anger,0.254,anger,"['r.i.', 'p', 'paul', 'furious', '8', 'can', 'not', 'wait']","[""'r.i."", 'p', 'paul', 'furious', '8', 'can', 'not', 'wait']",anger,1.0,0.929,disgust,3.0,0.462077581343446,0.0,0.0,1.0,2.0,0.0,0.0,sadness,2.0
Why is it always me picking up the pieces :/ ,anger,0.458,anger,"['why', 'is', 'it', 'always', 'me', 'picking', 'up', 'the', 'pieces']","['why', 'be', 'it', 'always', ""mee'"", 'pick', 'up', 'the', 'piece']",,0.0,0.0,surprise,5.0,1.0273062277028648,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...,anger,0.479,anger,"['i', 'am', 'just', 'no', 'offended', 'by', 'stuff', 'we', 'are', 'gettin', 'a', 'situ', 'where', 'folk', 'moan', 'about', 'the', 'polis', 'snp', 'but', 'then', 'happy', 'to', 'snitch', 'when', 'offended']","[""'i"", 'be', 'just', ""no'"", 'offend', 'by', 'stuff', ""we'"", 'be', 'gettin', 'a', 'situ', 'where', 'folk', 'moan', 'about', ""the'"", 'polis', 'snp', 'but', 'then', 'happy', ""to'"", 'snitch', 'when', 'offend']",anger,2.0,1.4020000000000001,surprise,10.0,1.7325006279317063,0.0,0.0,6.0,1.0,1.0,0.0,joy,6.0
very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now ,anger,0.562,anger,"['very', 'little', 'frustrates', 'me', 'as', 'much', 'as', 'misplacing', 'something', 'been', 'looking', 'for', 'my', 'keys', 'for', '2', 'hours', 'now']","['very', 'little', 'frustrate', ""me'"", 'as', 'much', 'as', 'misplacing', 'something', 'be', 'look', 'for', 'my', 'key', 'for', '2', 'hour', 'now']",anger,2.0,1.151,surprise,12.0,1.8323396780711034,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O,anger,0.479,anger,"['pain', 'is', 'an', 'aspect', 'of', 'human', 'evolution', 'the', 'evolution', 'of', 'consciousness', 'attachments', 'desire', 'apathy', 'sentimentality', 'tears']","['pain', 'be', 'a', 'aspect', 'of', 'human', 'evolution', ""the'"", 'evolution', 'of', 'consciousness', 'attachment', 'desire', 'apathy', 'sentimentality', 'tear']",sadness,3.0,1.6560000000000001,surprise,12.0,2.999605622397239,0.0,0.0,4.0,3.0,1.0,0.0,joy,4.0
Love the new song I can't stop thinking about you by .,anger,0.083,anger,"['love', 'the', 'new', 'song', 'i', 'can', 'not', 'stop', 'thinking', 'about', 'you', 'by']","['love', ""the'"", 'new', 'song', 'i', 'can', 'not', 'stop', 'think', 'about', 'you', 'by']",joy,1.0,0.828,surprise,6.0,1.210642114252393,0.0,0.0,7.0,1.0,0.0,0.0,joy,7.0
"@LethalWeaponFOX promised I wouldn't live tweet, but  @DamonkWayans + @ClayneCrawford brought it! @JordanaBrewster and #furious action FTW!",anger,0.521,anger,"['promised', 'i', 'would', 'not', 'live', 'tweet', 'but', 'brought', 'it', 'and', 'furious', 'action', 'ftw']","['promise', ""i'"", 'would', 'not', 'live', 'tweet', 'but', 'bring', 'it', 'and', 'furious', 'action', 'ftw']",anger,1.0,0.929,surprise,10.0,1.467214998860541,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
@Austin4evaLEEDS fuming!,anger,0.625,anger,['fuming'],['fume'],anger,1.0,0.812,anger,2.0,0.6967574782905535,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger,0.146,anger,"['ellie', 'just', 'gave', 'me', 'loads', 'of', 'gifts', 'with', 'notes', 'on', 'em', 'for', 'uni', 'n', 'i', 'burst', 'out', 'in', 'tears', 'i', 'love', 'her', 'weary', 'face']","[""'ellie"", 'just', 'give', ""me'"", 'load', 'of', 'gift', 'with', 'note', 'on', 'they', 'for', 'uni', 'and', ""i'"", 'burst', 'out', 'in', 'tear', ""i'"", 'love', 'she', 'weary', 'face']",joy,3.0,1.9220000000000002,surprise,17.0,2.88470487614337,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,anger,0.521,anger,"['is', 'that', 'an', 'insult', 'sounds', 'like', 'a', 'job', 'well', 'done', 'it', 'is', 'red', 'so', 'it', 'is', 'done', 'the', 'job', 'it', 'was', 'suppose', 'to', 'do', 'justsaying']","[""'is"", 'that', 'a', 'insult', 'sound', 'like', 'a', 'job', 'well', 'do', 'it', 'be', 'red', ""so'"", 'it', 'be', 'do', ""the'"", 'job', 'it', 'be', 'suppose', ""to'"", ""do'"", 'justsaying']",anger,1.0,0.603,surprise,9.0,1.6411382231301517,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger,0.521,anger,"['now', 'it', 'is', 'time', 'to', 'remove', 'cb', 'from', 'the', 'team', 'somehow', 'screw', 'it', 'rip', 'the', 'band', 'aid', 'off', 'it', 'will', 'sting', 'for', 'a', 'bit', 'but', 'everyone', 'will', 'get', 'over', 'it']","['now', 'it', 'be', 'time', ""to'"", 'remove', 'cb', 'from', ""the'"", 'team', 'somehow', 'screw', 'it', 'rip', ""the'"", 'band', 'aid', 'off', 'it', 'will', 'sting', 'for', 'a', 'bit', 'but', 'everyone', 'will', 'get', 'over', 'it']",anger,2.0,0.895,surprise,13.0,2.065877997041057,1.0,1.0,9.0,5.0,2.0,1.0,joy,9.0
I should really study today for chemistry but playing madden is just way more fun.,anger,0.208,anger,"['i', 'should', 'really', 'study', 'today', 'for', 'chemistry', 'but', 'playing', 'madden', 'is', 'just', 'way', 'more', 'fun']","['i', 'should', 'really', 'study', 'today', 'for', 'chemistry', 'but', 'play', 'madden', 'be', 'just', 'way', 'more', 'fun']",joy,1.0,0.7879999999999999,surprise,9.0,1.8822400267823969,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
@Markk1872  Red heads are more fiery.,anger,0.28,anger,"['red', 'heads', 'are', 'more', 'fiery']","[""'red"", 'head', 'be', 'more', 'fiery']",,0.0,0.0,surprise,4.0,0.6212630195264877,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
The war is right outside your door  #USAToday,anger,0.396,anger,"['the', 'war', 'is', 'right', 'outside', 'your', 'door', 'u', 's', 'a', 'today']","[""the'"", 'war', 'be', 'right', 'outside', 'you', 'door', 'u', 's', 'a', 'today']",fear,1.0,0.9420000000000001,surprise,5.0,0.7737893228976412,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
Get to work and there's a fire drill. #fire #burning #outthere #inthedark,anger,0.479,anger,"['get', 'to', 'work', 'and', 'there', 'is', 'a', 'fire', 'drill', 'fire', 'burning', 'outthere', 'inthedark']","[""'get"", ""to'"", 'work', 'and', 'there', 'be', ""a'"", 'fire', 'drill', 'fire', 'burn', 'outthere', 'inthedark']",fear,1.0,0.636,fear,6.0,0.9214884903962873,0.0,0.0,2.0,1.0,0.0,1.0,joy,2.0
I dislike people who get offended by the littlest shit .,anger,0.7290000000000001,anger,"['i', 'dislike', 'people', 'who', 'get', 'offended', 'by', 'the', 'littlest', 'shit']","[""'i"", 'dislike', 'people', ""who'"", 'get', 'offend', 'by', ""the'"", 'littlest', 'shit']",anger,4.0,2.444,surprise,7.0,1.2964549008295487,1.0,1.0,2.0,0.0,1.0,0.0,joy,2.0
@dlrwills turn that frown upside down buddy 🙃.,anger,0.375,anger,"['turn', 'that', 'frown', 'upside', 'down', 'buddy', 'upside', 'down_face']","['turn', 'that', 'fry', 'upside', 'down', 'buddy', 'upside', 'down_face']",sadness,2.0,0.734,surprise,5.0,1.1036841829114872,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
@DepressedStride &gt; huff louder,anger,0.375,anger,"['&gt', 'huff', 'louder']","['&', 'gt', 'huff', 'louder']",anger,1.0,0.469,surprise,3.0,0.4843535684516742,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,anger,0.726,anger,"['i', 'love', 'how', 'there', 's', 'no', 'outrage', 'that', 'it', 'is', 'a', 'white', 'man', 'but', 'if', 'it', 'was', 'a', 'black', 'man', 'them', 'blm', 'would', 'be', 'all', 'over', 'it', 'regardless', 'of', 'reason']","['i', 'love', 'how', 'there', ""'s"", ""no'"", 'outrage', 'that', 'it', 'be', 'a', 'white', 'man', 'but', 'if', 'it', 'be', 'a', 'black', 'man', 'they', 'blm', 'would', ""be'"", 'all', 'over', ""it'"", 'regardless', 'of', 'reason']",joy,2.0,0.9369999999999999,surprise,8.0,1.3295510128170125,0.0,0.0,4.0,0.0,1.0,0.0,joy,4.0
