Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough,fear,0.812,fear,"['was', 'there', 'a', 'clown', 'in', 'your', 'neighborhood', 'nightmare', 'creepy', 'enough', 'is', 'enough']","['be', 'there', ""a'"", 'clown', 'in', ""your'"", 'neighborhood', 'nightmare', 'creepy', 'enough', 'be', 'enough']",fear,2.0,0.953,5.0,0.5298509884170446,5.0,0.5306613198308479,5.0,0.5696325897514725,5.0,0.40860031370939826,5.0,0.7705198599643641,5.0,0.8638175929321966,surprise,5.0,0.8638175929321966
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",fear,0.792,fear,"['people', 'like', 'me', 'because', 'they', 'see', 'the', 'happy', 'exterior', 'not', 'the', 'hopelessness', 'i', 'sometimes', 'feel', 'inside', 'depression', 'anxiety', 'anxietyprobz']","['people', 'like', ""me'"", 'because', 'they', 'see', ""the'"", 'happy', 'exterior', 'not', ""the'"", 'hopelessness', ""i'"", 'sometimes', 'feel', 'inside', 'depression', 'anxiety', 'anxietyprobz']",sadness,3.0,2.269,11.0,1.049281412754314,11.0,1.3269245962609801,11.0,1.0548898642618063,11.0,0.9269576378072198,11.0,1.3069508065436104,11.0,2.0939034316991445,surprise,11.0,2.0939034316991445
@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,fear,0.5529999999999999,fear,"['you', 'all', 'had', 'crackheads', 'in', 'the', 'islands', 'i', 'do', 'not', 'know', 'why', 'i', 'find', 'that', 'so', 'interesting', 'and', 'shocking']","['you', 'all', 'have', 'crackhead', 'in', ""the'"", 'island', ""i'"", ""do'"", 'not', 'know', 'why', ""i'"", 'find', 'that', ""so'"", 'interesting', 'and', 'shocking']",,0.0,0.0,6.0,0.8149886199375503,7.0,0.7838064857248097,6.0,0.6683578529221895,7.0,0.5797375069376222,7.0,0.6662718450949903,7.0,1.166713228949755,surprise,7.0,1.166713228949755
"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith",fear,0.388,fear,"['fear', 'blocks', 'blessings', 'faith', 'unlocks', 'them', 'man', 'up', 'fear', 'faith']","['fear', 'block', 'blessing', 'faith', 'unlock', 'they', 'man', 'up', 'fear', 'faith']",joy,3.0,2.047,9.0,0.7944596788667238,9.0,1.3574734172970557,9.0,0.7042452371381805,9.0,0.913160700120434,9.0,0.7643163304212351,9.0,2.0537422178272817,surprise,9.0,2.0537422178272817
Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove,fear,0.396,fear,"['follow', 'this', 'amazing', 'australian', 'author', 'fiction', 'horror', 'zombies', 'angels', 'demons', 'vampires', 'werewolves', 'follow', 'authorlove']","['follow', 'this', 'amazing', 'australian', 'author', 'fiction', 'horror', 'zomby', 'angel', 'demon', 'vampire', 'werewolve', 'follow', 'authorlove']",fear,3.0,2.4539999999999997,14.0,0.881363638730794,14.0,1.5311553101788027,13.0,0.7200918538133739,14.0,1.6951432604466452,14.0,1.0676351045557084,14.0,2.673899328957659,surprise,14.0,2.673899328957659
"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI",fear,0.479,fear,"['missing', 'the', '500th', 'test', 'match', 'today', 'not', 'able', 'to', 'witness', 'it', 'like', 'watching', 'it', 'in', 'india', 'shy', 'indvsnz', '500th', 'test']","[""'miss"", ""the'"", '500th', 'test', 'match', 'today', 'not', 'able', ""to'"", 'witness', 'it', 'like', 'watch', 'it', 'in', 'india', 'shy', 'indvsnz', '500th', 'test']",fear,3.0,0.802,11.0,1.3167259959771103,11.0,1.3309784493811638,11.0,0.9621918157976022,11.0,1.1513691114249776,11.0,1.2351459896058243,11.0,1.6889276183465531,surprise,11.0,1.6889276183465531
"@BBTooms This is perfect example of why what paul said about her, was right.  One of the most ignorant competitors ive seen. #bully #c$%t",fear,0.583,fear,"['this', 'is', 'perfect', 'example', 'of', 'why', 'what', 'paul', 'said', 'about', 'her', 'was', 'right', 'one', 'of', 'the', 'most', 'ignorant', 'competitors', 'i', 've', 'seen', 'bully', 'c$']","['this', 'be', 'perfect', 'example', 'of', 'why', 'what', 'paul', 'say', 'about', 'she', 'be', 'right', 'one', 'of', ""the'"", 'most', 'ignorant', 'competitor', ""i'"", 'have', 'see', 'bully', 'c$']",joy,1.0,0.7190000000000001,13.0,1.4882439144452486,13.0,1.8905877686871257,13.0,1.0993498449861923,13.0,1.327590326235395,13.0,1.1268494791227055,13.0,2.4195770690520773,surprise,13.0,2.4195770690520773
Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,fear,0.958,fear,"['panic', 'attacks', 'are', 'the', 'worst', 'feeling', 'really', 'sick', 'and', 'still', 'shaking', 'i', 'should', 'be', 'a', 'sleep', 'anxiety', 'depression']","['panic', 'attack', 'be', ""the'"", 'worst', 'feeling', 'really', 'sick', 'and', 'still', 'shake', ""i'"", 'should', ""be'"", ""a'"", 'sleep', 'anxiety', 'depression']",fear,6.0,3.508,13.0,1.49161157832752,13.0,1.5824690931798067,13.0,2.2868071285784106,13.0,0.9493116161979746,13.0,1.8367986273325112,13.0,1.8676744808396564,fear,13.0,2.2868071285784106
Celtic sure know how to send a wild shiver down your spine,fear,0.746,fear,"['celtic', 'sure', 'know', 'how', 'to', 'send', 'a', 'wild', 'shiver', 'down', 'your', 'spine']","[""'celtic"", 'sure', 'know', 'how', ""to'"", 'send', 'a', 'wild', 'shiver', 'down', 'you', 'spine']",surprise,1.0,0.586,7.0,0.8280245050927519,7.0,0.7719564704354257,7.0,0.48435940826893753,7.0,0.6453234352741699,7.0,0.8709905105112887,7.0,1.3206881984960464,surprise,7.0,1.3206881984960464
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,fear,0.458,fear,"['completely', 'blown', 'away', 'by', 'and', 'the', 'cast', 'of', 'tonight', 'fathomevents', 'speechless', 'awe']","['completely', 'blow', 'away', 'by', 'and', ""the'"", 'cast', 'of', 'tonight', 'fathomevent', 'speechless', 'awe']",surprise,1.0,0.7190000000000001,8.0,0.7706161057741288,8.0,0.8988048992523672,8.0,0.7192476607560236,8.0,0.9516409587677831,8.0,0.9312219303005441,8.0,1.5050064757002553,surprise,8.0,1.5050064757002553
"Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight",fear,0.362,fear,"['rooneys', 'fucking', 'untouchable', 'is', 'not', 'he', 'been', 'fucking', 'dreadful', 'again', 'depay', 'has', 'looked', 'decent', 'ish', 'tonight']","['rooney', 'fuck', 'untouchable', 'be', 'not', 'he', 'be', 'fuck', 'dreadful', 'again', 'depay', 'have', 'look', 'decent', 'ish', 'tonight']",sadness,1.0,0.797,10.0,1.080663752997043,10.0,1.2369682369509996,10.0,0.8609992218033063,11.0,1.7378246924891707,10.0,1.0169584005564358,10.0,1.8792408306840802,surprise,10.0,1.8792408306840802
@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,fear,0.583,fear,"['i', 'll', 'kill', 'u', 'if', 'u', 'bully', 'her', 'face_with_steam_from_nose', 'face_with_steam_from_nose', 'face_with_steam_from_nose']","['i', 'will', 'kill', ""u'"", 'if', ""u'"", 'bully', 'she', 'face_with_steam_from_nose', ""face_with_steam_from_nose'"", 'face_with_steam_from_nose']",fear,2.0,1.6179999999999999,2.0,0.3267448953825902,2.0,0.3162088055685427,2.0,0.21430199371997374,2.0,0.17865497693281476,2.0,0.19865992857035908,2.0,0.3065866986563076,anger,2.0,0.3267448953825902
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered ,fear,0.521,fear,"['stuck', 'on', 'runway', 'after', 'being', 'diverted', 'to', 'fargo', 'continuously', 'told', 'just', '10', 'more', 'mins', 'for', 'the', 'past', '4', 'hours', 'no', 'food', 'water', 'offered']","[""'stuck"", 'of', 'and', 'runway', 'after', 'be', 'divert', ""to'"", 'fargo', 'continuously', 'tell', 'just', '10', ""'"", 'more', 'min', 'for', ""the'"", 'past', '4', 'hour', ""no'"", 'food', 'water', 'offer']",,0.0,0.0,17.0,2.2431702802507427,17.0,2.452345365633866,17.0,1.9775712322975236,17.0,1.707089622905997,17.0,2.01988493810758,17.0,2.2172627962068,disgust,17.0,2.452345365633866
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear,0.562,fear,"['while', 'we', 'focus', 'on', 'issue', 'of', 'ipca', 'indulges', 'in', 'intimidation', 'stop', 'cruelty']","['while', ""we'"", 'focus', 'on', 'issue', 'of', 'ipca', 'indulge', 'in', 'intimidation', 'stop', 'cruelty']",anger,2.0,1.536,7.0,1.0746220301374312,7.0,1.0720679692744157,7.0,0.6717062761524484,7.0,0.7006591528907468,7.0,0.6136082215052866,7.0,1.119931490416822,surprise,7.0,1.119931490416822
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,fear,0.22,fear,"['do', ""n't"", 'let', 'the', 'behavior', 'of', 'others', 'destroy', 'ur', 'inner', 'peace', 'dalai', 'lama', 'healing', 'depression', 'intuition', 'meditation', 'book']","[""do'"", 'not', 'let', ""tha'"", 'behavior', 'of', ""'other"", 'destroy', 'you', 'inner', 'peace', 'dalai', 'lama', 'healing', 'depression', 'intuition', 'meditation', 'book']",joy,3.0,1.35,14.0,1.6570925252890318,14.0,1.9718514002390706,14.0,1.1554488059857502,14.0,1.2606146923157482,14.0,1.2735204075039512,14.0,3.052385375103138,surprise,14.0,3.052385375103138
@FraserKeegan just had a steak pie supper #tremendous,fear,0.146,fear,"['just', 'had', 'a', 'steak', 'pie', 'supper', 'tremendous']","['just', 'have', 'a', 'steak', 'pie', 'supper', 'tremendous']",,0.0,0.0,4.0,0.2500731249338135,4.0,0.3788125409254201,4.0,0.24715238894129343,4.0,0.5246530003604947,4.0,0.2210074104591149,4.0,1.1409660233157297,surprise,4.0,1.1409660233157297
How I Murdered Your Mother #SpookyTv ,fear,0.342,fear,"['how', 'i', 'murdered', 'your', 'mother', 'spooky', 'tv']","['how', ""i'"", 'murder', 'you', 'mother', 'spooky', 't', 'v']",fear,1.0,0.9059999999999999,5.0,0.8695715865320492,5.0,0.5370575306684415,5.0,0.5187368325727043,5.0,0.3332066425159522,5.0,0.6125071800875842,5.0,0.5173228133610672,anger,5.0,0.8695715865320492
Was actually just watching AHS while half covering my eyes #scared #Roanoke  #AHSRoanoke,fear,0.85,fear,"['was', 'actually', 'just', 'watching', 'ahs', 'while', 'half', 'covering', 'my', 'eyes', 'scared', 'roanoke', 'a', 'h', 's', 'roanoke']","['be', 'actually', 'just', 'watch', 'ah', 'while', 'half', 'cover', 'my', 'eye', 'scared', 'roanoke', 'a', ""h'"", ""'s"", 'roanoke']",fear,2.0,0.9220000000000002,11.0,1.0979879038522677,11.0,1.5202738251712955,10.0,0.8418107118642714,12.0,1.376960377727168,11.0,0.9253866248493079,12.0,2.345357013484216,surprise,12.0,2.345357013484216
Time for some despair #SDR3 #despair #fuckthisanime,fear,0.917,fear,"['time', 'for', 'some', 'despair', 'sdr3', 'despair', 'fuckthisanime']","['time', 'for', 'some', 'despair', 'sdr3', 'despair', 'fuckthisanime']",sadness,1.0,0.812,2.0,0.18216902793847933,2.0,0.24666799931179176,2.0,0.11848910223948003,2.0,0.1916070504822182,2.0,0.28977731540108576,2.0,0.5304478861133102,surprise,2.0,0.5304478861133102
"Just Laying Here, Can't Sleep 4 Some Reason ",fear,0.521,fear,"['just', 'laying', 'here', 'ca', ""n't"", 'sleep', '4', 'some', 'reason']","['just', 'lay', 'here', ""ca'"", 'not', 'sleep', '4', 'some', 'reason']",,0.0,0.0,5.0,0.6425590952376583,5.0,0.6858337650601884,5.0,0.4650522667777772,5.0,0.4403679641214636,5.0,0.550442349230013,5.0,0.8602490021781717,surprise,5.0,0.8602490021781717
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,fear,0.66,fear,"['look', 'at', 'this', 'massiah', 'of', 'youngleader\\n', 'pakistan', 'massiah', 'of', 'terrorism']","['look', 'at', 'this', 'massiah', 'of', 'youngleader\\\\n', 'pakistan', 'massiah', 'of', 'terrorism']",fear,1.0,0.9690000000000001,3.0,0.46957565091643283,3.0,0.3263199151215451,3.0,0.500053297616763,3.0,0.24993428282967847,3.0,0.3650366002456237,3.0,0.3771483796237969,fear,3.0,0.500053297616763
"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",fear,0.516,fear,"['tesco.', 'why', 'oh', 'why', 'cant', 'my', 'visa', 'electron', 'be', 'accepted', 'on', 'line', 'i', 'am', '55', 'not', '15', 'shocking']","['tesco.', 'why', 'oh', 'why', 'cant', 'my', 'visa', 'electron', ""be'"", 'accept', 'on', 'line', 'i', 'be', '55', 'not', '15', ""'"", 'shocking']",,0.0,0.0,8.0,0.9603180520958464,8.0,0.9934805525023315,8.0,1.2261255810027925,8.0,0.8569516266884165,8.0,0.6469081707654518,8.0,1.1171039704302763,fear,8.0,1.2261255810027925
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",fear,0.438,fear,"['so', 'who', 'cares', 'who', 'cares', 'about', 'tax', 'forms', 'too', 'i', 'believe', 'terrorism', 'and', 'jobs', 'are', 'what', 'is', 'important']","[""'so'"", ""who'"", 'care', ""who'"", 'care', 'about', 'tax', 'form', 'too', ""i'"", 'believe', 'terrorism', 'and', 'job', 'be', 'what', 'be', 'important']",fear,1.0,0.9690000000000001,10.0,1.2089572281965306,10.0,1.4070866135593636,10.0,0.8840645415887595,10.0,1.0673366571003284,10.0,0.9784322728315636,10.0,1.930880932719207,surprise,10.0,1.930880932719207
I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill👀,fear,0.521,fear,"['i', 'thought', 'i', 'would', 'not', 'have', 'to', 'deal', 'with', 'that', 'fire', 'alarm', 'again', 'today', 'and', 'then', 'i', 'stepped', 'into', 'mesa', 'during', 'their', 'fire', 'drill', 'eyes']","[""'i"", 'think', ""i'"", 'would', 'not', 'have', ""to'"", 'deal', 'with', 'that', 'fire', 'alarm', 'again', 'today', 'and', 'then', ""i'"", 'step', 'into', 'mesa', 'during', 'they', 'fire', 'drill', 'eye']",fear,2.0,1.3239999999999998,13.0,1.501843298051844,13.0,1.7108575569702944,13.0,1.8998222516169572,13.0,1.2074878158852933,13.0,1.4600438026869758,13.0,2.0475909303878934,surprise,13.0,2.0475909303878934
@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,fear,0.5660000000000001,fear,"['aye.', 'there', 'is', 'a', 'brief', 'window', 'in', 'both', 'morning', 'and', 'afternoon', 'otherwise', 'just', 'horrific', 'until', 'late', 'evening']","['aye.', 'there', 'be', ""a'"", 'brief', 'window', 'in', 'both', 'morning', 'and', 'afternoon', 'otherwise', 'just', 'horrific', 'until', 'late', 'evening']",fear,1.0,0.9690000000000001,8.0,1.2084981054364636,8.0,0.96249303463587,8.0,1.2012719595686447,8.0,0.6601364642280304,8.0,1.2131177290795492,8.0,0.9375508984806602,sadness,8.0,1.2131177290795492
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety,fear,0.479,fear,"['the', 'cure', 'for', 'anxiety', 'is', 'an', 'intimate', 'relationship', 'with', 'christ', '1', 'john', '4:18', 'anxiety']","[""the'"", 'cure', 'for', 'anxiety', 'be', 'a', 'intimate', 'relationship', 'with', 'christ', '1', 'john', '4:18', 'anxiety']",joy,3.0,1.724,6.0,0.5677398628810544,6.0,0.8808966910825862,6.0,0.5217825279188832,6.0,0.5433753219086793,6.0,0.47930692666451363,6.0,1.117756243859661,surprise,6.0,1.117756243859661
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,fear,0.632,fear,"['a', 'lysol', 'can', 'got', 'stuck', 'in', 'spray', 'position', 'and', 'we', 'are', 'all', 'slowly', 'suffocating', 'from', 'the', 'trash', 'can', 'that', 'smells', 'like', 'a', 'febreeze', 'factory']","['lysol', 'can', 'get', 'stick', 'in', 'spray', 'position', 'and', ""we'"", 'be', 'all', 'slowly', 'suffocate', 'from', ""the'"", 'trash', 'can', 'that', 'smell', 'like', 'a', 'febreeze', 'factory']",disgust,3.0,1.648,14.0,1.873918618385157,14.0,1.5984249611952293,14.0,1.2087153483697095,14.0,1.2524872111202292,14.0,1.4966741591676453,14.0,2.411534260245394,surprise,14.0,2.411534260245394
I miss my dread head 😩,fear,0.417,fear,"['i', 'miss', 'my', 'dread', 'head', 'weary', 'face']","['i', 'miss', 'my', 'dread', 'head', 'weary', 'face']",sadness,2.0,0.879,5.0,0.5033793727053437,5.0,0.7441499740257882,5.0,0.4147382934262408,5.0,0.5666561178699616,5.0,0.48501767617214536,5.0,0.8968797828172899,surprise,5.0,0.8968797828172899
@MrMalky @kwr66 How awful! Switched off!,fear,0.667,fear,"['how', 'awful', 'switched', 'off']","['how', 'awful', 'switch', 'off']",fear,1.0,0.672,3.0,0.28711985092464926,3.0,0.4392421161909611,3.0,0.300275309622138,3.0,0.2908663974032004,3.0,0.4382174192563112,3.0,0.40877430710468454,disgust,3.0,0.4392421161909611
"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",fear,0.333,fear,"['lol', 'dk', 'has', 'actually', 'dropped', 'from', 'top', 'of', 'the', 'table', 'surprisingly', 'arms', 'warrior', 'is', 'top', 'of', 'the', 'dps', 'at', 'the', 'moment']","['lol', ""dk'"", 'have', 'actually', 'drop', 'from', 'top', 'of', ""the'"", 'table', 'surprisingly', 'arm', 'warrior', 'be', 'top', 'of', ""the'"", 'dp', 'at', 'the', 'moment']",surprise,1.0,0.875,13.0,1.3248538848677365,13.0,2.3412258290771915,12.0,1.0250474091151494,14.0,1.6430795954506163,14.0,1.7350032573359868,13.0,2.1116333890488503,disgust,13.0,2.3412258290771915
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear,0.333,fear,"['confiaejce', 'comes', 'not', 'from', 'always', 'being', 'right', 'but', 'from', 'not', 'fearing', 'to', 'be', 'wrong', 'peter', 't.', 'mcintyre']","['confiaejce', 'come', 'not', 'from', 'always', 'be', 'right', 'but', 'from', 'not', 'fear', ""to'"", ""be'"", 'wrong', 'peter', 'to', 'mcintyre']",fear,2.0,1.636,9.0,1.088673842428212,9.0,1.1923891826770532,9.0,0.8920915742810405,9.0,0.8814423010379594,9.0,0.9351695758256635,9.0,1.8341956131594566,surprise,9.0,1.8341956131594566
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,fear,0.833,fear,"['i', 'have', 'never', 'been', 'more', 'anxious', 'of', 'a', 'election', 'in', 'my', 'life', 'double_exclamation', 'mark', '️', 'fearful']","[""'i"", 'have', 'never', 'be', 'more', 'anxious', 'of', ""a'"", 'election', 'in', 'my', 'life', 'double_exclamation', 'mark', ""'️"", 'fearful']",fear,2.0,1.2839999999999998,6.0,0.636214571692663,6.0,0.7985987813750739,6.0,0.6310358876597837,6.0,0.5661908772112341,6.0,0.6647315992344378,6.0,1.2112422917799812,surprise,6.0,1.2112422917799812
I was so shy freshman year this guy introduced himself to me by asking if I spoke any English,fear,0.5,fear,"['i', 'was', 'so', 'shy', 'freshman', 'year', 'this', 'guy', 'introduced', 'himself', 'to', 'me', 'by', 'asking', 'if', 'i', 'spoke', 'any', 'english']","['i', 'be', ""so'"", 'shy', 'freshman', 'year', 'this', 'guy', 'introduce', 'himself', ""to'"", 'i', 'by', 'ask', 'if', ""i'"", 'speak', 'any', 'english']",,0.0,0.0,11.0,1.3183061969281529,11.0,1.55442518225931,11.0,0.7175487418386683,11.0,1.1365968699741227,11.0,0.9630325663651698,11.0,2.100386800560667,surprise,11.0,2.100386800560667
what to wear Friday \nspeaking in front of 100's. ,fear,0.458,fear,"['what', 'to', 'wear', 'friday', '\\nspeaking', 'in', 'front', 'of', ""100's""]","['what', 'to', 'wear', 'friday', '\\\\nspeaking', 'in', 'front', 'of', '100', ""'s""]",joy,1.0,0.455,3.0,0.3851636143853227,3.0,0.40904810530079494,3.0,0.3045714637069236,3.0,0.306721114159858,3.0,0.3209088282420809,3.0,0.4430177476376621,surprise,3.0,0.4430177476376621
