Word	ErrorFrequency	CorrectFrequency	ErrorProbability
delivered	0	105	0.0
allot	0	3	0.0
pep	0	1	0.0
passive	0	19	0.0
inks	0	3	0.0
slipper	0	22	0.0
heartwarming	0	3	0.0
haft	0	3	0.0
microbiologist	0	1	0.0
duchess	0	1	0.0
labyrinth	0	3	0.0
snowboarding	1	22	0.043478260869565216
resignation	0	80	0.0
toenail	0	1	0.0
assurance	0	48	0.0
bouillon	0	1	0.0
freeze	1	18	0.05263157894736842
formalization	0	1	0.0
pins	3	3757	7.978723404255319E-4
creams	0	28	0.0
upload	0	10	0.0
catering	0	5	0.0
notably	0	5	0.0
civil	0	256	0.0
habit	1	204	0.004878048780487805
ketchup	0	8	0.0
services	7	519	0.013307984790874524
hobbies	2	194	0.01020408163265306
tuition	0	11	0.0
many	7	11467	6.100749520655395E-4
waits	0	9	0.0
firearm	0	2	0.0
inversely	0	1	0.0
waves	0	98	0.0
courts	0	16	0.0
perseverance	0	12	0.0
bravest	0	1	0.0
keywords	0	44	0.0
restart	0	25	0.0
grandeur	0	1	0.0
eyelashes	0	3	0.0
modular	0	1	0.0
geophysical	0	3	0.0
purely	0	9	0.0
safely	0	37	0.0
franchising	0	4	0.0
mansions	0	8	0.0
flamed	0	2	0.0
amenity	0	1	0.0
briefings	0	5	0.0
sylvan	0	1	0.0
kidder	0	1	0.0
getup	0	6	0.0
chalk	0	5	0.0
deli	0	3	0.0
jacks	0	5	0.0
pacifically	0	1	0.0
primarily	0	15	0.0
topaz	0	1	0.0
crafted	0	1	0.0
regulator	0	2	0.0
orangutans	0	2	0.0
briskly	0	1	0.0
spends	0	30	0.0
highlight	1	59	0.016666666666666666
ridge	0	6	0.0
scuba	4	2818	0.001417434443656981
campsites	0	1	0.0
funerals	0	2	0.0
regulatory	0	14	0.0
oven	0	51	0.0
undo	0	1	0.0
perverted	0	1	0.0
boo	0	2	0.0
width	0	132	0.0
miraculously	0	3	0.0
mislead	1	3	0.25
ally	0	23	0.0
antibody	0	1	0.0
schoolmate	0	6	0.0
butt	0	3	0.0
untruth	0	6	0.0
assaulting	0	2	0.0
creator	0	13	0.0
complexes	0	4	0.0
kinder	0	9	0.0
yellow	9	4570	0.0019654946494867876
comparing	1	132	0.007518796992481203
mimicry	0	2	0.0
orchestral	0	1	0.0
strait	0	46	0.0
examination	1	75	0.013157894736842105
hover	0	1	0.0
whiting	0	1	0.0
bodies	0	34	0.0
mango	0	51	0.0
nonfiction	0	1	0.0
communities	0	11	0.0
assistance	0	283	0.0
similar	4	1644	0.0024271844660194173
scheming	0	1	0.0
total	2	2231	8.956560680698612E-4
spreading	0	64	0.0
pepper	3	474	0.006289308176100629
immunization	0	4	0.0
dialects	0	3	0.0
mousses	0	3	0.0
accumulator	0	1	0.0
landed	0	47	0.0
antiquated	0	2	0.0
neuter	0	1	0.0
canard	0	1	0.0
tenses	0	5	0.0
recorder	1	13	0.07142857142857142
scorching	0	2	0.0
nonetheless	0	10	0.0
surfacing	0	1	0.0
smack	0	1	0.0
irregularities	0	2	0.0
gymnasium	0	14	0.0
strongbox	0	3	0.0
methodical	0	3	0.0
disappointment	0	31	0.0
languages	12	2062	0.0057859209257473485
conversion	0	13	0.0
antitrust	0	1	0.0
mists	0	3	0.0
underestimate	0	1	0.0
reason	0	1017	0.0
bulb	0	3	0.0
unease	0	1	0.0
nauseating	0	5	0.0
tenting	0	1	0.0
lasts	0	33	0.0
lamination	0	1	0.0
thawed	0	1	0.0
tooth	0	35	0.0
berg	0	3	0.0
freshness	0	53	0.0
defeat	0	30	0.0
deuce	0	4	0.0
wisdom	0	24	0.0
hammers	0	1	0.0
urgent	0	86	0.0
undresses	0	1	0.0
cloak	0	3	0.0
documentaries	0	339	0.0
refinishing	0	6	0.0
pease	0	7	0.0
rave	0	4	0.0
ukulele	0	6	0.0
warn	0	82	0.0
definitively	0	17	0.0
coyotes	0	1	0.0
examined	0	18	0.0
builders	0	2	0.0
transmit	0	13	0.0
whereat	0	1	0.0
stretched	0	2	0.0
invaded	0	17	0.0
standards	2	25	0.07407407407407407
accomplishments	0	4	0.0
emanated	0	1	0.0
scatters	0	1	0.0
produce	0	171	0.0
constipation	0	1	0.0
embark	0	7	0.0
sonny	0	23	0.0
colorfully	0	1	0.0
stepladder	0	1	0.0
quietly	0	54	0.0
venturesome	0	1	0.0
calculate	0	49	0.0
pounding	0	10	0.0
champs	0	4	0.0
professionalism	0	37	0.0
anthropology	0	4	0.0
sedentary	0	6	0.0
adolescent	0	2	0.0
separated	0	115	0.0
woks	0	6	0.0
buckwheat	0	1	0.0
feat	0	6	0.0
partake	0	2	0.0
unisex	0	3	0.0
turbines	0	51	0.0
broadcasts	0	3	0.0
crumble	0	3	0.0
expositions	0	1	0.0
constrained	0	3	0.0
pal	0	8	0.0
handy	0	41	0.0
sorcerers	0	1	0.0
registered	1	42	0.023255813953488372
burial	0	1	0.0
stingy	0	5	0.0
pebbles	0	1	0.0
finances	1	238	0.0041841004184100415
headstones	0	1	0.0
extinguished	0	1	0.0
affections	0	3	0.0
cookbook	0	5	0.0
bookkeeper	1	5	0.16666666666666666
paranoid	0	1	0.0
push	0	262	0.0
mobility	0	25	0.0
oldest	0	243	0.0
legacy	0	8	0.0
shooter	0	1	0.0
spinning	0	11	0.0
elective	0	1	0.0
predecessors	0	1	0.0
indigo	0	2	0.0
printers	0	29	0.0
hearty	0	8	0.0
lifeguard	0	5	0.0
masking	0	1	0.0
scarf	2	566	0.0035211267605633804
violated	0	1	0.0
clothe	0	35	0.0
brutality	0	4	0.0
extraordinarily	0	3	0.0
harassment	10	729	0.013531799729364006
ballroom	0	10	0.0
compost	0	2	0.0
imitators	0	1	0.0
garnish	1	12	0.07692307692307693
phonetic	0	1	0.0
hamlet	0	8	0.0
sprained	0	4	0.0
tablespoon	0	8	0.0
particularly	1	85	0.011627906976744186
telescope	0	9	0.0
anybody	0	157	0.0
classical	0	238	0.0
dives	0	1	0.0
overhauled	0	1	0.0
pedometer	0	190	0.0
injecting	0	1	0.0
zeal	0	2	0.0
theaters	0	49	0.0
wraps	0	2	0.0
taster	0	3	0.0
tying	0	3	0.0
fascinates	0	2	0.0
stoppers	0	1	0.0
negotiator	0	4	0.0
jeans	11	4336	0.0025304807913503567
concludes	0	8	0.0
connections	0	30	0.0
specific	2	318	0.00625
fifties	0	3	0.0
kimono	0	4	0.0
recess	0	17	0.0
shaves	0	1	0.0
meatloaf	0	1	0.0
glacier	0	2	0.0
dolphins	2	160	0.012345679012345678
native	1	255	0.00390625
peter	3	1050	0.002849002849002849
milder	0	1	0.0
melon	1	19	0.05
strand	0	3	0.0
continuously	0	24	0.0
draw	1	247	0.004032258064516129
treadmills	0	1	0.0
whores	0	1	0.0
trampling	0	1	0.0
numbered	0	8	0.0
unique	1	358	0.002785515320334262
cons	0	113	0.0
riddle	0	4	0.0
thanked	0	7	0.0
excites	0	5	0.0
forums	0	9	0.0
enlightenment	0	8	0.0
contingency	0	1	0.0
inquires	0	1	0.0
ballets	0	2	0.0
persist	0	10	0.0
circles	0	17	0.0
unsatisfied	0	35	0.0
salespersons	0	1	0.0
beatings	0	2	0.0
databases	0	28	0.0
botanical	0	6	0.0
softy	0	2	0.0
sensuality	0	1	0.0
believing	0	15	0.0
neuron	0	1	0.0
wit	0	25	0.0
thenceforth	0	2	0.0
publishers	0	2	0.0
crafty	0	2	0.0
layers	0	57	0.0
joke	0	98	0.0
teem	0	6	0.0
tranquillity	0	2	0.0
swimming	31	4833	0.006373355263157895
uncountable	0	6	0.0
lend	0	23	0.0
lefts	0	1	0.0
tulip	0	1	0.0
rebuilding	1	120	0.008264462809917356
weighting	0	4	0.0
accessibly	0	1	0.0
hits	0	138	0.0
grandparent	0	8	0.0
heights	0	228	0.0
flirt	0	10	0.0
ginger	2	1386	0.001440922190201729
plannings	0	1	0.0
rapture	0	1	0.0
characterize	0	16	0.0
securities	0	11	0.0
rite	0	3	0.0
traffickers	0	2	0.0
paramilitary	0	1	0.0
went	0	6697	0.0
bullshits	0	1	0.0
fell	1	891	0.0011210762331838565
selective	0	6	0.0
beck	0	15	0.0
building	5	1175	0.00423728813559322
attending	2	128	0.015384615384615385
bully	0	3	0.0
cold	4	3385	0.0011802891708468574
portraits	0	6	0.0
follower	0	2	0.0
warnings	0	23	0.0
affliction	0	1	0.0
expiry	0	8	0.0
promenade	0	5	0.0
hoop	0	23	0.0
warehouse	1	69	0.014285714285714285
floral	0	6	0.0
proclaiming	0	1	0.0
unawares	0	1	0.0
disapproving	0	3	0.0
pivot	0	1	0.0
defines	0	9	0.0
euphoric	0	1	0.0
guava	0	4	0.0
however	5	1915	0.0026041666666666665
theological	0	2	0.0
plaudits	0	2	0.0
grizzly	0	1	0.0
inexcusable	0	2	0.0
rash	0	3	0.0
renegade	0	1	0.0
cosmetologist	0	2	0.0
survived	0	33	0.0
microchip	0	2	0.0
sixth	0	29	0.0
diamond	0	42	0.0
protester	0	1	0.0
imprisons	0	1	0.0
materialized	0	1	0.0
oscillation	0	1	0.0
accusing	0	6	0.0
hoot	0	2	0.0
white	20	10769	0.0018537399202891835
laughter	0	7	0.0
prophylactic	0	1	0.0
instantaneously	0	2	0.0
skeleton	0	3	0.0
dare	0	35	0.0
mobilizing	0	48	0.0
incurs	0	1	0.0
logs	0	6	0.0
breached	0	1	0.0
categories	0	40	0.0
transatlantic	0	1	0.0
excuses	0	76	0.0
incompetent	0	7	0.0
hearts	0	26	0.0
potable	0	1	0.0
sociologist	0	4	0.0
territories	0	1	0.0
unmistakable	0	1	0.0
participation	0	54	0.0
placement	0	113	0.0
enormous	1	56	0.017543859649122806
clapped	0	1	0.0
salvation	0	4	0.0
salesperson	0	31	0.0
superior	0	58	0.0
regards	14	6107	0.002287207972553504
brocade	0	5	0.0
composure	0	18	0.0
modesty	0	1	0.0
malfunctioning	1	2	0.3333333333333333
vengeance	0	1	0.0
challengers	0	5	0.0
amicable	0	1	0.0
assemblies	0	1	0.0
straightened	0	1	0.0
moral	0	105	0.0
current	0	617	0.0
brightest	0	3	0.0
shoot	0	219	0.0
workbooks	0	1	0.0
offense	0	18	0.0
belts	2	429	0.004640371229698376
homosexual	0	2	0.0
woodworking	0	1	0.0
institute	2	176	0.011235955056179775
redressing	0	1	0.0
sweeps	0	5	0.0
hippos	1	154	0.0064516129032258064
jovial	0	1	0.0
bidding	0	3	0.0
although	4	939	0.0042417815482502655
dally	0	1	0.0
decent	0	121	0.0
owning	0	172	0.0
acoustic	0	41	0.0
possibly	1	67	0.014705882352941176
differentiation	0	1	0.0
handling	1	48	0.02040816326530612
aroma	0	4	0.0
mess	1	680	0.0014684287812041115
toasts	0	17	0.0
peeper	0	3	0.0
council	4	479	0.008281573498964804
wealthier	0	3	0.0
reaping	0	1	0.0
judgment	0	10	0.0
inklings	0	1	0.0
prohibition	0	1	0.0
deeply	0	265	0.0
suspecting	0	1	0.0
relevance	0	6	0.0
horses	0	88	0.0
abuses	0	3	0.0
twenty	22	3366	0.006493506493506494
pronounces	0	1	0.0
degrees	6	754	0.007894736842105263
backstage	0	1	0.0
landlord	1	844	0.001183431952662722
left	1	3044	3.284072249589491E-4
sailboat	0	21	0.0
congestion	0	261	0.0
gremlins	0	1	0.0
reunions	0	5	0.0
engraving	1	3	0.25
tames	0	1	0.0
beds	12	5995	0.001997669385716664
nomenclature	0	1	0.0
grid	0	19	0.0
compatibles	0	1	0.0
busses	0	2	0.0
melodic	0	5	0.0
takes	4	2108	0.001893939393939394
armchair	1	86	0.011494252873563218
dumped	0	3	0.0
themselves	6	218	0.026785714285714284
billet	0	1	0.0
turn	5	6164	8.105041335710813E-4
dray	0	2	0.0
directing	0	9	0.0
bosses	0	56	0.0
few	0	2815	0.0
mutter	0	1	0.0
conditioner	0	16	0.0
supernatural	0	6	0.0
tuxedo	0	1	0.0
hottest	0	8	0.0
adieu	0	1	0.0
administrator	1	144	0.006896551724137931
flip	0	14	0.0
specialized	0	115	0.0
shout	0	68	0.0
householder	0	2	0.0
toys	0	51	0.0
committee	0	12	0.0
drastic	1	3	0.25
keyboard	1	497	0.002008032128514056
intolerance	0	3	0.0
prove	0	566	0.0
motorboats	0	1	0.0
oldies	0	5	0.0
virtue	0	4	0.0
sway	0	2	0.0
conquering	0	3	0.0
gone	0	730	0.0
insulting	0	4	0.0
pockets	0	7	0.0
prefix	0	2	0.0
revival	0	2	0.0
seminars	0	19	0.0
alerting	0	1	0.0
contrived	0	2	0.0
extendible	0	1	0.0
maid	0	41	0.0
careers	0	206	0.0
greatness	0	5	0.0
realize	1	391	0.002551020408163265
compact	0	20	0.0
ashes	0	7	0.0
woodman	0	4	0.0
terrorist	0	7	0.0
hens	0	5	0.0
trusted	0	32	0.0
crazies	0	1	0.0
refrigerants	0	1	0.0
deform	0	2	0.0
lick	0	1	0.0
electrical	0	241	0.0
antiviral	0	1	0.0
orchid	0	2	0.0
projections	0	2	0.0
duets	0	1	0.0
tightly	0	4	0.0
tops	0	78	0.0
recharging	0	1	0.0
perceptual	0	4	0.0
physical	5	616	0.008051529790660225
travel	9	5472	0.0016420361247947454
allergic	0	18	0.0
framing	0	29	0.0
redemption	0	6	0.0
bridegroom	0	3	0.0
scared	0	450	0.0
handball	0	55	0.0
large	3	1096	0.00272975432211101
headed	0	25	0.0
ambiance	0	4	0.0
stock	1	116	0.008547008547008548
arrows	0	13	0.0
researcher	0	81	0.0
wooded	0	2	0.0
axes	0	2	0.0
hypocritical	0	2	0.0
formalize	0	2	0.0
human	0	964	0.0
ventilated	0	3	0.0
consolation	0	1	0.0
beagles	0	1	0.0
describable	0	1	0.0
travailing	0	1	0.0
fashion	1	477	0.0020920502092050207
friendlies	0	8	0.0
affection	0	72	0.0
stern	0	4	0.0
pilot	0	238	0.0
raped	0	7	0.0
deceptive	0	4	0.0
solace	0	1	0.0
rearranging	0	1	0.0
medieval	0	16	0.0
outsourcing	0	6	0.0
graded	0	29	0.0
gorilla	0	24	0.0
lemurs	0	1	0.0
revised	0	12	0.0
polluting	0	5	0.0
begged	0	7	0.0
cuisine	0	52	0.0
context	0	73	0.0
realizing	0	18	0.0
sunburning	0	1	0.0
parrots	2	97	0.020202020202020204
pickup	0	4	0.0
uniformly	0	1	0.0
reforming	0	1	0.0
unites	0	16	0.0
graphs	0	36	0.0
face	1	1097	9.107468123861566E-4
straightforward	0	10	0.0
wax	0	5	0.0
incorporate	0	6	0.0
mas	0	8	0.0
snowman	0	8	0.0
violet	0	20	0.0
pitfall	0	1	0.0
clearing	0	17	0.0
proficient	0	14	0.0
confectionery	0	1	0.0
logged	0	4	0.0
lad	0	2	0.0
tenanted	0	1	0.0
fourteens	0	7	0.0
urge	1	1530	6.531678641410843E-4
contrariwise	0	1	0.0
deter	0	5	0.0
brooking	0	1	0.0
foes	0	1	0.0
cutlery	0	11	0.0
beau	0	1	0.0
unwilling	0	11	0.0
assertiveness	0	3	0.0
steaks	0	14	0.0
station	1	1766	5.659309564233164E-4
rumpled	0	1	0.0
jewel	1	56	0.017543859649122806
informed	0	214	0.0
dazzle	0	2	0.0
converges	0	1	0.0
vocal	0	72	0.0
exiting	6	247	0.023715415019762844
probed	0	1	0.0
crackle	0	1	0.0
ostriches	0	1	0.0
compensating	0	2	0.0
tide	0	18	0.0
predicted	0	12	0.0
ante	0	4	0.0
waled	0	2	0.0
leg	0	265	0.0
operated	0	8	0.0
pioneered	0	2	0.0
gingko	0	1	0.0
snowmobiles	0	1	0.0
arthritis	0	2	0.0
goalie	0	2	0.0
marigold	0	1	0.0
progressed	0	5	0.0
undone	0	2	0.0
levy	0	8	0.0
treatable	0	8	0.0
innocently	0	4	0.0
theoretically	0	3	0.0
launcher	0	1	0.0
environmental	0	150	0.0
birch	0	3	0.0
kerchief	0	3	0.0
licks	0	2	0.0
aligned	0	17	0.0
blocking	0	7	0.0
bowing	0	79	0.0
spear	0	2	0.0
sundown	0	1	0.0
chromosomes	0	1	0.0
dilate	0	1	0.0
overtake	0	4	0.0
created	0	162	0.0
pastoral	0	1	0.0
emphasis	0	18	0.0
assigned	0	80	0.0
residential	0	20	0.0
domesticate	0	1	0.0
angrily	0	4	0.0
exchanges	0	5	0.0
arrivals	0	4	0.0
hosting	0	64	0.0
squid	0	1	0.0
interruption	0	6	0.0
kooks	0	2	0.0
exclusive	0	31	0.0
leading	0	218	0.0
exploded	0	3	0.0
receptor	0	2	0.0
zeppelin	1	3	0.25
racquetball	0	7	0.0
forgetful	0	101	0.0
jealousy	0	12	0.0
modifying	0	1	0.0
shutter	0	1	0.0
motorbike	1	34	0.02857142857142857
mince	0	2	0.0
bosh	0	1	0.0
charge	1	644	0.0015503875968992248
rages	0	1	0.0
adjustments	0	5	0.0
genres	0	21	0.0
burger	0	28	0.0
substantial	0	7	0.0
massaging	0	1	0.0
concentration	1	32	0.030303030303030304
exports	0	5	0.0
negatives	0	4	0.0
portraying	0	3	0.0
adornments	0	3	0.0
slowed	0	21	0.0
astronomers	0	2	0.0
prevention	0	20	0.0
snowflakes	0	1	0.0
broil	0	1	0.0
deployment	0	7	0.0
analogues	0	1	0.0
trophies	0	1	0.0
roofs	0	17	0.0
displacement	0	5	0.0
biggest	1	354	0.0028169014084507044
tenders	0	4	0.0
panoramic	0	15	0.0
captivate	0	4	0.0
harassing	0	2	0.0
marrieds	0	4	0.0
afraid	5	815	0.006097560975609756
drifts	0	1	0.0
meet	4	14333	2.789983957592244E-4
camps	0	12	0.0
fitter	0	1	0.0
luau	0	2	0.0
absorb	0	21	0.0
posit	0	1	0.0
toward	0	119	0.0
immovable	0	1	0.0
shiny	0	24	0.0
suffice	0	2	0.0
director	0	522	0.0
ukelele	0	1	0.0
peeking	0	1	0.0
severely	0	10	0.0
tyrant	0	1	0.0
emotional	1	169	0.0058823529411764705
deprecated	0	1	0.0
cools	0	4	0.0
pippin	0	1	0.0
helpful	4	529	0.0075046904315197
plank	0	3	0.0
trillion	0	2	0.0
sawmill	0	1	0.0
throne	0	7	0.0
welcome	32	2639	0.011980531636091352
devotes	0	1	0.0
gross	0	6	0.0
haircut	0	4	0.0
army	0	164	0.0
lager	0	3	0.0
commended	0	1	0.0
bites	0	4	0.0
underclothes	0	1	0.0
humanization	0	1	0.0
obese	0	14	0.0
dose	0	31	0.0
sensational	0	9	0.0
experimental	0	9	0.0
enduring	0	7	0.0
unsuccessful	1	43	0.022727272727272728
yon	0	4	0.0
stopped	6	626	0.00949367088607595
balloon	12	367	0.0316622691292876
dyeing	0	2	0.0
descent	0	11	0.0
discrepancy	0	1	0.0
irritant	0	2	0.0
nonprofessional	0	2	0.0
approved	0	110	0.0
faithfully	1	242	0.00411522633744856
joked	0	6	0.0
revert	0	2	0.0
faucets	0	4	0.0
simplifying	0	1	0.0
persistent	0	19	0.0
machine	1	339	0.0029411764705882353
occupying	0	3	0.0
delegation	0	10	0.0
lofty	0	2	0.0
come	1	10384	9.629272989889263E-5
flooring	0	16	0.0
expeditor	0	1	0.0
announced	0	48	0.0
toured	0	4	0.0
departmental	0	1	0.0
hesitates	0	4	0.0
yucca	0	4	0.0
moored	0	4	0.0
masculine	0	3	0.0
escorted	0	1	0.0
nationalism	0	1	0.0
capers	0	2	0.0
piped	0	1	0.0
suspense	0	12	0.0
crank	0	1	0.0
scare	0	52	0.0
campaigning	0	1	0.0
localization	0	8	0.0
blouse	1	949	0.0010526315789473684
discarded	0	2	0.0
intestate	0	1	0.0
broader	0	2	0.0
buttons	0	16	0.0
rainforest	0	11	0.0
title	2	1090	0.0018315018315018315
detective	0	65	0.0
bulletin	0	3	0.0
traveler	0	12	0.0
balsa	0	1	0.0
acrid	0	1	0.0
maximum	0	158	0.0
terminal	0	53	0.0
digital	0	104	0.0
countrysides	0	1	0.0
spicier	0	3	0.0
oilfield	0	1	0.0
mar	0	30	0.0
laptop	0	695	0.0
cakes	0	173	0.0
unemployment	0	27	0.0
brownie	0	10	0.0
generous	1	63	0.015625
breakfasts	0	4	0.0
unwise	0	3	0.0
efficiently	1	43	0.022727272727272728
recurrent	0	4	0.0
conclusively	0	1	0.0
how	4	15231	2.625533311453889E-4
random	0	15	0.0
businesswomen	0	3	0.0
powders	0	1	0.0
aloud	0	29	0.0
surrender	0	7	0.0
failings	0	1	0.0
depressing	0	48	0.0
coated	0	4	0.0
headmistress	0	2	0.0
accents	0	626	0.0
ripped	0	40	0.0
impatience	0	3	0.0
recommends	0	12	0.0
lucid	0	2	0.0
lander	0	1	0.0
would	10	15192	6.578081831337982E-4
parting	0	1	0.0
auctioneer	0	1	0.0
antelope	0	1	0.0
implantation	0	1	0.0
hardwood	0	30	0.0
enlarges	0	1	0.0
dam	0	14	0.0
casual	1	152	0.006535947712418301
overgrown	0	1	0.0
coke	1	910	0.0010976948408342481
usage	0	29	0.0
modernity	0	9	0.0
behavioral	1	160	0.006211180124223602
coastline	0	23	0.0
flicking	0	2	0.0
boutique	0	9	0.0
nervous	0	166	0.0
mimic	0	10	0.0
invigorating	0	1	0.0
weakest	0	7	0.0
switch	1	110	0.009009009009009009
football	14	3223	0.004324992276799506
mouthful	0	1	0.0
kidnaped	0	2	0.0
soiled	0	2	0.0
marvellously	0	3	0.0
procrastinate	0	9	0.0
births	0	2	0.0
sofa	0	1067	0.0
reinforcing	0	3	0.0
cantaloup	0	1	0.0
sclerosis	0	1	0.0
potentials	0	9	0.0
matrimonial	0	1	0.0
triumph	0	2	0.0
anyway	0	529	0.0
daughter	84	4310	0.019116977696859355
outdated	0	14	0.0
burping	0	1	0.0
poorer	0	33	0.0
contacts	0	86	0.0
strikes	0	38	0.0
cashed	0	2	0.0
wanderer	0	1	0.0
sale	1	1192	8.382229673093043E-4
rowed	0	2	0.0
milkshake	0	2	0.0
entertaining	0	44	0.0
resin	0	5	0.0
funner	0	3	0.0
detached	0	4	0.0
living	3	3590	8.349568605622043E-4
provincial	0	10	0.0
spades	0	1	0.0
cycles	0	1	0.0
nightmare	0	41	0.0
forage	0	1	0.0
fails	0	22	0.0
regulates	0	2	0.0
despatch	0	1	0.0
concussion	0	1	0.0
earthquake	0	161	0.0
adjusted	0	6	0.0
gearbox	0	1	0.0
nighty	0	2	0.0
encircled	0	1	0.0
sop	0	4	0.0
airing	0	3	0.0
multipurpose	0	1	0.0
sleeplessness	0	1	0.0
spook	0	1	0.0
combated	0	1	0.0
abut	0	18	0.0
defender	0	13	0.0
coined	0	11	0.0
orchestra	1	22	0.043478260869565216
generating	0	4	0.0
convenient	8	261	0.02973977695167286
perfumes	0	11	0.0
jukebox	0	1	0.0
evaporate	0	1	0.0
cause	2	516	0.003861003861003861
chipper	0	3	0.0
regrettably	0	6	0.0
herdsman	0	1	0.0
cloud	0	53	0.0
sleeveless	0	14	0.0
encloses	0	3	0.0
clamor	0	1	0.0
coupon	0	1	0.0
hallway	0	4	0.0
prefaced	0	1	0.0
napkin	0	4	0.0
matrix	0	7	0.0
picky	0	7	0.0
linage	0	1	0.0
intensify	0	3	0.0
impulsively	0	2	0.0
essences	0	3	0.0
mausoleum	0	5	0.0
rebuild	0	43	0.0
magneto	0	2	0.0
suspected	0	25	0.0
hello	48	13780	0.0034712178189181373
raring	0	1	0.0
cheated	0	74	0.0
inclination	0	1	0.0
feeders	0	1	0.0
feedings	0	1	0.0
foresee	0	4	0.0
balm	0	2	0.0
sync	0	2	0.0
keeps	0	69	0.0
journalism	0	30	0.0
flannel	0	1	0.0
wires	0	6	0.0
demolished	0	39	0.0
coating	0	7	0.0
civilly	0	1	0.0
drained	0	4	0.0
butterfly	0	10	0.0
alternatively	0	7	0.0
highland	0	2	0.0
harvesting	0	2	0.0
hopes	0	59	0.0
jib	0	13	0.0
yoghurt	0	57	0.0
remember	5	1932	0.002581311306143521
mass	0	55	0.0
sparse	0	1	0.0
adopt	0	32	0.0
hectic	0	11	0.0
update	0	615	0.0
bobs	0	1	0.0
shuttlecock	0	14	0.0
amasses	0	1	0.0
catalogue	2	14	0.125
situated	0	107	0.0
offered	0	359	0.0
hopscotch	0	3	0.0
godmother	0	5	0.0
introduce	2	684	0.0029154518950437317
ideological	0	3	0.0
unsolved	0	1	0.0
interventions	0	3	0.0
outer	0	7	0.0
cramped	0	1	0.0
koalas	0	2	0.0
youngster	0	3	0.0
cantos	0	2	0.0
feedback	2	283	0.007017543859649123
cassino	0	5	0.0
scientist	1	83	0.011904761904761904
greenery	0	5	0.0
concoct	0	1	0.0
reverent	0	1	0.0
worrisome	0	1	0.0
wagon	0	9	0.0
ground	2	990	0.0020161290322580645
vestibules	0	1	0.0
victimization	0	125	0.0
declared	0	24	0.0
fluently	1	311	0.003205128205128205
actualizing	0	1	0.0
evaporates	0	1	0.0
dealers	0	11	0.0
quizzes	0	3	0.0
spicy	1	206	0.004830917874396135
direction	0	168	0.0
measured	0	2	0.0
impressively	0	1	0.0
endeavors	0	8	0.0
spacy	0	6	0.0
facility	0	46	0.0
sprint	0	9	0.0
bats	0	6	0.0
glassware	0	1	0.0
professions	0	10	0.0
simmer	0	3	0.0
fated	0	2	0.0
stabilize	0	10	0.0
double	0	178	0.0
cashier	0	25	0.0
regulating	0	2	0.0
infect	0	21	0.0
abstracts	0	2	0.0
exemplifies	0	1	0.0
subordination	0	1	0.0
lavishly	0	1	0.0
inflection	0	3	0.0
carpetbaggers	0	1	0.0
real	1	1514	6.600660066006601E-4
tire	0	45	0.0
royals	0	1	0.0
immobilize	0	2	0.0
breezy	0	1	0.0
soonest	0	5	0.0
suppression	0	1	0.0
topical	0	4	0.0
leeks	0	2	0.0
exercising	1	113	0.008771929824561403
liveable	0	2	0.0
zippy	0	2	0.0
vicious	0	2	0.0
rev	0	1	0.0
policy	2	428	0.004651162790697674
scarce	0	4	0.0
leek	0	1	0.0
relies	0	8	0.0
jade	0	20	0.0
corruption	0	14	0.0
flowed	0	4	0.0
implied	0	3	0.0
salutes	0	1	0.0
things	8	6106	0.0013084723585214263
allegedly	0	5	0.0
friendship	1	112	0.008849557522123894
stale	0	8	0.0
stickers	0	1	0.0
beefiest	0	1	0.0
centimeter	1	39	0.025
products	2	1632	0.0012239902080783353
enfolded	0	1	0.0
stoles	0	2	0.0
scaring	0	9	0.0
letter	4	2160	0.0018484288354898336
practises	0	1	0.0
dominating	0	6	0.0
punctuation	0	4	0.0
liker	0	1	0.0
neutralize	0	1	0.0
acrobatic	0	3	0.0
warmest	0	9	0.0
eclectic	0	6	0.0
transformers	0	14	0.0
leaded	0	28	0.0
fetus	0	3	0.0
discreet	0	22	0.0
charities	0	11	0.0
spewing	0	1	0.0
undergone	0	2	0.0
forenoon	0	2	0.0
fourthly	0	8	0.0
swap	0	5	0.0
jokers	0	1	0.0
slick	0	1	0.0
needy	0	11	0.0
growers	0	2	0.0
suitably	0	3	0.0
priced	0	20	0.0
cats	1	375	0.0026595744680851063
swipe	0	2	0.0
fen	0	1	0.0
anon	0	1	0.0
melancholia	0	3	0.0
prosecutors	0	3	0.0
expo	0	5	0.0
whenever	0	142	0.0
brand	0	368	0.0
reassurance	0	1	0.0
humbled	0	1	0.0
diligent	0	84	0.0
grounds	0	106	0.0
flap	0	3	0.0
angel	0	198	0.0
traumatic	0	4	0.0
swan	0	35	0.0
letterbox	0	1	0.0
sinkers	0	1	0.0
guarantees	0	12	0.0
commits	0	9	0.0
purchaser	0	17	0.0
compromises	0	7	0.0
reminisce	0	1	0.0
probation	0	4	0.0
mumbled	0	2	0.0
premeditating	0	1	0.0
updates	0	135	0.0
outset	0	1	0.0
partying	0	7	0.0
companies	5	784	0.0063371356147021544
extracurricular	0	17	0.0
robust	0	9	0.0
launches	0	3	0.0
chronic	0	7	0.0
sheik	0	5	0.0
priorities	0	44	0.0
protectors	0	1	0.0
opposites	0	2	0.0
prime	0	38	0.0
juster	0	1	0.0
bongos	0	1	0.0
