ori_sentiment,tweet_text,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
happy,agree. Lovely place to work/volunteer? Amazing domestic #architectural spaces &amp; #art. I want to visit every wk!,"['agree', 'lovely', 'place', 'to', 'work', 'volunteer', 'amazing', 'domestic', '#architectural', 'spaces', 'space', '#art', 'i', 'want', 'to', 'visit', 'every', 'wk']",trust,2.0,1.095,inspired,12.0,2.6085193067736583,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,we are commemorating the #BattleofWaterloo with #BeefWellingtonDay &gt;&gt;,"['we', 'are', 'be', 'commemorating', 'commemorate', 'the', 'battleofwaterloo', 'with', 'beefwellington', 'day', '&gt', '&gt']",anticipation,1.0,0.5,inspired,3.0,0.6100751718126127,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,The Artist Project: Sarah Sze from MMA Digital Media on Vimeo cc:,"['the', 'artist', 'project', 'sarah', 'sze', 'from', 'mma', 'digital', 'media', 'on', 'vimeo', 'cc']",,0.0,0.0,dontcare,9.0,1.7379404517154124,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
nocode,"Doin a meetin at in London, Greater London","['doin', 'a', 'meetin', 'at', 'in', 'london', 'greater', 'london']",,0.0,0.0,amused,3.0,0.9834722397769143,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
angry,Bad times at the National Gallery! Stop the privatisation of services at the via,"['bad', 'times', 'time', 'at', 'the', 'national', 'gallery', 'stop', 'the', 'privatisation', 'of', 'services', 'service', 'at', 'the', 'via']",anticipation,1.0,0.516,amused,10.0,1.753911209914791,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,Ancient artefact meets new technology for ramm is millionth visitor #Exeter,"['ancient', 'artefact', 'meets', 'meet', 'new', 'technology', 'for', 'ramm', 'is', 'be', 'millionth', 'visitor', 'exeter']",anticipation,1.0,0.531,amused,9.0,2.5079974251053225,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
nocode,Follow us on Instagram to see the finer details in our rooms and our collection: via,"['follow', 'us', 'we', 'on', 'instagram', 'to', 'see', 'the', 'finer', 'details', 'detail', 'in', 'our', 'we', 'rooms', 'room', 'and', 'our', 'we', 'collection', 'via']",trust,1.0,0.47700000000000004,amused,11.0,1.9022998920539205,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
sad,"Wish you could extend the exhibition, 😭, I will only be in London in August...","['wish', 'you', 'could', 'extend', 'the', 'exhibition', '😭', 'i', 'will', 'only', 'be', 'in', 'london', 'in', 'august']",,0.0,0.0,inspired,6.0,0.9451976123115112,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
happy,"Beautiful Guido Reni ! I also love his pupil Cagnacci... ""The Death of Cleopatra""","['beautiful', 'guido', 'reni', 'i', 'also', 'love', 'his', 'he', 'pupil', 'cagnacci', 'the', 'death', 'of', 'cleopatra']",joy,2.0,1.609,inspired,7.0,1.4921077139494,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
happy,Saw one of these in The Cloisters in New York magnificent work!,"['saw', 'see', 'one', 'of', 'these', 'in', 'the', 'cloisters', 'in', 'new', 'york', 'magnificent', 'work']",joy,1.0,0.8590000000000001,inspired,7.0,1.3042136671765763,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,Ancient beauty and modern lives via,"['ancient', 'beauty', 'and', 'modern', 'lives', 'life', 'via']",joy,2.0,1.059,inspired,6.0,1.2802479809465575,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,Hear about a rare collection of #Indigenous Australian objects on display at the,"['hear', 'about', 'a', 'rare', 'collection', 'of', 'indigenous', 'australian', 'objects', 'object', 'on', 'display', 'at', 'the']",,0.0,0.0,amused,8.0,1.3895431731794654,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
happy,Loving the Samba Band #DiscoveryDay,"['loving', 'love', 'the', 'samba', 'band', 'discovery', 'day']",joy,2.0,1.7069999999999999,inspired,6.0,1.2414654374567815,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
nocode,Are you interested in #medals of Louis XIV or French history in general? Or have you seen Triumph &amp; Disaster exhibition?,"['are', 'be', 'you', 'interested', 'in', '#medals', '#medal', 'of', 'louis', 'xiv', 'or', 'french', 'history', 'in', 'general', 'or', 'have', 'you', 'seen', 'see', 'triumph', '&amp', 'disaster', 'exhibition']",fear,1.0,0.875,inspired,11.0,1.9498946526365213,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
happy,Photography Today is out! Stories via,"['photography', 'today', 'is', 'be', 'out', 'stories', 'story', 'via']",,0.0,0.0,inspired,5.0,1.136212300770972,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,Thanks Alex. Great to hear from you! Will pass that on.,"['thanks', 'alex', 'great', 'to', 'hear', 'from', 'you', 'will', 'pass', 'that', 'on']",,0.0,0.0,inspired,5.0,0.9012094543699377,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
happy,Yes that is why is a treasure!,"['yes', 'that', 'is', 'be', 'why', 'is', 'be', 'a', 'treasure']",joy,1.0,0.652,inspired,2.0,0.4328976295887683,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,Ancient beauty and modern lives via,"['ancient', 'beauty', 'and', 'modern', 'lives', 'life', 'via']",joy,2.0,1.059,inspired,6.0,1.2802479809465575,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,COMPETITION: Visit our FB page for details on how to win 2 FREE tickets to see #DefiningBeauty or #IndigenousAustralia at,"['competition', 'visit', 'our', 'we', 'fb', 'page', 'for', 'details', 'detail', 'on', 'how', 'to', 'win', '2', 'free', 'tickets', 'ticket', 'to', 'see', 'definingbeauty', 'or', '#indigenousaustralia', 'at']",joy,2.0,1.271,inspired,11.0,1.9989706268837022,0.0,0.0,6.0,0.0,2.0,0.0,joy,6.0
nocode,"looks like a greave, but designed to be stitched directly onto substrate of leather or padding.","['looks', 'look', 'like', 'a', 'greave', 'but', 'designed', 'design', 'to', 'be', 'stitched', 'stitch', 'directly', 'onto', 'substrate', 'of', 'leather', 'or', 'padding']",trust,1.0,0.484,amused,12.0,2.3995767528364507,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
angry,#AskTheGallery We are boycotting the National Gallery until you reinstate Candy Unwin and stop privatisation...,"['ask', 'thegallery', 'we', 'are', 'be', 'boycotting', 'boycot', 'the', 'national', 'gallery', 'until', 'you', 'reinstate', 'candy', 'unwin', 'and', 'stop', 'privatisation']",,0.0,0.0,amused,8.0,1.4770963928153908,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,Great pic! #SHCTravel,"['great', 'pic', 'shctravel']",,0.0,0.0,amused,2.0,0.3820976214547892,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
surprise,"Wow, he was a very old 32.","['wow', 'he', 'was', 'be', 'a', 'very', 'old', '32']",,0.0,0.0,inspired,2.0,0.3814362098912365,0.0,0.0,1.0,1.0,1.0,0.0,,0.0
nocode,"MT The monumental 'Italian Woman' by Corot, best known as a landscape painter","['mt', 'the', 'monumental', 'italian', 'woman', 'by', 'corot', 'best', 'known', 'know', 'as', 'a', 'landscape', 'painter']",,0.0,0.0,inspired,9.0,1.7671350091389033,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
nocode,I am indeed keeping a safe distance today. Other Informatics Lab colleagues are at today. cc,"['i', 'am', 'be', 'indeed', 'keeping', 'keep', 'a', 'safe', 'distance', 'today', 'other', 'informatics', 'lab', 'colleagues', 'colleague', 'are', 'be', 'at', 'today', 'cc']",trust,1.0,0.672,inspired,11.0,2.335298830791563,0.0,0.0,7.0,1.0,0.0,0.0,joy,7.0
nocode,I do. I use this in my history class for Renaissance art,"['i', 'do', 'i', 'use', 'this', 'in', 'my', 'history', 'class', 'for', 'renaissance', 'art']",anticipation,1.0,0.391,inspired,5.0,1.0470907699502814,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,"Can't wait for this, its going to be BIG #yesjim","['ca', 'can', ""n't"", 'not', 'wait', 'for', 'this', 'it', 's', 'be', 'going', 'go', 'to', 'be', 'big', 'yesjim']",anticipation,1.0,0.523,inspired,5.0,0.839549194501247,0.0,0.0,3.0,2.0,0.0,0.0,joy,3.0
sad,Found this yesterday desperately needs more info on the exhibit though : Pillar of Emperor Ashoka,"['found', 'find', 'this', 'yesterday', 'desperately', 'needs', 'need', 'more', 'info', 'on', 'the', 'exhibit', 'though', 'through', 'pillar', 'of', 'emperor', 'ashoka']",trust,2.0,0.984,inspired,12.0,2.747865819652081,1.0,1.0,3.0,1.0,0.0,1.0,joy,3.0
happy,Just landed on my desk #dazzleferry looking great,"['just', 'landed', 'land', 'on', 'my', 'desk', '#dazzleferry', 'looking', 'look', 'great']",,0.0,0.0,inspired,6.0,1.1435152905015906,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
happy,You are more than welcome great to work with another local business. #CosmicUK,"['you', 'are', 'be', 'more', 'than', 'welcome', 'great', 'to', 'work', 'with', 'another', 'local', 'business', 'cosmicuk']",,0.0,0.0,inspired,6.0,1.1478870290530931,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,Thanks to doing an amazing job explaining paintings to people with visual impairment…,"['thanks', 'to', 'doing', 'do', 'an', 'a', 'amazing', 'job', 'explaining', 'explain', 'paintings', 'painting', 'to', 'people', 'with', 'visual', 'impairment']",trust,1.0,0.39799999999999996,inspired,10.0,2.2590376657204834,2.0,2.0,4.0,0.0,0.0,1.0,joy,4.0
surprise,OMG! I thought she was asleep upstairs!,"['omg', 'i', 'thought', 'think', 'she', 'was', 'be', 'asleep', 'upstairs']",anticipation,1.0,0.414,amused,5.0,0.9306489867882348,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
nocode,it is our weekly #ZapRecommends feat. The Skriker at Jackson Pollock at + more!,"['it', 'is', 'be', 'our', 'we', 'weekly', 'zaprecommends', 'vaprecommend', 'feat', 'the', 'skriker', 'at', 'jackson', 'pollock', 'at', 'more']",anticipation,1.0,0.531,inspired,4.0,1.3061746905507634,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
not-relevant,"sorry do not know where "" in anyway"" came from!!","['sorry', 'do', 'not', 'know', 'where', 'in', 'anyway', 'came', 'come', 'from']",,0.0,0.0,inspired,5.0,0.8269870593067629,0.0,0.0,3.0,1.0,2.0,0.0,joy,3.0
nocode,New exhibition reunites 100-yr-old photographs with indigenous communities in Siberia &amp; Inner Mongolia,"['new', 'exhibition', 'reunites', 'reunite', '100', 'yr', 'old', 'photographs', 'photograph', 'with', 'indigenous', 'communities', 'community', 'in', 'siberia', '&amp', 'inner', 'mongolia']",joy,1.0,0.414,inspired,14.0,2.395749835075689,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
nocode,""" "" Sunflowers, 1889. Now at london is","['sunflowers', 'sunflower', '1889', 'now', 'at', 'london', 'is', 'be']",,0.0,0.0,angry,3.0,0.5735441414788133,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,Amazing!!!! 😍🎨,['amazing'],,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,#AskTheGallery Pete and Dud have a few questions. The Leonardo cartoon is a hoot!,"['ask', 'thegallery', 'pete', 'and', 'dud', 'have', 'a', 'few', 'questions', 'question', 'the', 'leonardo', 'cartoon', 'is', 'be', 'a', 'hoot']",,0.0,0.0,amused,8.0,1.7032682836769002,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,Absolutely loved #DefiningBeauty at So many treasures plus my peerless friend Roll on Shakespeare Roadtrip!,"['absolutely', 'loved', 'love', 'definingbeauty', 'at', 'so', 'many', 'treasures', 'treasure', 'plus', 'my', 'peerless', 'friend', 'roll', 'on', 'shakespeare', 'roadtrip']",joy,6.0,3.866,inspired,12.0,3.2545712541722875,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,Nursery students getting very messy at today. Loads of fun!,"['nursery', 'students', 'student', 'getting', 'get', 'very', 'messy', 'at', 'today', 'loads', 'load', 'of', 'fun']",joy,2.0,1.0219999999999998,inspired,10.0,1.9024736793544017,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,Exhibition of the Week Jackson Pollock at,"['exhibition', 'of', 'the', 'week', 'jackson', 'pollock', 'at']",,0.0,0.0,inspired,4.0,1.189028338332735,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,Has any got reliable links on the history of the #beninbronzes #nigeria #RT,"['has', 'have', 'any', 'got', 'get', 'reliable', 'links', 'link', 'on', 'the', 'history', 'of', 'the', '#beninbronzes', '#beninbronze', '#nigeria', 'rt']",trust,1.0,0.703,amused,7.0,1.2540839505450696,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
nocode,"#NG365 Jacob van ruisdael is ""Two Watermills and an Open Sluice at Singraven"" #art","['ng365', 'jacob', 'van', 'ruisdael', 'is', 'be', 'two', 'watermills', 'and', 'an', 'a', 'open', 'sluice', 'at', 'singraven']",,0.0,0.0,inspired,4.0,0.5806084882019769,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
nocode,New blog post #NewBlogger #museums,"['new', 'blog', 'post', 'newblogger', '#museums', '#museum']",,0.0,0.0,amused,3.0,0.45442649913452093,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,A very intresting insight into ancient Egypt exhibition Ancient Lives #8mummies,"['a', 'very', 'intresting', 'insight', 'into', 'ancient', 'egypt', 'exhibition', 'ancient', 'lives', '8', 'mummies', 'mummy']",trust,1.0,0.562,amused,7.0,1.8010191426694848,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,Perino del Vaga: drawing of Vertumnus &amp; Pomona from #ovid is poem #Metamorphoses,"['perino', 'del', 'vaga', 'drawing', 'of', 'vertumnus', '&amp', 'pomona', 'from', '#ovid', 'is', 'be', 'poem', 'metamorphoses', 'metamorphose']",,0.0,0.0,inspired,6.0,1.8763554835638339,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
nocode,they arefrom about 500 BC and are now in the,"['they', 'arefrom', 'about', '500', 'bc', 'and', 'are', 'be', 'now', 'in', 'the']",,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,"New Blog ""Finally made it to this week 🌀 ✨ #kettlesyard..."" , pebbles, interiors, kettlesyard","['new', 'blog', 'finally', 'made', 'make', 'it', 'to', 'this', 'week', '#kettlesyard', 'pebbles', 'pebble', 'interiors', 'interior', 'kettlesyard']",trust,2.0,0.7729999999999999,amused,10.0,1.7572350608306975,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
happy,Not my current mood! i have just had a glorious morning in the Print Room with Durer &amp; Rembrandt &amp; this!,"['not', 'my', 'current', 'mood', 'i', 'have', 'just', 'had', 'have', 'a', 'glorious', 'morning', 'in', 'the', 'print', 'room', 'with', 'durer', '&amp', 'rembrandt', '&amp', 'this']",joy,2.0,1.062,inspired,7.0,1.3622566850506612,0.0,0.0,4.0,1.0,0.0,0.0,joy,4.0
happy,Congratulations to our very own on receiving such a glowing report from #itsliverpool,"['congratulations', 'congratulation', 'to', 'our', 'we', 'very', 'own', 'on', 'receiving', 'receive', 'such', 'a', 'glowing', 'glow', 'report', 'from', '#itsliverpool']",joy,3.0,1.672,dontcare,7.0,1.316180662435764,0.0,0.0,5.0,0.0,2.0,0.0,joy,5.0
happy,Drawing twice in one week Feeling creative,"['drawing', 'draw', 'twice', 'in', 'one', 'week', 'feeling', 'creative']",anticipation,1.0,0.555,inspired,7.0,1.4017150313097102,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,Second phase of Cornwall s Tate St Ives steams ahead,"['second', 'phase', 'of', 'cornwall', 's', ""'s"", 'tate', 'st', 'ives', 'steams', 'steam', 'ahead']",,0.0,0.0,happy,9.0,1.7299654494603853,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,we are giving away 5 pairs of tickets to Jackson #Pollock: Blind Spots at #art #Liverpool #win,"['we', 'are', 'be', 'giving', 'give', 'away', '5', 'pairs', 'pair', 'of', 'tickets', 'ticket', 'to', 'jackson', 'pollock', 'blind', 'spots', 'spot', 'at', '#art', 'liverpool']",joy,1.0,0.469,inspired,13.0,2.9357096405203458,0.0,0.0,0.0,3.0,0.0,0.0,sadness,3.0
happy,Stunning!,['stunning'],,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,5 things: #Pollock opening,"['5', 'things', 'thing', 'pollock', 'opening']",,0.0,0.0,inspired,4.0,1.4549980216725504,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,Attending lecture on 18c gold boxes. Tangents: luxury social ritual possessions...smartwatches?,"['attending', 'attend', 'lecture', 'on', '18', 'c', 'gold', 'boxes', 'box', 'tangents', 'tangent', 'luxury', 'social', 'ritual', 'possessions', 'possession', 'smartwatches', 'smartwatche']",joy,1.0,0.7120000000000001,amused,14.0,3.0323088992404785,1.0,1.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,Tweet your questions #AskTheGallery for our Q&amp;A with Director Nicholas Penny,"['tweet', 'your', 'you', 'questions', 'question', 'ask', 'thegallery', 'for', 'our', 'we', 'q&amp', 'a', 'with', 'director', 'nicholas', 'penny']",trust,1.0,0.445,inspired,7.0,1.2535429870655923,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,what time to meet on 5th July re tour around gallery is neighbourhood please?,"['what', 'time', 'to', 'meet', 'on', '5th', 'july', 're', 'tour', 'around', 'gallery', 'is', 'be', 'neighbourhood', 'please']",anticipation,1.0,0.516,inspired,8.0,1.228438461988897,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
nocode,"See me speak at 'The London Open: Live' event 30 July, 6.30pm at with","['see', 'me', 'i', 'speak', 'at', 'the', 'london', 'open', 'live', 'event', '30', 'july', '6.30', 'pm', 'at', 'with']",joy,1.0,0.406,inspired,8.0,1.3928170783371172,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,'Traditions in Contemporary Arab Culture' 27 June complement to July events,"['traditions', 'tradition', 'in', 'contemporary', 'arab', 'culture', '27', 'june', 'complement', 'to', 'july', 'events', 'event']",joy,1.0,0.647,inspired,10.0,2.057363553130265,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
angry,Stop the privatisation of services at the Sign the petition now: via,"['stop', 'the', 'privatisation', 'of', 'services', 'service', 'at', 'the', 'sign', 'the', 'petition', 'now', 'via']",,0.0,0.0,amused,7.0,1.2846800036131714,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,#AskTheGallery is there a painting or paintings you wished was part of the nationals collection?,"['ask', 'thegallery', 'is', 'be', 'there', 'a', 'painting', 'or', 'paintings', 'painting', 'you', 'wished', 'wish', 'was', 'be', 'part', 'of', 'the', 'nationals', 'national', 'collection']",,0.0,0.0,inspired,9.0,1.8310691330320743,1.0,1.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,I must go and find out!,"['i', 'must', 'go', 'and', 'find', 'out']",,0.0,0.0,inspired,3.0,0.5900324493577276,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
not-relevant,:-,[],,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,thank you for sharing!: via,"['thank', 'you', 'for', 'sharing', 'share', 'via']",joy,2.0,0.877,amused,4.0,1.0895705497437702,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,Project en ter bescherming Afrikaanse rotskunst Met database en crowdfunding,"['project', 'en', 'ter', 'bescherming', 'bescherm', 'afrikaanse', 'rotskunst', 'met', 'meet', 'database', 'en', 'crowdfunding']",,0.0,0.0,inspired,7.0,1.5058983117289062,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
nocode,How are you doing? I would like to show you this,"['how', 'are', 'be', 'you', 'doing', 'do', 'i', 'would', 'like', 'to', 'show', 'you', 'this']",trust,2.0,0.8360000000000001,amused,3.0,0.8508761096146112,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
happy,'Jackson #Pollock: Blind Spots' is from 30 June 18 October!,"['jackson', 'pollock', 'blind', 'spots', 'spot', 'is', 'be', 'from', '30', 'june', '18', 'october']",,0.0,0.0,inspired,7.0,1.772333448409581,0.0,0.0,1.0,2.0,1.0,0.0,sadness,2.0
happy,Really pleased to be part of #CastleHill15 Come see the Cold War bunker &amp; the historic artefacts from Cambs we store there.,"['really', 'pleased', 'to', 'be', 'part', 'of', 'castle', 'hill', '15', 'come', 'see', 'the', 'cold', 'war', 'bunker', 'the', 'historic', 'artefacts', 'artefact', 'from', 'cambs', 'we', 'store', 'there']",fear,2.0,1.3170000000000002,amused,14.0,2.7045864172029774,0.0,0.0,6.0,1.0,1.0,0.0,joy,6.0
nocode,The trees have shadows on the far bank.,"['the', 'trees', 'tree', 'have', 'shadows', 'shadow', 'on', 'the', 'far', 'bank']",trust,2.0,0.867,inspired,6.0,1.0617886745142875,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
happy,I was introduced to the wonderful work of Canaletto on my 1st visit to your amazing gallery his paintings are breathtaking,"['i', 'was', 'be', 'introduced', 'introduce', 'to', 'the', 'wonderful', 'work', 'of', 'canaletto', 'on', 'my', '1st', 'visit', 'to', 'your', 'you', 'amazing', 'gallery', 'his', 'he', 'paintings', 'painting', 'are', 'be', 'breathtaking']",joy,2.0,1.591,inspired,10.0,2.518274029184183,1.0,1.0,6.0,0.0,0.0,0.0,joy,6.0
nocode,Testing out the stamp for this summer is museum passport #SatM2015,"['testing', 'test', 'out', 'the', 'stamp', 'for', 'this', 'summer', 'is', 'be', 'museum', 'passport', 'satm2015']",joy,1.0,0.591,inspired,6.0,0.9297657212407477,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
not-relevant,Our curatorial trainee will re-launch the Baroque Galleries this we... via,"['our', 'we', 'curatorial', 'trainee', 'will', 're-launch', 'the', 'baroque', 'galleries', 'this', 'we', 'via']",,0.0,0.0,inspired,5.0,1.243023225434599,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
nocode,"This #Goya was stolen from the in 1961, returned in 1965, and had a cameo in #jamesbond is Dr. No.","['this', 'goya', 'was', 'be', 'stolen', 'steal', 'from', 'the', 'in', '1961', 'returned', 'return', 'in', '1965', 'and', 'had', 'have', 'a', 'cameo', 'in', '#jamesbond', 'is', 'be', 'dr.', 'no.']",anger,2.0,1.0150000000000001,amused,6.0,0.9565196230643119,0.0,0.0,5.0,1.0,1.0,0.0,joy,5.0
sad,and will again... #austerity,"['and', 'will', 'again', '#austerity']",,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
not-relevant,looks like Paul Weller!,"['looks', 'look', 'like', 'paul', 'weller']",trust,1.0,0.484,amused,4.0,1.0558437476865477,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,i am on a train on my way south for a fun filled few days. woo hoo!,"['i', 'am', 'be', 'on', 'a', 'train', 'on', 'my', 'way', 'south', 'for', 'a', 'fun', 'filled', 'fill', 'few', 'days', 'day', 'woo', 'hoo']",joy,1.0,0.7879999999999999,inspired,10.0,1.8069616586130068,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
