ori_sentiment,tweet_text,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
nocode,"If you have got a spare fiver, have almost reached their redevelopment funding target","['if', 'you', 'have', 'got', 'get', 'a', 'spare', 'fiver', 'have', 'almost', 'reached', 'reach', 'their', 'they', 'redevelopment', 'funding', 'target']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Discover The Arts with Social Media: NOHO Featured Artist Natalie Ryde #London #Art #Video,"['discover', 'the', 'arts', 'art', 'with', 'social', 'media', 'noho', 'featured', 'feature', 'artist', 'natalie', 'ryde', 'london', 'art', 'video']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23399999999999999,1.0,0.0,1.0,0.172,1.0,0.391,0.0,0.0,anticipation,1.0,0.391
nocode,Christopher Williams: The Production Line of Happiness showing till June 21,"['christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'showing', 'show', 'till', 'june', '21']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9840000000000001,0.0,0.0,0.0,0.0,2.0,1.1099999999999999,1.0,0.35200000000000004,anticipation,2.0,1.1099999999999999
disgust,"oh you will not get Ed to intervene, he has not with library cuts.","['oh', 'you', 'will', 'not', 'get', 'ed', 'to', 'intervene', 'he', 'has', 'have', 'not', 'with', 'library', 'cuts', 'cut']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,fantastic thank you!,"['fantastic', 'thank', 'you']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"""Toward Parliament square at dusk"". I hope you all enjoy this painting.","['toward', 'parliament', 'square', 'at', 'dusk', 'i', 'hope', 'you', 'all', 'enjoy', 'this', 'painting']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3980000000000001,0.0,0.0,1.0,0.36700000000000005,2.0,1.351,3.0,1.641,trust,3.0,1.641
happy,The Dartmouth Museum Daily is out! Stories via,"['the', 'dartmouth', 'museum', 'daily', 'is', 'be', 'out', 'stories', 'story', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,0.0,0.0,anticipation,1.0,0.35200000000000004
happy,May have bought more stuff from the Mexican bit of the :D,"['may', 'have', 'bought', 'buy', 'more', 'stuff', 'from', 'the', 'mexican', 'bit', 'of', 'the']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy|surprise,Saw it London last year and looked for signs of damage but saw none. Conservationists deserve merit,"['saw', 'see', 'it', 'london', 'last', 'year', 'and', 'looked', 'look', 'for', 'signs', 'sign', 'of', 'damage', 'but', 'saw', 'see', 'none', 'conservationists', 'deserve', 'merit']",2.0,0.754,1.0,0.391,0.0,0.0,0.0,0.0,1.0,0.578,0.0,0.0,1.0,0.602,2.0,1.1800000000000002,trust,2.0,1.1800000000000002
nocode,Apotropaic! RT today is #MysteryObject ancient Greek bronze greaves 500 BC!,"['apotropaic', 'rt', 'today', 'is', 'be', 'mysteryobject', 'ancient', 'greek', 'bronze', 'greaves', 'greave', '500', 'bc']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"Hello. If you are interested in Kundalini, Enlightenment, Liberation, etc., check this:","['hello', 'if', 'you', 'are', 'be', 'interested', 'in', 'kundalini', 'enlightenment', 'liberation', 'etc.', 'check', 'this']",0.0,0.0,1.0,0.078,0.0,0.0,2.0,1.1400000000000001,1.0,0.114,1.0,0.414,1.0,0.727,1.0,0.602,joy,2.0,1.1400000000000001
happy,RT The Touch Diaries trailer! premiere 9th July,"['rt', 'the', 'touch', 'diaries', 'trailer', 'premiere', '9th', 'july']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,The has an 'Enlightenment' gallery. it is kind of the 'Batman Begins' of the place.,"['the', 'has', 'have', 'an', 'a', 'enlightenment', 'gallery', 'it', 'is', 'be', 'kind', 'of', 'the', 'batman', 'begins', 'begin', 'of', 'the', 'place']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2429999999999999,trust,2.0,1.2429999999999999
nocode,CEO Daniel Gandesha will be speaking at the money #startup event at on 8th July:,"['ceo', 'daniel', 'gandesha', 'will', 'be', 'speaking', 'speak', 'at', 'the', 'money', '#startup', 'event', 'at', 'on', '8th', 'july']",1.0,0.07400000000000001,0.0,0.0,0.0,0.0,1.0,0.531,0.0,0.0,1.0,0.203,1.0,0.586,1.0,0.359,anticipation,1.0,0.586
happy,#ChristopherWilliams The Production Line of Happiness on until Sunday. Dynamic &amp; refreshing,"['#christopherwilliams', '#christopherwilliam', 'the', 'production', 'line', 'of', 'happiness', 'on', 'until', 'sunday', 'dynamic', 'refreshing', 'refresh']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.0,0.0,1.0,0.57,2.0,1.1099999999999999,0.0,0.0,joy,2.0,1.25
happy,Fab. :,['fab.'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,heading to visit mummies and statues.,"['heading', 'head', 'to', 'visit', 'mummies', 'mummy', 'and', 'statues', 'statue']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Dr Sculthorpe provides insightful talk to members about #IndigenousAustralia exhibition,"['dr', 'sculthorpe', 'provides', 'provide', 'insightful', 'talk', 'to', 'members', 'member', 'about', 'indigenousaustralia', 'exhibition']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,trust,1.0,0.547
happy,The in Exeter is definitely worth a visit. They have a #Samurai! #ILoveMuseums,"['the', 'in', 'exeter', 'is', 'be', 'definitely', 'worth', 'a', 'visit', 'they', 'have', 'a', 'samurai', 'ilovemuseums']",0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.547
happy,Visited the today! Inspiration is everywhere :,"['visited', 'visit', 'the', 'today', 'inspiration', 'is', 'be', 'everywhere']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.725,0.0,0.0,0.0,0.0,1.0,0.625,1.0,0.648,joy,1.0,0.725
happy,F is for Funky Fiddle Leaf but also for the fabulous and,"['f', 'is', 'be', 'for', 'funky', 'fiddle', 'leaf', 'but', 'also', 'for', 'the', 'fabulous', 'and']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,2.0,0.9870000000000001
not-relevant,The truth is I had a brain freeze and could not remember your name.,"['the', 'truth', 'is', 'be', 'i', 'had', 'have', 'a', 'brain', 'freeze', 'and', 'could', 'not', 'remember', 'your', 'you', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8440000000000001,trust,1.0,0.8440000000000001
happy,"Brilliant Day, Loved drinking too much coffee with the lovely","['brilliant', 'day', 'loved', 'love', 'drinking', 'drink', 'too', 'much', 'coffee', 'with', 'the', 'lovely']",0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5980000000000008,1.0,0.009000000000000001,1.0,0.18,2.0,1.016,3.0,1.9529999999999998,joy,5.0,3.5980000000000008
happy,Find great content producers on #Periscope like,"['find', 'great', 'content', 'producers', 'producer', 'on', 'periscope', 'like']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.688,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.046,trust,2.0,1.046
happy,Congrats v exciting. Looking forward to the show. Starts 15th July not to miss!,"['congrats', 'congrat', 'v', 'have', 'exciting', 'looking', 'look', 'forward', 'to', 'the', 'show', 'starts', 'start', '15th', 'july', 'not', 'to', 'miss']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.626,1.0,0.379,2.0,1.016,2.0,1.5470000000000002,1.0,0.35200000000000004,joy,2.0,1.626
happy,sparkling strings of light adding to the ambience at Kettles Yard this sunny afternoon,"['sparkling', 'sparkle', 'strings', 'string', 'of', 'light', 'adding', 'add', 'to', 'the', 'ambience', 'at', 'kettles', 'yard', 'this', 'sunny', 'afternoon']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.436,0.0,0.0,2.0,0.46900000000000003,2.0,0.984,0.0,0.0,joy,3.0,1.436
happy,Great 2 c #rembrandt is back from loan in Rooms 23 &amp; 24 Missed them so much!,"['great', '2', 'c', '#rembrandt', 'is', 'be', 'back', 'from', 'loan', 'in', 'rooms', 'room', '23', '24', 'missed', 'miss', 'them', 'they', 'so', 'much']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.379
nocode,Crossing the red line. #cambridgeuniversity #iphoneonly #shotoniphone6 #museum …,"['crossing', 'cross', 'the', 'red', 'line', 'cambridgeuniversity', '#iphoneonly', 'shotoniphone6', '#museum']",1.0,0.561,0.0,0.0,1.0,0.203,0.0,0.0,1.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.561
happy,#Pollock review – this is art as nervous breakdown... and it is majestic via Until 18 October,"['pollock', 'review', 'this', 'is', 'be', 'art', 'as', 'nervous', 'breakdown', 'and', 'it', 'is', 'be', 'majestic', 'via', 'until', '18', 'october']",0.0,0.0,0.0,0.0,2.0,0.938,2.0,0.916,1.0,0.0,2.0,0.6950000000000001,3.0,1.571,1.0,0.625,anticipation,3.0,1.571
nocode,Friday off. Christopher Williams #whitechapelgallery 👏🏻,"['friday', 'off', 'christopher', 'williams', 'whitechapelgallery']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.455
happy,Great visit to the yesterday. Expect photos.......,"['great', 'visit', 'to', 'the', 'yesterday', 'expect', 'photos', 'photo']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14800000000000002,1.0,0.742,1.0,0.47700000000000004,anticipation,1.0,0.742
nocode,"students got to try their hand at curating an exhibition yesterday, check it out","['students', 'student', 'got', 'get', 'to', 'try', 'their', 'they', 'hand', 'at', 'curating', 'curate', 'an', 'a', 'exhibition', 'yesterday', 'check', 'it', 'out']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Great day filming #Roman #gems with Watch this space for the finished video!,"['great', 'day', 'filming', 'roman', '#gems', '#gem', 'with', 'watch', 'this', 'space', 'for', 'the', 'finished', 'finish', 'video']",0.0,0.0,0.0,0.0,1.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.523,0.0,0.0,anticipation,1.0,0.523
not-relevant,"Director Nicholas Penny, why was Candy Udwin sacked for? was it because she is vocal about the tory is plan #AskTheGallery","['director', 'nicholas', 'penny', 'why', 'was', 'be', 'candy', 'udwin', 'sacked', 'sack', 'for', 'was', 'be', 'it', 'because', 'she', 'is', 'be', 'vocal', 'about', 'the', 'tory', 'is', 'be', 'plan', 'ask', 'thegallery']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,0.445,anticipation,1.0,0.57
nocode,Looks incredibly uncomfortable to wear...👢,"['looks', 'look', 'incredibly', 'uncomfortable', 'to', 'wear']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32799999999999996,trust,1.0,0.32799999999999996
nocode,"They did and they will: Coin minted in Amphipolis in #Greece 330 BC depicting Zeus, today in the","['they', 'did', 'do', 'and', 'they', 'will', 'coin', 'minted', 'mint', 'in', 'amphipolis', 'in', 'greece', '330', 'bc', 'depicting', 'depict', 'zeus', 'today', 'in', 'the']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,the glass means fragility and the book are fortification plans says museum text Tizian far superior,"['the', 'glass', 'means', 'mean', 'fragility', 'and', 'the', 'book', 'are', 'be', 'fortification', 'plans', 'plan', 'says', 'say', 'museum', 'text', 'tizian', 'far', 'superior']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,0.0,0.0,anticipation,1.0,0.57
happy,"I will be hammering the door down to see that exhibition, fantastic opportunity to see a well curated exhibition","['i', 'will', 'be', 'hammering', 'hammer', 'the', 'door', 'down', 'to', 'see', 'that', 'exhibition', 'fantastic', 'opportunity', 'to', 'see', 'a', 'well', 'curated', 'curate', 'exhibition']",1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281,0.0,0.0,1.0,0.648,0.0,0.0,anticipation,1.0,0.648
happy,Looking forward to joining this evening is #DefeatingDepression event at hosted by,"['looking', 'look', 'forward', 'to', 'joining', 'join', 'this', 'evening', 'is', 'be', 'defeatingdepression', 'event', 'at', 'hosted', 'host', 'by']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,. loved the Drawing in Silver and Gold exhibit. Fascinating process and breadth of use thru centuries of #art!,"['loved', 'love', 'the', 'drawing', 'in', 'silver', 'and', 'gold', 'exhibit', 'fascinating', 'process', 'and', 'breadth', 'of', 'use', 'thru', 'through', 'centuries', 'century', 'of', '#art']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,joy,2.0,1.687
happy,So pleased this was selected and will be at Gallery in July/August #EvolverPrize2015,"['so', 'pleased', 'this', 'was', 'be', 'selected', 'select', 'and', 'will', 'be', 'at', 'gallery', 'in', 'july', 'august', 'evolver', 'prize2015']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.725
happy,"Saw #definingbeauty at today and it is just glorious. Seriously, the arse on that exhibition. Wow.","['saw', 'see', '#definingbeauty', 'at', 'today', 'and', 'it', 'is', 'be', 'just', 'glorious', 'seriously', 'the', 'arse', 'on', 'that', 'exhibition', 'wow']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.812
nocode,£13m Cezanne painting will leave cambridge is unless a UK buyer comes forward:,"['13', 'm', 'cezanne', 'painting', 'will', 'leave', 'cambridge', 'is', 'be', 'unless', 'a', 'uk', 'buyer', 'comes', 'come', 'forward']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32799999999999996,1.0,0.23399999999999999,0.0,0.0,0.0,0.0,sadness,1.0,0.32799999999999996
nocode,Coming soon from near,"['coming', 'come', 'soon', 'from', 'near']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633,0.0,0.0,anticipation,1.0,0.633
happy,Thank you Caroline Campbell for this aft so glad I came to #London to take you to,"['thank', 'you', 'caroline', 'campbell', 'for', 'this', 'aft', 'so', 'glad', 'i', 'came', 'come', 'to', 'london', 'to', 'take', 'you', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7809999999999999,0.0,0.0,0.0,0.0,1.0,0.536,0.0,0.0,joy,1.0,0.7809999999999999
nocode,Van Gogh &amp; Monet #London,"['van', 'gogh', '&amp', 'monet', 'london']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"BritishMuseum: RT Loved #ancientlives exhibition Brilliant use of technology, amazin…","['britishmuseum', 'rt', 'loved', 'love', '#ancientlives', '#ancientlive', 'exhibition', 'brilliant', 'use', 'of', 'technology', 'amazin']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5460000000000003,0.0,0.0,0.0,0.0,1.0,0.461,2.0,1.367,joy,3.0,2.5460000000000003
happy,for a wonderful summer party,"['for', 'a', 'wonderful', 'summer', 'party']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2190000000000003,0.0,0.0,1.0,0.45299999999999996,0.0,0.0,1.0,0.625,joy,3.0,2.2190000000000003
surprise,a death mask??,"['a', 'death', 'mask']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,0.0,0.0,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,0.0,0.0,sadness,1.0,0.915
nocode,Matt Morgan explores the display of light in art from Turner to Eliasson! Later: 8pm #alsofestival,"['matt', 'morgan', 'explores', 'explore', 'the', 'display', 'of', 'light', 'in', 'art', 'from', 'turner', 'to', 'eliasson', 'later', '8', 'pm', '#alsofestival']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5309999999999999,1.0,0.0,1.0,0.172,2.0,1.0859999999999999,0.0,0.0,anticipation,2.0,1.0859999999999999
angry,Solidarity #kayaktivists We r fighting &amp; who want 2 privatise 400 workers here #ShellNo #noprivatisation,"['solidarity', 'kayaktivists', 'kayaktivist', 'we', 'r', 'be', 'fighting', 'fight', 'who', 'want', '2', 'privatise', '400', 'workers', 'worker', 'here', 'shell', 'no', '#noprivatisation']",3.0,1.7690000000000001,0.0,0.0,2.0,0.891,0.0,0.0,1.0,0.045,1.0,0.21100000000000002,0.0,0.0,1.0,0.648,anger,3.0,1.7690000000000001
nocode,I put the and ahead of you; however I fear changes coming to both,"['i', 'put', 'the', 'and', 'ahead', 'of', 'you', 'however', 'i', 'fear', 'changes', 'change', 'coming', 'come', 'to', 'both']",1.0,0.5,0.0,0.0,2.0,1.026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633,0.0,0.0,fear,2.0,1.026
happy,Really loved #DefiningBeauty Outstanding exhibit+ worth it for last 2 sculptures alone. Closes 5 July,"['really', 'loved', 'love', 'definingbeauty', 'outstanding', 'exhibit', 'worth', 'it', 'for', 'last', '2', 'sculptures', 'sculpture', 'alone', 'closes', 'close', '5', 'july']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.566,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.758,joy,3.0,2.566
nocode,Discover the diversity of,"['discover', 'the', 'diversity', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.508,trust,1.0,0.508
nocode,Still time to book for and #newexpressions #fieldvisits #KeithHarrison #PhilipEglin,"['still', 'time', 'to', 'book', 'for', 'and', '#newexpressions', '#newexpression', '#fieldvisits', '#fieldvisit', 'keithharrison', 'philipeglin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
happy,Really enjoying tweets. Well worth a follow.,"['really', 'enjoying', 'enjoy', 'tweets', 'tweet', 'well', 'worth', 'a', 'follow']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.583,0.0,0.0,0.0,0.0,2.0,1.164,3.0,1.547,joy,2.0,1.583
happy,Just finished deinstalling Now closing for 2 years redevelopment. Look forward to seeing new space,"['just', 'finished', 'finish', 'deinstalling', 'deinstall', 'now', 'closing', 'close', 'for', '2', 'years', 'year', 'redevelopment', 'look', 'forward', 'to', 'seeing', 'see', 'new', 'space']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,why was the wounded eye of Horus used so much?,"['why', 'was', 'be', 'the', 'wounded', 'eye', 'of', 'horus', 'used', 'use', 'so', 'much']",0.0,0.0,0.0,0.0,1.0,0.5920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.5920000000000001
nocode,#FathersDay My father is Carl Kohler 1919-2006 selfportrait from 1946.,"['fathers', 'day', 'my', 'father', 'is', 'be', 'carl', 'kohler', '1919-2006', 'selfportrait', 'from', '1946']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.883,trust,2.0,0.883
happy,Ace dragon tiles at the,"['ace', 'dragon', 'tiles', 'tile', 'at', 'the']",0.0,0.0,0.0,0.0,1.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.594
happy,Thanks for preserving #Palmyre,"['thanks', 'for', 'preserving', 'preserve', 'palmyre']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Welcome aboard!,"['welcome', 'aboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,. curator Laura Smith talking on 2018 show on Virginia Woolf &amp; women artists. #MaterialHistories,"['curator', 'laura', 'smith', 'talking', 'talk', 'on', '2018', 'show', 'on', 'virginia', 'woolf', '&amp', 'women', 'woman', 'artists', 'artist', 'material', 'histories', 'history']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.664,trust,2.0,0.664
nocode,Always start with the Perugino- then try other stuff!,"['always', 'start', 'with', 'the', 'perugino', 'then', 'try', 'other', 'stuff']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.344,1.0,0.75,0.0,0.0,anticipation,1.0,0.75
happy,Rather lovely promotional animation:,"['rather', 'lovely', 'promotional', 'animation']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,1.0,0.009000000000000001,1.0,0.18,1.0,0.555,1.0,0.586,joy,1.0,0.7190000000000001
nocode,What lies beneath: drapery and the suggested form via,"['what', 'lies', 'lie', 'beneath', 'drapery', 'and', 'the', 'suggested', 'suggest', 'form', 'via']",1.0,0.348,1.0,0.445,0.0,0.0,0.0,0.0,1.0,0.585,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,sadness,1.0,0.585
nocode,This Dutch horse survived:,"['this', 'dutch', 'horse', 'survived', 'survive']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391,trust,1.0,0.391
happy,Congratulations to our trainee on a fantastic #Baroque redisplay,"['congratulations', 'congratulation', 'to', 'our', 'we', 'trainee', 'on', 'a', 'fantastic', 'baroque', 'redisplay']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Loving it! Periscope is broadcasting sideways here though might be just my browser...,"['loving', 'love', 'it', 'periscope', 'is', 'be', 'broadcasting', 'broadcast', 'sideways', 'sideway', 'here', 'though', 'might', 'be', 'just', 'my', 'browser']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.399,joy,2.0,1.7069999999999999
nocode,We are still open for another hour! Please come down and visit us. #CastleHill15,"['we', 'are', 'be', 'still', 'open', 'for', 'another', 'hour', 'please', 'come', 'down', 'and', 'visit', 'us', 'we', 'castlehill15']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,love this place :-,"['love', 'this', 'place']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,joy,1.0,0.828
nocode,Didn't he also invite a local wit at the forum to publicly ok him? Always liked Vespasian.,"['did', 'do', ""n't"", 'not', 'he', 'also', 'invite', 'a', 'local', 'wit', 'at', 'the', 'forum', 'to', 'publicly', 'ok', 'him', 'he', 'always', 'liked', 'like', 'vespasian']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.457,0.0,0.0,1.0,0.266,1.0,0.57,3.0,1.336,trust,3.0,1.336
nocode,"#AskTheGallery Dear director, i really would like to know....","['ask', 'thegallery', 'dear', 'director', 'i', 'really', 'would', 'like', 'to', 'know']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.929,trust,2.0,0.929
nocode,Look out for performing at #CastleHill Open Day this Saturday 20th June! #Dance #BBoying Info:,"['look', 'out', 'for', 'performing', 'perform', 'at', 'castlehill', 'open', 'day', 'this', 'saturday', '20th', 'june', 'dance', 'bboying', 'info']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.859,trust,2.0,0.859
not-relevant,#FF,['ff'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,The extension to,"['the', 'extension', 'to']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,20th June will be transformed into a museum of all things #art,"['20th', 'june', 'will', 'be', 'transformed', 'transform', 'into', 'a', 'museum', 'of', 'all', 'things', 'thing']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"Saturday screenings + discussions w/ Beatrice Gibson, Sarah Turner + Larissa Sansour","['saturday', 'screenings', 'discussions', 'discussion', 'w/', 'with', 'beatrice', 'gibson', 'sarah', 'turner', 'larissa', 'sansour']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Crocodile mask #IndigeousAustralia exhibition,"['crocodile', 'mask', 'indigeousaustralia', 'exhibition']",0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.7
