Word	ErrorFrequency	CorrectFrequency	ErrorProbability
lottery	10	108	0.0847457627118644
italic	0	1	0.0
worries	0	21	0.0
delirious	0	1	0.0
city	67	8360	0.00795063486412721
likewise	3	38	0.07317073170731707
download	1	25	0.038461538461538464
gloss	0	6	0.0
ability	21	493	0.04085603112840467
contractor	0	5	0.0
purposely	0	1	0.0
mikes	0	2	0.0
pouts	0	1	0.0
prejudicial	0	2	0.0
literacy	0	3	0.0
frighten	0	6	0.0
displaced	0	1	0.0
ottoman	0	3	0.0
overlooking	0	19	0.0
conserving	0	1	0.0
testimonies	0	3	0.0
pessimism	0	1	0.0
elect	0	166	0.0
bowl	2	59	0.03278688524590164
smokes	0	6	0.0
sizeable	0	1	0.0
jet	0	28	0.0
laugh	13	123	0.09558823529411764
reservoir	0	6	0.0
selections	0	2	0.0
redecorated	1	3	0.25
provisional	0	1	0.0
disposed	0	12	0.0
tricked	0	3	0.0
laden	0	4	0.0
juicy	0	53	0.0
fascination	0	3	0.0
invitations	59	984	0.05656759348034516
hackers	0	3	0.0
dialogue	1	15	0.0625
pizza	9	749	0.011873350923482849
straits	0	4	0.0
lien	0	2	0.0
tummy	0	1	0.0
rats	0	3	0.0
appraisal	7	161	0.041666666666666664
sari	1	4	0.2
subtitles	0	28	0.0
thunder	1	14	0.06666666666666667
sketched	0	1	0.0
primordial	0	1	0.0
painstaking	0	4	0.0
tailing	0	1	0.0
paternal	0	3	0.0
mechanics	2	25	0.07407407407407407
reprehend	0	1	0.0
arouses	0	1	0.0
governess	0	40	0.0
steamer	0	3	0.0
salutation	0	13	0.0
skulls	0	1	0.0
ware	1	34	0.02857142857142857
logging	0	2	0.0
toes	0	18	0.0
initially	4	34	0.10526315789473684
exam	14	271	0.04912280701754386
hive	0	3	0.0
faces	0	72	0.0
hindering	0	1	0.0
choreographer	1	7	0.125
thirty	851	7349	0.10378048780487804
navigate	1	28	0.034482758620689655
mosque	3	20	0.13043478260869565
culprit	0	1	0.0
harnesses	0	1	0.0
awaits	0	2	0.0
grant	1	35	0.027777777777777776
personalizing	0	2	0.0
someday	0	103	0.0
stomach	10	371	0.026246719160104987
tangerines	0	1	0.0
tows	0	1	0.0
dream	18	1367	0.012996389891696752
foolishly	0	1	0.0
drums	25	863	0.028153153153153154
aimed	1	30	0.03225806451612903
expiring	0	1	0.0
fibers	0	5	0.0
work	119	37984	0.003123113665590636
sportier	0	1	0.0
rotated	0	1	0.0
captain	103	1006	0.09287646528403967
winner	55	2857	0.018887362637362636
dragon	0	48	0.0
sure	16	2813	0.005655708731000354
regretting	0	4	0.0
statistical	1	12	0.07692307692307693
coliseum	0	5	0.0
zest	0	1	0.0
causal	0	3	0.0
adolescence	0	10	0.0
periods	0	31	0.0
weekends	18	533	0.032667876588021776
automotive	3	95	0.030612244897959183
circumstance	4	21	0.16
suggesting	0	16	0.0
blaming	0	6	0.0
museum	83	2654	0.03032517354767994
minimalism	0	1	0.0
prosecute	0	4	0.0
booked	0	167	0.0
trigger	0	5	0.0
butcher	0	14	0.0
shyly	0	1	0.0
drank	2	269	0.007380073800738007
look	25	8122	0.0030686142138210385
fest	0	11	0.0
portrait	1	27	0.03571428571428571
union	0	41	0.0
reschedules	0	2	0.0
accelerated	0	5	0.0
varied	2	41	0.046511627906976744
overexpose	0	1	0.0
premium	1	13	0.07142857142857142
renegotiate	0	3	0.0
greats	0	26	0.0
racks	0	1	0.0
simulator	0	4	0.0
fostered	0	1	0.0
madden	0	1	0.0
anxiously	0	6	0.0
species	7	115	0.05737704918032787
props	0	10	0.0
retaliate	0	1	0.0
affidavit	0	1	0.0
explore	1	80	0.012345679012345678
science	27	500	0.051233396584440226
kleptomaniac	0	1	0.0
closeness	0	1	0.0
enamored	0	1	0.0
delinquents	0	1	0.0
goodwill	1	5	0.16666666666666666
doorways	0	6	0.0
magnanimous	0	1	0.0
yesterday	57	1197	0.045454545454545456
existent	0	5	0.0
rubbing	0	1	0.0
pursue	3	36	0.07692307692307693
entertainment	14	85	0.1414141414141414
pinch	0	5	0.0
wealthiness	0	1	0.0
destroy	7	103	0.06363636363636363
barman	0	13	0.0
stupid	5	138	0.03496503496503497
volt	0	1	0.0
couching	0	2	0.0
telecommute	0	1	0.0
tempting	0	3	0.0
totality	0	3	0.0
firmness	0	1	0.0
waiving	0	7	0.0
obsessed	1	7	0.125
smoking	9	393	0.022388059701492536
probe	0	1	0.0
algebra	0	3	0.0
brave	0	135	0.0
retread	0	1	0.0
provoked	0	3	0.0
canon	0	4	0.0
carelessness	0	5	0.0
schism	0	2	0.0
nagging	0	3	0.0
authenticate	0	1	0.0
diaries	0	4	0.0
indolence	0	1	0.0
borsch	0	1	0.0
wetter	0	25	0.0
cholera	1	3	0.25
announcement	7	68	0.09333333333333334
violets	0	1	0.0
manpower	0	3	0.0
muss	0	3	0.0
astrological	0	1	0.0
sown	0	1	0.0
peasants	0	3	0.0
divulge	0	3	0.0
happening	9	157	0.05421686746987952
resigns	0	1	0.0
passage	0	39	0.0
cheesecake	3	22	0.12
already	36	1740	0.02027027027027027
stunning	8	234	0.03305785123966942
sample	0	114	0.0
zone	0	301	0.0
zoo	2	1929	0.0010357327809425167
creamery	0	1	0.0
saver	0	4	0.0
spanned	0	1	0.0
contemplation	0	3	0.0
niggles	0	1	0.0
disappears	2	9	0.18181818181818182
discovers	6	81	0.06896551724137931
traditional	56	451	0.11045364891518737
carpeting	0	1	0.0
hung	0	30	0.0
boiler	0	12	0.0
preparatory	0	25	0.0
warship	0	1	0.0
march	22	944	0.022774327122153208
flipped	0	3	0.0
answered	3	276	0.010752688172043012
hoops	1	41	0.023809523809523808
silverware	0	4	0.0
ostrich	0	3	0.0
disheartened	0	1	0.0
urchins	0	1	0.0
majestic	0	7	0.0
fingered	0	2	0.0
facials	0	3	0.0
certified	1	75	0.013157894736842105
friendliness	1	3	0.25
cubicles	1	2	0.3333333333333333
surcharge	0	2	0.0
garland	0	1	0.0
capsize	0	3	0.0
nephews	2	64	0.030303030303030304
sedative	0	1	0.0
harshest	0	1	0.0
forgo	0	2	0.0
missile	0	3	0.0
democracy	0	12	0.0
basilica	0	1	0.0
patent	1	9	0.1
volumes	0	5	0.0
hospitable	0	15	0.0
regard	1	311	0.003205128205128205
boning	0	1	0.0
jog	0	36	0.0
misunderstood	2	7	0.2222222222222222
encompasses	1	2	0.3333333333333333
pipeline	0	4	0.0
squeezing	0	3	0.0
notwithstanding	1	3	0.25
hod	0	1	0.0
bounced	0	2	0.0
migration	1	6	0.14285714285714285
welder	0	11	0.0
helper	0	17	0.0
steer	0	4	0.0
individually	2	11	0.15384615384615385
vanes	0	1	0.0
gauge	0	2	0.0
underestimated	0	5	0.0
paramount	1	17	0.05555555555555555
obstinate	0	3	0.0
farthest	0	1	0.0
caused	2	190	0.010416666666666666
damages	5	133	0.036231884057971016
cheap	69	2226	0.030065359477124184
distinctions	0	2	0.0
supervision	7	95	0.06862745098039216
dis	0	7	0.0
sipping	1	2	0.3333333333333333
peaches	5	16	0.23809523809523808
correction	0	48	0.0
skull	0	3	0.0
conservatory	2	7	0.2222222222222222
focused	8	98	0.07547169811320754
cognac	1	3	0.25
chilies	1	1	0.5
myriads	0	1	0.0
daydreamer	0	1	0.0
snappy	0	1	0.0
loving	1	213	0.004672897196261682
wonderfully	2	8	0.2
sharped	0	3	0.0
under	4	1077	0.0037002775208140612
learning	70	1991	0.033964095099466275
backward	0	3	0.0
compensatory	0	1	0.0
intrepid	0	2	0.0
junction	0	3	0.0
been	15	7567	0.001978369823265629
orchestrated	0	2	0.0
dodger	0	1	0.0
galls	0	1	0.0
verdict	0	4	0.0
remotes	0	2	0.0
reassures	0	1	0.0
saints	0	10	0.0
parity	0	2	0.0
lays	0	7	0.0
filtering	0	1	0.0
marvelous	4	56	0.06666666666666667
haunts	0	1	0.0
familiarity	0	2	0.0
mediates	0	1	0.0
highway	0	15	0.0
hesitation	0	18	0.0
annoyed	1	44	0.022222222222222223
assignment	6	37	0.13953488372093023
defrosted	0	1	0.0
exclusion	0	1	0.0
quest	1	21	0.045454545454545456
borders	0	12	0.0
cubic	0	3	0.0
pooches	0	1	0.0
perpendicular	0	1	0.0
panicking	0	4	0.0
favorite	439	7656	0.05423100679431748
quantity	5	291	0.016891891891891893
salinity	0	1	0.0
poop	0	6	0.0
clay	0	11	0.0
bicycles	0	7	0.0
imprisonment	0	6	0.0
appropriately	0	13	0.0
pull	0	95	0.0
sampled	0	1	0.0
brook	0	5	0.0
synthesis	0	3	0.0
illusory	1	1	0.5
hip	1	29	0.03333333333333333
unprotected	0	1	0.0
downwards	0	1	0.0
jar	0	16	0.0
customize	0	24	0.0
defaults	0	1	0.0
fevers	0	4	0.0
beauties	1	7	0.125
pasha	0	6	0.0
undemanding	0	1	0.0
economics	13	221	0.05555555555555555
cheerfully	1	1	0.5
rationally	1	4	0.2
pharmacists	0	4	0.0
competition	13	316	0.03951367781155015
apprehensiveness	0	1	0.0
substantiate	0	1	0.0
showbiz	0	4	0.0
affiliate	0	1	0.0
meting	0	6	0.0
invading	0	5	0.0
browsers	1	1	0.5
underwriter	0	4	0.0
articulated	0	1	0.0
surprising	6	61	0.08955223880597014
interestingly	0	4	0.0
hungry	9	239	0.036290322580645164
certainty	1	13	0.07142857142857142
anthem	0	1	0.0
offs	0	2	0.0
depression	1	26	0.037037037037037035
enforcement	0	4	0.0
index	0	80	0.0
clerk	9	87	0.09375
vitamins	2	14	0.125
collate	0	1	0.0
upholding	0	1	0.0
conditions	14	478	0.028455284552845527
extensions	2	12	0.14285714285714285
prototype	0	4	0.0
accountants	2	16	0.1111111111111111
shouted	2	61	0.031746031746031744
dessert	107	2339	0.0437448896156991
endlessly	0	1	0.0
pools	0	25	0.0
praised	0	8	0.0
burp	1	6	0.14285714285714285
evacuation	14	338	0.03977272727272727
snug	0	5	0.0
magical	1	35	0.027777777777777776
fits	1	213	0.004672897196261682
palpable	0	2	0.0
migrating	0	1	0.0
bush	0	24	0.0
stick	5	166	0.029239766081871343
outing	0	12	0.0
damage	9	276	0.031578947368421054
periodic	0	1	0.0
pace	0	32	0.0
inspecting	0	1	0.0
trail	0	13	0.0
precluded	0	1	0.0
shortened	0	2	0.0
gestures	0	40	0.0
cabbage	0	17	0.0
spectaculars	0	2	0.0
analysts	0	7	0.0
risks	0	136	0.0
neighboring	0	6	0.0
dour	0	1	0.0
punishing	0	1	0.0
enchanting	0	5	0.0
actualization	2	13	0.13333333333333333
designated	0	5	0.0
suffix	0	2	0.0
rudely	0	1	0.0
respond	3	83	0.03488372093023256
caviar	0	2	0.0
aspires	0	2	0.0
pharaoh	0	2	0.0
capture	2	73	0.02666666666666667
centenary	0	4	0.0
pinky	0	3	0.0
quarrel	0	14	0.0
toxic	0	12	0.0
atonement	0	2	0.0
wear	33	6405	0.005125815470643057
bough	0	7	0.0
fluency	13	135	0.08783783783783784
steamed	0	22	0.0
bachelor	12	277	0.04152249134948097
troupe	0	1	0.0
cassettes	0	2	0.0
settling	2	22	0.08333333333333333
gravel	0	1	0.0
arcade	0	3	0.0
forked	0	4	0.0
shrinks	0	1	0.0
coop	0	5	0.0
starling	0	3	0.0
sine	0	4	0.0
dote	0	1	0.0
cameramen	0	1	0.0
alike	0	22	0.0
greener	0	5	0.0
reminiscing	0	1	0.0
consisted	1	17	0.05555555555555555
homer	0	2	0.0
peering	0	1	0.0
tropical	0	79	0.0
merits	1	4	0.2
courtyard	0	6	0.0
annually	5	19	0.20833333333333334
visualizing	0	7	0.0
dirtiest	0	2	0.0
impressionable	0	1	0.0
hurricanes	0	2	0.0
locker	0	10	0.0
liquidate	0	1	0.0
patchwork	0	1	0.0
coffees	0	3	0.0
irrationals	0	1	0.0
lunatic	0	1	0.0
unplug	0	2	0.0
skateboard	1	21	0.045454545454545456
controlled	6	24	0.2
resulted	1	18	0.05263157894736842
default	0	4	0.0
grossing	0	1	0.0
bungalow	1	3	0.25
academical	0	5	0.0
earache	0	9	0.0
marketing	138	5433	0.024771136241249325
identical	1	9	0.1
segments	0	9	0.0
manual	2	28	0.06666666666666667
nape	0	1	0.0
fix	5	306	0.01607717041800643
informing	1	20	0.047619047619047616
heyday	0	1	0.0
translucent	0	2	0.0
dressed	2	129	0.015267175572519083
morning	358	13333	0.026148564750566067
groundwork	0	1	0.0
subheading	0	1	0.0
biochemical	0	3	0.0
cotton	10	584	0.016835016835016835
acetaminophen	0	1	0.0
sport	3	1283	0.0023328149300155523
loveliness	0	1	0.0
overhaul	0	7	0.0
passerby	0	9	0.0
petty	1	9	0.1
collections	0	13	0.0
shortens	0	1	0.0
skies	0	1	0.0
unlike	0	40	0.0
bulky	0	4	0.0
environs	0	1	0.0
pullovers	1	10	0.09090909090909091
assign	3	36	0.07692307692307693
faltered	0	1	0.0
interpreter	2	16	0.1111111111111111
affirm	1	11	0.08333333333333333
lighthouse	6	164	0.03529411764705882
rumps	0	1	0.0
educable	0	3	0.0
gents	0	2	0.0
incurred	1	2	0.3333333333333333
touching	2	99	0.019801980198019802
tubs	0	4	0.0
eastward	0	1	0.0
ambassador	1	1	0.5
speculative	0	2	0.0
environments	0	14	0.0
escalation	0	3	0.0
longer	3	235	0.012605042016806723
pierced	0	3	0.0
ugly	13	217	0.05652173913043478
pasting	0	1	0.0
inconsiderate	1	39	0.025
catchup	0	2	0.0
overnight	6	48	0.1111111111111111
wished	0	65	0.0
belongs	1	59	0.016666666666666666
cellars	0	1	0.0
largest	0	101	0.0
verily	0	1	0.0
coloring	1	1	0.5
scents	0	2	0.0
discretionary	0	1	0.0
stair	0	19	0.0
tombstone	0	1	0.0
salute	0	4	0.0
swimmers	0	2	0.0
interrelationship	0	1	0.0
karate	2	65	0.029850746268656716
calves	0	2	0.0
fratricide	0	1	0.0
recap	0	4	0.0
obligation	1	41	0.023809523809523808
delectable	0	2	0.0
infantile	0	1	0.0
garbage	5	77	0.06097560975609756
consequent	0	2	0.0
worsening	0	3	0.0
baton	0	1	0.0
leased	0	7	0.0
conjunctions	1	3	0.25
heading	1	31	0.03125
organize	15	502	0.029013539651837523
victimize	1	10	0.09090909090909091
sense	21	388	0.05134474327628362
bisque	0	1	0.0
cheats	0	11	0.0
championship	2	27	0.06896551724137931
amazing	56	4241	0.013032348149872005
bye	813	10892	0.06945749679624093
sacrificing	0	3	0.0
warming	0	73	0.0
boil	1	29	0.03333333333333333
compensate	5	75	0.0625
pendulum	0	2	0.0
taxi	5	233	0.02100840336134454
forebears	0	1	0.0
tractor	0	7	0.0
carry	2	313	0.006349206349206349
harder	2	85	0.022988505747126436
reinterpreting	0	1	0.0
distract	1	18	0.05263157894736842
withdrawal	0	4	0.0
sins	0	9	0.0
pricing	0	12	0.0
substitutes	0	4	0.0
newlywed	1	26	0.037037037037037035
coexist	0	1	0.0
article	8	152	0.05
complex	4	94	0.04081632653061224
gable	0	3	0.0
holidays	62	628	0.08985507246376812
walk	65	8701	0.007415012548482774
programmers	0	9	0.0
clamber	0	4	0.0
dissimilar	0	2	0.0
posh	0	3	0.0
comparison	19	170	0.10052910052910052
pagodas	0	1	0.0
autumnal	0	2	0.0
keyboarding	0	2	0.0
figured	0	14	0.0
sox	0	1	0.0
troy	0	2	0.0
striker	0	3	0.0
marital	6	221	0.02643171806167401
blackberry	0	3	0.0
somebodies	0	2	0.0
jackets	13	189	0.06435643564356436
western	8	92	0.08
ecological	2	27	0.06896551724137931
towards	9	458	0.019271948608137045
nightclubs	2	10	0.16666666666666666
obligatory	0	18	0.0
shivered	0	1	0.0
utilitarianism	0	1	0.0
decently	0	2	0.0
trees	16	968	0.016260162601626018
some	77	25747	0.0029817224287484513
links	1	24	0.04
homeroom	0	1	0.0
sew	0	14	0.0
boiling	0	23	0.0
agricultural	2	31	0.06060606060606061
privilege	0	14	0.0
alfalfa	0	3	0.0
tile	0	88	0.0
ameer	0	1	0.0
tuning	0	3	0.0
atmospheric	1	3	0.25
digits	1	1	0.5
flash	2	28	0.06666666666666667
marvels	0	1	0.0
delayed	3	86	0.033707865168539325
compelling	1	3	0.25
faculties	0	1	0.0
imposition	0	1	0.0
apocalyptic	0	1	0.0
novelle	0	1	0.0
pipes	0	10	0.0
residency	0	10	0.0
curing	0	2	0.0
appertaining	0	1	0.0
boar	0	3	0.0
dissonant	0	1	0.0
fireman	0	14	0.0
dispose	0	10	0.0
auditors	0	5	0.0
perform	3	121	0.024193548387096774
prevented	1	14	0.06666666666666667
wristwatch	0	4	0.0
into	9	4046	0.0022194821208384712
influential	1	12	0.07692307692307693
contemporaries	0	1	0.0
masons	0	1	0.0
settle	2	77	0.02531645569620253
tamer	0	19	0.0
screamed	2	17	0.10526315789473684
grassy	0	2	0.0
khan	0	6	0.0
hotelier	2	94	0.020833333333333332
microprocessors	0	1	0.0
attendants	3	25	0.10714285714285714
fossil	0	15	0.0
motto	0	11	0.0
cabs	0	2	0.0
promiscuous	0	1	0.0
slope	0	6	0.0
tutorial	0	6	0.0
inspect	0	8	0.0
programing	0	13	0.0
cryptographer	0	1	0.0
boys	2	314	0.006329113924050633
man	5	4237	0.0011786892975011788
kilogram	1	8	0.1111111111111111
digger	0	2	0.0
owners	0	83	0.0
teeth	162	2043	0.07346938775510205
truth	6	312	0.018867924528301886
eye	8	599	0.013179571663920923
shaky	0	3	0.0
aligns	0	1	0.0
drugging	0	1	0.0
legends	0	7	0.0
poetic	0	5	0.0
reading	37	2808	0.013005272407732865
fly	3	535	0.0055762081784386614
expressionist	4	79	0.04819277108433735
brandishing	0	1	0.0
best	32	10235	0.0031167819226648485
rape	0	3	0.0
hairdo	0	1	0.0
complicate	0	14	0.0
prequel	0	3	0.0
rotation	0	8	0.0
ear	2	113	0.017391304347826087
successes	2	7	0.2222222222222222
antiquities	0	3	0.0
benches	2	18	0.1
psychic	0	2	0.0
little	226	7665	0.028640223038905083
locals	0	17	0.0
sweatshirt	77	842	0.08378672470076169
stabled	0	1	0.0
neither	23	816	0.027413587604290822
contradictory	0	8	0.0
majored	1	28	0.034482758620689655
enthusiastic	34	365	0.08521303258145363
siege	0	2	0.0
refueling	0	1	0.0
misanthrope	0	1	0.0
roundabout	0	1	0.0
stirred	0	3	0.0
led	2	147	0.013422818791946308
reconsidered	0	4	0.0
ancients	0	3	0.0
cads	0	1	0.0
lower	0	213	0.0
transports	0	8	0.0
compassionate	0	4	0.0
lifeboat	3	27	0.1
artworks	0	3	0.0
untimely	0	1	0.0
preconceptions	0	1	0.0
augmented	0	1	0.0
five	66	6423	0.010171058714748035
inspection	1	39	0.025
housewarming	0	3	0.0
below	26	691	0.03626220362622036
overwhelm	0	1	0.0
prunes	0	1	0.0
younger	28	446	0.05907172995780591
compliance	2	28	0.06666666666666667
thanking	0	12	0.0
prevailing	0	4	0.0
pries	0	1	0.0
denounce	2	17	0.10526315789473684
jaw	0	1	0.0
inexpensively	0	1	0.0
trellis	0	1	0.0
extravagant	0	9	0.0
despicable	0	2	0.0
piggies	0	3	0.0
dashboard	0	2	0.0
robber	3	105	0.027777777777777776
bologna	0	51	0.0
reserving	1	11	0.08333333333333333
inadvertently	0	1	0.0
integration	1	19	0.05
bribes	0	3	0.0
guarded	0	4	0.0
flagrant	0	2	0.0
vacations	11	287	0.03691275167785235
generic	0	5	0.0
predominant	1	3	0.25
lied	0	28	0.0
legislated	0	1	0.0
surname	3	52	0.05454545454545454
fabric	3	81	0.03571428571428571
cop	0	17	0.0
muscles	1	16	0.058823529411764705
groups	8	635	0.012441679626749611
hid	1	16	0.058823529411764705
inefficiency	0	1	0.0
swallowed	0	5	0.0
unusual	8	116	0.06451612903225806
differently	3	31	0.08823529411764706
grapevine	0	1	0.0
ripe	0	7	0.0
mascot	0	2	0.0
odyssey	0	2	0.0
mills	0	3	0.0
pretext	0	2	0.0
bode	0	1	0.0
vivacious	0	1	0.0
clothiers	0	1	0.0
veranda	5	37	0.11904761904761904
replacing	0	11	0.0
admirer	0	4	0.0
infrastructure	9	41	0.18
velvet	0	5	0.0
stub	0	1	0.0
render	0	5	0.0
winks	0	2	0.0
diminishes	0	1	0.0
inhumane	0	1	0.0
apprentices	0	2	0.0
fleece	0	1	0.0
remedying	0	1	0.0
comply	2	32	0.058823529411764705
frankly	0	25	0.0
removals	0	1	0.0
described	16	176	0.08333333333333333
centered	0	5	0.0
remembrance	0	3	0.0
spec	0	41	0.0
explorer	0	7	0.0
silage	0	1	0.0
travelled	14	293	0.04560260586319218
workstations	0	3	0.0
fortes	0	3	0.0
calmest	0	1	0.0
boxes	15	198	0.07042253521126761
marshes	0	2	0.0
becomes	5	161	0.030120481927710843
graduate	32	828	0.037209302325581395
replacement	1	17	0.05555555555555555
carmine	0	4	0.0
naves	0	1	0.0
spiking	0	1	0.0
waters	0	87	0.0
continued	7	165	0.040697674418604654
bold	2	63	0.03076923076923077
departing	0	3	0.0
sundry	0	2	0.0
regulated	0	4	0.0
insurances	0	18	0.0
mascara	0	1	0.0
incentives	0	67	0.0
lore	0	3	0.0
officially	5	16	0.23809523809523808
unsteady	0	2	0.0
exhilarate	0	2	0.0
milkshakes	0	1	0.0
hundredth	0	1	0.0
savage	0	2	0.0
miniatures	0	1	0.0
strived	0	2	0.0
interval	0	9	0.0
goldfishes	1	4	0.2
annoys	0	4	0.0
havoc	2	1	0.6666666666666666
monolithic	0	1	0.0
returned	10	217	0.04405286343612335
saleswomen	0	1	0.0
menage	0	2	0.0
sores	0	5	0.0
premature	0	4	0.0
induction	0	2	0.0
thromboses	0	1	0.0
restful	0	3	0.0
billings	0	3	0.0
computational	1	5	0.16666666666666666
incur	0	2	0.0
optioned	0	1	0.0
lifestyles	0	11	0.0
feature	2	129	0.015267175572519083
burps	0	4	0.0
booties	0	1	0.0
talented	7	65	0.09722222222222222
quick	3	229	0.01293103448275862
baccalaureate	1	3	0.25
tactful	0	2	0.0
skim	0	1	0.0
bud	0	21	0.0
fundamental	3	36	0.07692307692307693
computation	0	17	0.0
rich	3	641	0.004658385093167702
fatal	1	5	0.16666666666666666
adapter	0	3	0.0
heartbreaking	0	1	0.0
extracts	1	3	0.25
fanatics	1	1	0.5
delicate	1	17	0.05555555555555555
tidier	0	15	0.0
humorist	0	1	0.0
speedway	0	3	0.0
cartography	0	6	0.0
endangering	0	4	0.0
algorithms	0	2	0.0
advancing	0	11	0.0
gags	0	1	0.0
parades	0	4	0.0
bizarre	2	57	0.03389830508474576
quarreled	0	3	0.0
puppet	0	2	0.0
scanning	1	12	0.07692307692307693
twelves	0	14	0.0
needles	0	3	0.0
sucks	0	10	0.0
childhood	15	284	0.05016722408026756
parts	3	513	0.005813953488372093
outsourced	0	2	0.0
tone	1	21	0.045454545454545456
screaming	8	47	0.14545454545454545
cubed	0	5	0.0
chuck	0	6	0.0
journey	22	332	0.062146892655367235
lighten	0	6	0.0
forwarded	0	1	0.0
precipice	0	3	0.0
whisky	10	25	0.2857142857142857
bars	1	649	0.0015384615384615385
regatta	0	2	0.0
priceless	0	2	0.0
unprepared	0	2	0.0
waterbed	0	1	0.0
servicing	0	2	0.0
unpaid	1	25	0.038461538461538464
shot	5	649	0.00764525993883792
snowballs	0	2	0.0
subordinates	1	16	0.058823529411764705
bray	0	3	0.0
confided	0	4	0.0
spire	0	1	0.0
dotted	0	14	0.0
competitors	7	209	0.032407407407407406
groves	0	2	0.0
frills	0	1	0.0
volley	9	61	0.12857142857142856
fool	0	20	0.0
pooch	0	1	0.0
unscrupulous	0	3	0.0
energizing	0	1	0.0
prehistoric	0	1	0.0
guzzling	0	1	0.0
facilities	5	163	0.02976190476190476
hairpin	0	1	0.0
membership	1	8	0.1111111111111111
choosing	25	712	0.033921302578018994
expounds	0	1	0.0
unfortunate	0	24	0.0
tirelessly	0	1	0.0
unappreciated	0	2	0.0
fairyland	1	1	0.5
esthetic	0	1	0.0
slimming	0	2	0.0
taxed	0	2	0.0
ramble	0	2	0.0
dome	0	4	0.0
blithe	0	1	0.0
dens	0	2	0.0
restore	1	23	0.041666666666666664
emphasize	3	20	0.13043478260869565
retention	0	6	0.0
sunsets	2	37	0.05128205128205128
releases	0	16	0.0
paprika	0	3	0.0
nicer	0	9	0.0
coincidences	0	2	0.0
meaning	2	201	0.009852216748768473
philosophical	0	7	0.0
greeting	2	102	0.019230769230769232
enthusiasts	0	5	0.0
inventory	15	130	0.10344827586206896
elaboration	0	5	0.0
tenancy	0	1	0.0
permit	3	59	0.04838709677419355
multiplication	0	1	0.0
timelessness	0	1	0.0
hotels	2	83	0.023529411764705882
decreasing	1	85	0.011627906976744186
extensive	2	199	0.009950248756218905
dismissal	0	21	0.0
cordon	0	2	0.0
his	35	11321	0.003082071151814019
headphones	377	5332	0.06603608337712384
dice	0	3	0.0
disablement	0	1	0.0
gourd	1	1	0.5
factory	17	556	0.029668411867364748
chairs	99	7172	0.01361573373676248
judge	0	85	0.0
fluidly	0	1	0.0
ailment	0	1	0.0
specialists	0	21	0.0
overcome	4	291	0.013559322033898305
allowed	47	2472	0.018658197697499008
advance	10	427	0.02288329519450801
supermarket	113	1472	0.07129337539432176
furniture	33	227	0.12692307692307692
homburg	0	4	0.0
easier	4	292	0.013513513513513514
grating	0	2	0.0
semiconductor	0	9	0.0
unbeliever	0	1	0.0
wont	0	108	0.0
publicity	5	80	0.058823529411764705
happens	10	356	0.0273224043715847
accessed	0	2	0.0
fourteen	213	3857	0.05233415233415233
payable	0	17	0.0
extendable	0	1	0.0
proactive	0	17	0.0
cupcake	0	5	0.0
makeup	0	39	0.0
reforms	0	5	0.0
limp	0	7	0.0
hanks	0	13	0.0
initiatives	0	9	0.0
vouchers	0	5	0.0
grows	0	32	0.0
quarry	0	2	0.0
finisher	0	3	0.0
embassies	0	3	0.0
leisurely	0	1	0.0
rices	0	11	0.0
viable	0	3	0.0
washable	0	1	0.0
acronym	0	3	0.0
valueless	0	2	0.0
disperse	1	1	0.5
selvage	0	1	0.0
gourmand	0	1	0.0
freckle	0	1	0.0
fantastically	0	2	0.0
differential	1	16	0.058823529411764705
silks	0	2	0.0
flew	3	87	0.03333333333333333
rubles	0	25	0.0
belonged	0	30	0.0
halon	0	1	0.0
hockey	4	47	0.0784313725490196
catching	2	33	0.05714285714285714
superstition	0	1	0.0
compassion	0	3	0.0
terry	0	31	0.0
diagram	0	3	0.0
satisfaction	9	152	0.055900621118012424
consumer	7	336	0.02040816326530612
heaviness	0	2	0.0
celebrities	23	310	0.06906906906906907
verdant	0	1	0.0
upbeat	0	3	0.0
docile	0	5	0.0
influence	9	162	0.05263157894736842
senate	0	2	0.0
bothers	0	10	0.0
heal	1	35	0.027777777777777776
especially	101	1100	0.08409658617818484
dimensions	1	6	0.14285714285714285
favored	0	11	0.0
valentine	0	2	0.0
flawless	0	3	0.0
coffin	0	4	0.0
apologetic	0	2	0.0
capitol	0	5	0.0
littler	0	2	0.0
prevails	0	1	0.0
surgical	0	6	0.0
anytime	0	145	0.0
rooms	4	377	0.010498687664041995
ruefully	0	1	0.0
electricity	9	121	0.06923076923076923
anxieties	0	2	0.0
lasers	0	1	0.0
discourages	0	3	0.0
specifically	6	48	0.1111111111111111
mendacious	0	2	0.0
skyrocketed	0	3	0.0
converge	0	1	0.0
disables	0	1	0.0
impostor	0	1	0.0
forged	0	3	0.0
hereabouts	0	1	0.0
wrecked	0	9	0.0
technical	62	578	0.096875
flatter	0	2	0.0
lemons	1	25	0.038461538461538464
uninterested	0	1	0.0
elitist	0	1	0.0
ironically	0	3	0.0
commando	1	1	0.5
zoological	1	3	0.25
evading	0	1	0.0
chooses	2	30	0.0625
fare	0	17	0.0
vibe	0	1	0.0
surfboards	0	1	0.0
hey	10	1830	0.005434782608695652
