ori_sentiment,tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
guilt,I had shown anger toward my dog and he was killed later that day.,guilt,"['i', 'had', 'have', 'shown', 'show', 'anger', 'toward', 'my', 'dog', 'and', 'he', 'was', 'be', 'killed', 'kill', 'later', 'that', 'day']",1.0,0.8109999999999999,0.0,0.0,1.0,0.9620000000000001,0.0,0.0,1.0,0.797,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,fear,1.0,0.9620000000000001
joy,A close married friend has just had his first child.,joy,"['a', 'close', 'married', 'marry', 'friend', 'has', 'have', 'just', 'had', 'have', 'his', 'he', 'first', 'child']",0.0,0.0,0.0,0.0,1.0,0.125,3.0,1.613,0.0,0.0,1.0,0.242,2.0,1.117,2.0,1.3439999999999999,joy,3.0,1.613
fear,Stranded in the north of Fraser Island with a submerged 4 WD hire vehicle.,fear,"['stranded', 'strand', 'in', 'the', 'north', 'of', 'fraser', 'island', 'with', 'a', 'submerged', 'submerge', '4', 'wd', 'hire', 'vehicle']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.203,0.0,0.0,0.0,0.0,1.0,0.469,1.0,0.484,trust,1.0,0.484
anger,Not being alowed on a school camp with the class i would been in for 11 years I had stayed down due to illness,anger,"['not', 'being', 'be', 'alowed', 'alow', 'on', 'a', 'school', 'camp', 'with', 'the', 'class', 'i', 'would', 'been', 'be', 'in', 'for', '11', 'years', 'year', 'i', 'had', 'have', 'stayed', 'stay', 'down', 'due', 'to', 'illness']",0.0,0.0,0.0,0.0,1.0,0.609,0.0,0.0,2.0,0.969,0.0,0.0,0.0,0.0,1.0,0.531,sadness,2.0,0.969
sadness,"At the funeral of a friend about 20 years old, who was killed in a hit-and-run motorcycle accident.",sadness,"['at', 'the', 'funeral', 'of', 'a', 'friend', 'about', '20', 'years', 'year', 'old', 'who', 'was', 'be', 'killed', 'kill', 'in', 'a', 'hit', 'and', 'run', 'motorcycle', 'accident']",1.0,0.667,0.0,0.0,3.0,1.9620000000000002,1.0,0.47100000000000003,3.0,2.157,1.0,0.75,0.0,0.0,1.0,0.75,sadness,3.0,2.157
disgust,A female friend was violently ill on the return journey from a wedding reception we attended. Getting her out of the car when home took quite a while.,disgust,"['a', 'female', 'friend', 'was', 'be', 'violently', 'ill', 'on', 'the', 'return', 'journey', 'from', 'a', 'wedding', 'reception', 'we', 'attended', 'attend', 'getting', 'get', 'her', 'she', 'out', 'of', 'the', 'car', 'when', 'home', 'took', 'take', 'quite', 'a', 'while']",2.0,1.271,2.0,1.101,3.0,1.5110000000000001,4.0,2.118,2.0,1.3130000000000002,0.0,0.0,1.0,0.711,1.0,0.75,joy,4.0,2.118
shame,Cheating in a minor geography exam at school.,shame,"['cheating', 'cheat', 'in', 'a', 'minor', 'geography', 'exam', 'at', 'school']",1.0,0.63,1.0,0.508,1.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.531,anger,1.0,0.63
guilt,"I was not able to see my girlfriend on her birthday and because I was late arriving home from uni, I did not phone her as arranged at a certain time she rang in the meantime.",guilt,"['i', 'was', 'be', 'not', 'able', 'to', 'see', 'my', 'girlfriend', 'on', 'her', 'she', 'birthday', 'and', 'because', 'i', 'was', 'be', 'late', 'arriving', 'arrive', 'home', 'from', 'uni', 'i', 'did', 'do', 'not', 'phone', 'her', 'she', 'as', 'arranged', 'arrange', 'at', 'a', 'certain', 'time', 'she', 'rang', 'ring', 'in', 'the', 'meantime']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,1.0,0.125,1.0,0.49200000000000005,3.0,1.7429999999999999,0.0,0.0,anticipation,3.0,1.7429999999999999
joy,Having received an offer to do post-graduate work.,joy,"['having', 'have', 'received', 'receive', 'an', 'a', 'offer', 'to', 'do', 'post', 'graduate', 'work']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
fear,Taking a trip to crocokile country I fell out of the boat and was motivated by fear of being eaten to perform great swimming feats.,fear,"['taking', 'take', 'a', 'trip', 'to', 'crocokile', 'country', 'i', 'fell', 'fall', 'out', 'of', 'the', 'boat', 'and', 'was', 'be', 'motivated', 'motivate', 'by', 'fear', 'of', 'being', 'be', 'eaten', 'eat', 'to', 'perform', 'great', 'swimming', 'feats', 'feat']",1.0,0.5,0.0,0.0,1.0,0.828,1.0,0.297,2.0,0.871,2.0,0.726,1.0,0.531,0.0,0.0,sadness,2.0,0.871
anger,Last night finding that someone in the house had eaten an entire packet of almonds I had bought for a family treat.,anger,"['last', 'night', 'finding', 'find', 'that', 'someone', 'in', 'the', 'house', 'had', 'have', 'eaten', 'eat', 'an', 'a', 'entire', 'packet', 'of', 'almonds', 'almond', 'i', 'had', 'have', 'bought', 'buy', 'for', 'a', 'family', 'treat']",1.0,0.175,1.0,0.078,1.0,0.094,2.0,1.029,1.0,0.076,1.0,0.312,1.0,0.516,1.0,0.42200000000000004,joy,2.0,1.029
sadness,The loss of my father as he died of a massive and sudden heart attack.,sadness,"['the', 'loss', 'of', 'my', 'father', 'as', 'he', 'died', 'die', 'of', 'a', 'massive', 'and', 'sudden', 'heart', 'attack']",2.0,1.177,0.0,0.0,3.0,2.141,1.0,0.547,3.0,2.367,1.0,0.727,0.0,0.0,1.0,0.586,sadness,3.0,2.367
disgust,When after a party celebrating a friend is 21st birthday upon leaving I found 10 people outside throwing up and further 4 unconscious.,disgust,"['when', 'after', 'a', 'party', 'celebrating', 'celebrate', 'a', 'friend', 'is', 'be', '21st', 'birthday', 'upon', 'leaving', 'leave', 'i', 'found', 'find', '10', 'people', 'outside', 'throwing', 'throw', 'up', 'and', 'further', '4', 'unconscious']",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9989999999999997,2.0,0.594,2.0,0.726,2.0,1.3050000000000002,2.0,1.234,joy,6.0,3.9989999999999997
shame,Having had a very heated argument with my sister I began hitting her about the head with a newspaper I was holding.,shame,"['having', 'have', 'had', 'have', 'a', 'very', 'heated', 'heat', 'argument', 'with', 'my', 'sister', 'i', 'began', 'begin', 'hitting', 'hit', 'her', 'she', 'about', 'the', 'head', 'with', 'a', 'newspaper', 'i', 'was', 'be', 'holding', 'hold']",3.0,1.7570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,3.0,1.7570000000000001
guilt,A situation where I stole a friends wife is wallet.,guilt,"['a', 'situation', 'where', 'i', 'stole', 'steal', 'a', 'friends', 'friend', 'wife', 'is', 'be', 'wallet']",1.0,0.469,0.0,0.0,1.0,0.42200000000000004,2.0,0.9710000000000001,1.0,0.6559999999999999,0.0,0.0,0.0,0.0,1.0,0.75,joy,2.0,0.9710000000000001
joy,"Winning a tight tennis match. One set to play, and the team was behind by 3 games. We won the last set 6-2 and won the match by a game.",joy,"['winning', 'win', 'a', 'tight', 'tennis', 'match', 'one', 'set', 'to', 'play', 'and', 'the', 'team', 'was', 'be', 'behind', 'by', '3', 'games', 'game', 'we', 'won', 'win', 'the', 'last', 'set', '6', '2', 'and', 'won', 'win', 'the', 'match', 'by', 'a', 'game']",0.0,0.0,1.0,0.109,0.0,0.0,2.0,1.43,1.0,0.094,1.0,0.45299999999999996,1.0,0.664,2.0,1.187,joy,2.0,1.43
fear,"When at school, I threw a duster at another child and hit him in the head. The blow caused a flesh wound and I was afraid of what would happen to me when the teacher found out the circumstances.",fear,"['when', 'at', 'school', 'i', 'threw', 'throw', 'a', 'duster', 'at', 'another', 'child', 'and', 'hit', 'him', 'he', 'in', 'the', 'head', 'the', 'blow', 'caused', 'cause', 'a', 'flesh', 'wound', 'and', 'i', 'was', 'be', 'afraid', 'of', 'what', 'would', 'happen', 'to', 'me', 'i', 'when', 'the', 'teacher', 'found', 'find', 'out', 'the', 'circumstances', 'circumstance']",2.0,1.303,1.0,0.35200000000000004,2.0,1.415,3.0,0.849,1.0,0.625,0.0,0.0,2.0,1.0070000000000001,4.0,2.015,trust,4.0,2.015
anger,Finding that a subordinate at work was still not willing to cooperate after discussions to try and resolve an attitude problem.,anger,"['finding', 'find', 'that', 'a', 'subordinate', 'at', 'work', 'was', 'be', 'still', 'not', 'willing', 'to', 'cooperate', 'after', 'discussions', 'discussion', 'to', 'try', 'and', 'resolve', 'an', 'a', 'attitude', 'problem']",0.0,0.0,0.0,0.0,2.0,0.594,0.0,0.0,1.0,0.43799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,fear,2.0,0.594
sadness,Death of the family dog.,sadness,"['death', 'of', 'the', 'family', 'dog']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,1.0,0.5,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,0.0,0.0,sadness,1.0,0.915
disgust,"We had friends to dinner and one of them threw a beer bottle in the air, and it bounced on an expensive table and damaged the table .The person did not apologise.",disgust,"['we', 'had', 'have', 'friends', 'friend', 'to', 'dinner', 'and', 'one', 'of', 'them', 'they', 'threw', 'throw', 'a', 'beer', 'bottle', 'in', 'the', 'air', 'and', 'it', 'bounced', 'bounce', 'on', 'an', 'a', 'expensive', 'table', 'and', 'damaged', 'damage', 'the', 'table', 'the', 'person', 'did', 'do', 'not', 'apologise']",1.0,0.578,1.0,0.391,0.0,0.0,3.0,1.112,1.0,0.578,0.0,0.0,0.0,0.0,2.0,1.0939999999999999,joy,3.0,1.112
shame,After making a joke about a friend is marriage that was too personal.,shame,"['after', 'making', 'make', 'a', 'joke', 'about', 'a', 'friend', 'is', 'be', 'marriage', 'that', 'was', 'be', 'too', 'personal']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9850000000000001,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,3.0,1.9449999999999998,trust,3.0,1.9449999999999998
guilt,Carried out a vandalistic act on some windows at an old army location.,guilt,"['carried', 'carry', 'out', 'a', 'vandalistic', 'act', 'on', 'some', 'windows', 'window', 'at', 'an', 'a', 'old', 'army', 'location']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
joy,"Arriving in New Zealand as a teenager first overseas trip something ""exhilarating"" about the change of scenery etc.",joy,"['arriving', 'arrive', 'in', 'new', 'zealand', 'as', 'a', 'teenager', 'first', 'overseas', 'trip', 'something', 'exhilarating', 'about', 'the', 'change', 'of', 'scenery', 'etc']",0.0,0.0,0.0,0.0,1.0,0.198,1.0,0.45299999999999996,0.0,0.0,1.0,0.281,1.0,0.594,0.0,0.0,anticipation,1.0,0.594
fear,As a child i.e. 5-7 hiking in reasonably rugged bush and becoming lost for a duration of 5-7 hours.,fear,"['as', 'a', 'child', 'i.e.', '5', '7', 'hiking', 'hike', 'in', 'reasonably', 'rugged', 'bush', 'and', 'becoming', 'become', 'lost', 'lose', 'for', 'a', 'duration', 'of', '5', '7', 'hours', 'hour']",1.0,0.261,1.0,0.25,1.0,0.391,2.0,0.7490000000000001,2.0,1.134,1.0,0.38299999999999995,1.0,0.523,0.0,0.0,sadness,2.0,1.134
anger,"Following an argument with my brother, he broke my golf clubs.",anger,"['following', 'follow', 'an', 'a', 'argument', 'with', 'my', 'brother', 'he', 'broke', 'break', 'my', 'golf', 'clubs', 'club']",1.0,0.545,0.0,0.0,1.0,0.43799999999999994,1.0,0.156,1.0,0.484,1.0,0.461,0.0,0.0,2.0,1.125,trust,2.0,1.125
sadness,Leaving the house myself and a female friend had shared for 6-8 months because of the friendship which developed and our approach to each other in occasional instances of several personal crises.,sadness,"['leaving', 'leave', 'the', 'house', 'myself', 'and', 'a', 'female', 'friend', 'had', 'have', 'shared', 'share', 'for', '6', '8', 'months', 'month', 'because', 'of', 'the', 'friendship', 'which', 'developed', 'develop', 'and', 'our', 'we', 'approach', 'to', 'each', 'other', 'in', 'occasional', 'instances', 'instance', 'of', 'several', 'personal', 'crises', 'crise']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,2.0,0.594,2.0,0.546,2.0,0.9530000000000001,4.0,2.5629999999999997,trust,4.0,2.5629999999999997
disgust,"Discovering a good friend had lied to me, resulting in a detrimental relationship with another person.",disgust,"['discovering', 'discover', 'a', 'good', 'friend', 'had', 'have', 'lied', 'lie', 'to', 'me', 'i', 'resulting', 'result', 'in', 'a', 'detrimental', 'relationship', 'with', 'another', 'person']",1.0,0.348,1.0,0.445,0.0,0.0,3.0,1.532,1.0,0.585,1.0,0.21899999999999997,2.0,0.9769999999999999,3.0,2.0229999999999997,trust,3.0,2.0229999999999997
shame,No specific instances perhaps having lied as a child resulting in someone else being blamed for the event.,shame,"['no', 'specific', 'instances', 'instance', 'perhaps', 'having', 'have', 'lied', 'lie', 'as', 'a', 'child', 'resulting', 'result', 'in', 'someone', 'else', 'being', 'be', 'blamed', 'blame', 'for', 'the', 'event']",2.0,0.832,2.0,0.8200000000000001,0.0,0.0,1.0,0.466,1.0,0.585,0.0,0.0,2.0,1.117,0.0,0.0,anticipation,2.0,1.117
guilt,"Leaving University in 1982 following exclusion and lying to parents/friends about reasons for leaving, i.e. lying about the fact of having been excluded.",guilt,"['leaving', 'leave', 'university', 'in', '1982', 'following', 'follow', 'exclusion', 'and', 'lying', 'lie', 'to', 'parents', 'parent', 'friends', 'friend', 'about', 'reasons', 'reason', 'for', 'leaving', 'leave', 'i.e.', 'lying', 'lie', 'about', 'the', 'fact', 'of', 'having', 'have', 'been', 'be', 'excluded', 'exclude']",2.0,0.756,4.0,1.6710000000000003,1.0,0.636,2.0,0.9710000000000001,5.0,2.288,1.0,0.23399999999999999,1.0,0.406,3.0,1.9540000000000002,sadness,5.0,2.288
joy,Going to a friend is wedding and seeing many of my old friends whom I had known before I moved to a new district five years previously.,joy,"['going', 'go', 'to', 'a', 'friend', 'is', 'be', 'wedding', 'and', 'seeing', 'see', 'many', 'of', 'my', 'old', 'friends', 'friend', 'whom', 'i', 'had', 'have', 'known', 'know', 'before', 'i', 'moved', 'move', 'to', 'a', 'new', 'district', 'five', 'years', 'year', 'previously']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,joy,3.0,1.612
fear,"Car accident. Travelling as a passenger along narrow bitumen road at night trying to overtake semi-trailer. The truck pulled over onto our side and we hit the wet dirt, swerved back into the truck, back onto the verge, over a guide post and into a ditch.",fear,"['car', 'accident', 'travelling', 'travel', 'as', 'a', 'passenger', 'along', 'narrow', 'bitumen', 'road', 'at', 'night', 'trying', 'try', 'to', 'overtake', 'semi-trailer', 'the', 'truck', 'pulled', 'pull', 'over', 'onto', 'our', 'we', 'side', 'and', 'we', 'hit', 'the', 'wet', 'dirt', 'swerved', 'swerf', 'back', 'into', 'the', 'truck', 'back', 'onto', 'the', 'verge', 'over', 'a', 'guide', 'post', 'and', 'into', 'a', 'ditch']",1.0,0.667,1.0,0.5,2.0,0.984,1.0,0.409,2.0,0.594,1.0,0.75,2.0,1.055,3.0,1.258,trust,3.0,1.258
anger,At school when I had a shouting argument with a friend over my ability to carry out a particular duty in the correct way without harming her.,anger,"['at', 'school', 'when', 'i', 'had', 'have', 'a', 'shouting', 'argument', 'with', 'a', 'friend', 'over', 'my', 'ability', 'to', 'carry', 'out', 'a', 'particular', 'duty', 'in', 'the', 'correct', 'way', 'without', 'harming', 'harm', 'her', 'she']",1.0,0.545,0.0,0.0,1.0,0.7190000000000001,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2810000000000001,trust,2.0,1.2810000000000001
sadness,"Looking up end-of-semester results, and finding i would failed three out of seven subjects.",sadness,"['looking', 'look', 'up', 'end', 'of', 'semester', 'results', 'result', 'and', 'finding', 'find', 'i', 'would', 'failed', 'fail', 'three', 'out', 'of', 'seven', 'subjects', 'subject']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.594,0.0,0.0,anticipation,1.0,0.594
disgust,When I found out some family friends were embezzelling the company they worked for using company petrol and food supplies and claiming furniture and crockery.,disgust,"['when', 'i', 'found', 'find', 'out', 'some', 'family', 'friends', 'friend', 'were', 'be', 'embezzelling', 'embezzell', 'the', 'company', 'they', 'worked', 'work', 'for', 'using', 'use', 'company', 'petrol', 'and', 'food', 'supplies', 'and', 'claiming', 'claim', 'furniture', 'and', 'crockery']",0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.987,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.57,joy,5.0,1.987
shame,When my best friend foud out i would been lying about something i would been doing behind her back.,shame,"['when', 'my', 'best', 'friend', 'foud', 'out', 'i', 'would', 'been', 'be', 'lying', 'lie', 'about', 'something', 'i', 'would', 'been', 'be', 'doing', 'do', 'behind', 'her', 'she', 'back']",2.0,0.756,2.0,0.976,0.0,0.0,1.0,0.47100000000000003,1.0,0.585,0.0,0.0,0.0,0.0,1.0,0.75,disgust,2.0,0.976
guilt,"After having told an authority figure a very large lie I was told she believed me, because she believed I had never lied to her.",guilt,"['after', 'having', 'have', 'told', 'tell', 'an', 'a', 'authority', 'figure', 'a', 'very', 'large', 'lie', 'i', 'was', 'be', 'told', 'tell', 'she', 'believed', 'believe', 'me', 'i', 'because', 'she', 'believed', 'believe', 'i', 'had', 'have', 'never', 'lied', 'lie', 'to', 'her', 'she']",1.0,0.348,1.0,0.445,0.0,0.0,0.0,0.0,1.0,0.585,0.0,0.0,0.0,0.0,2.0,1.3519999999999999,trust,2.0,1.3519999999999999
joy,"After being away on a holiday for 2 months, a friend, who lived interstate, had remembered when i would get back and phoned to welcome me home on the night of my arrival.",joy,"['after', 'being', 'be', 'away', 'on', 'a', 'holiday', 'for', '2', 'months', 'month', 'a', 'friend', 'who', 'lived', 'live', 'interstate', 'had', 'have', 'remembered', 'remember', 'when', 'i', 'would', 'get', 'back', 'and', 'phoned', 'phone', 'to', 'welcome', 'me', 'i', 'home', 'on', 'the', 'night', 'of', 'my', 'arrival']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.148,0.0,0.0,0.0,0.0,2.0,1.367,1.0,0.75,joy,4.0,2.148
fear,Walking along with a dog barking at you and following you.,fear,"['walking', 'walk', 'along', 'with', 'a', 'dog', 'barking', 'at', 'you', 'and', 'following', 'follow', 'you']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47700000000000004,trust,1.0,0.47700000000000004
anger,Doing a group assignment and being left to do all the work and take the blame for any mistakes.,anger,"['doing', 'do', 'a', 'group', 'assignment', 'and', 'being', 'be', 'left', 'leave', 'to', 'do', 'all', 'the', 'work', 'and', 'take', 'the', 'blame', 'for', 'any', 'mistakes', 'mistake']",1.0,0.484,1.0,0.375,0.0,0.0,0.0,0.0,2.0,0.6399999999999999,1.0,0.23399999999999999,0.0,0.0,1.0,0.133,sadness,2.0,0.6399999999999999
sadness,After training for an Australian championship competition for a year and then injuring myself 2 weeks before the competiotion.,sadness,"['after', 'training', 'for', 'an', 'a', 'australian', 'championship', 'competition', 'for', 'a', 'year', 'and', 'then', 'injuring', 'injure', 'myself', '2', 'weeks', 'week', 'before', 'the', 'competiotion']",1.0,0.625,0.0,0.0,3.0,1.406,0.0,0.0,1.0,0.609,0.0,0.0,1.0,0.523,0.0,0.0,fear,3.0,1.406
disgust,Someone ruining someone is property just for the fun of it.,disgust,"['someone', 'ruining', 'ruin', 'someone', 'is', 'be', 'property', 'just', 'for', 'the', 'fun', 'of', 'it']",0.0,0.0,0.0,0.0,1.0,0.725,1.0,0.7879999999999999,1.0,0.6559999999999999,0.0,0.0,1.0,0.562,0.0,0.0,joy,1.0,0.7879999999999999
shame,A friend giving me an expensive Christmas gift while I gave her a cheap one.,shame,"['a', 'friend', 'giving', 'give', 'me', 'i', 'an', 'a', 'expensive', 'christmas', 'gift', 'while', 'i', 'gave', 'give', 'her', 'she', 'a', 'cheap', 'one']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.096,0.0,0.0,1.0,0.43,1.0,0.625,1.0,0.75,joy,4.0,2.096
guilt,Talking about someone behind their back.,guilt,"['talking', 'talk', 'about', 'someone', 'behind', 'their', 'they', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
joy,"I was captain of the school swimming team. The team was only two points in front before the last relay. We won the relay, which I swam in, and thus my team won the championship.",joy,"['i', 'was', 'be', 'captain', 'of', 'the', 'school', 'swimming', 'team', 'the', 'team', 'was', 'be', 'only', 'two', 'points', 'point', 'in', 'front', 'before', 'the', 'last', 'relay', 'we', 'won', 'win', 'the', 'relay', 'which', 'i', 'swam', 'in', 'and', 'thus', 'my', 'team', 'won', 'win', 'the', 'championship']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.195,trust,2.0,1.195
