Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger,0.396,anger,"['when', 'you', 'burst', 'out', 'crying', 'alone', 'and', 'u', 'realize', 'that', 'no', 'one', 'truly', 'knows', 'how', 'unhappy', 'you', 'really', 'are', 'because', 'you', 'do', 'not', 'want', 'anyone', 'to', 'know']","['when', 'you', 'burst', 'out', 'crying', 'alone', 'and', ""u'"", 'realize', 'that', ""no'"", 'one', 'truly', 'know', 'how', 'unhappy', 'you', 'really', 'be', 'because', 'you', 'do', 'not', 'want', 'anyone', ""to'"", 'know']"
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0.292,anger,"['huh', 'we', 'have', 'a', 'sprint', 'coach', 'we', 'are', 'the', 'slowest', 'team', 'in', 'the', 'comp', 'talk', 'about', 'robbing', 'a', 'living']","['huh', ""we'"", 'have', ""a'"", 'sprint', 'coach', ""we'"", 'be', ""the'"", 'slowest', 'team', 'in', ""the'"", 'comp', 'talk', 'about', 'robbing', 'a', 'living']"
A @FirstBSA not turning up? Why am I not surprised. Late for work again! ,anger,0.583,anger,"['a', 'not', 'turning', 'up', 'why', 'am', 'i', 'not', 'surprised', 'late', 'for', 'work', 'again']","['not', 'turn', 'up', 'why', 'be', 'i', 'not', 'surprised', 'late', 'for', 'work', 'again']"
"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger,0.688,anger,"['hey', 'stupid', 'that', 'was', 'bad', 'intel', 'to', 'take', 'bin', 'laden', 'out', 'try', 'again', 'with', 'your', 'faux', 'outrage', 'i', 'bet', 'u', 'admire', 'putin', 'right']","['hey', 'stupid', 'that', 'be', 'bad', 'intel', ""to'"", 'take', 'bin', 'laden', 'out', 'try', 'again', 'with', 'you', 'faux', 'outrage', ""i'"", 'bet', ""u'"", 'admire', 'putin', 'right']"
"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger,0.25,anger,"['it', 'takes', 'a', 'man', 'to', 'suffer', 'ignorance', 'and', 'smile', 'be', 'yourself', 'no', 'matter', 'what', 'they', 'say', 'sting']","['it', 'take', 'a', 'man', ""to'"", 'suffer', 'ignorance', 'and', 'smile', ""be'"", 'yourself', ""no'"", 'matter', 'what', 'they', 'say', 'sting']"
@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,anger,0.462,anger,"['how', 'did', 'that', 'chop', 'feel', 'you', 'still', 'feel', 'the', 'sting', 'of', 'it', 'looks', 'brutal']","['how', 'do', 'that', 'chop', 'feel', 'you', 'still', 'feel', ""the'"", 'sting', 'of', 'it', 'look', 'brutal']"
.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,anger,0.375,anger,"['b', 'assured', 'there', 'is', 'plenty', 'of', 'salt', '2', 'keep', 'that', 'fire', 'burning', 'brightly', 'stay', 'happy', 'n', 'life', 'by', 'keeping', 'plenty', 'salty']","[""'b"", 'assure', 'there', 'be', 'plenty', 'of', 'salt', '2', 'keep', 'that', 'fire', 'burn', 'brightly', 'stay', 'happy', 'and', 'life', 'by', 'keeping', 'plenty', 'salty']"
@jwolfie_ why you gotta use the dark skin emoji ,anger,0.479,anger,"['why', 'you', 'got', 'ta', 'use', 'the', 'dark', 'skin', 'emoji']","['why', 'you', 'get', ""ta'"", 'use', ""the'"", 'dark', 'skin', 'emoji']"
the bee sting still suck i feel sick,anger,0.479,anger,"['the', 'bee', 'sting', 'still', 'suck', 'i', 'feel', 'sick']","[""the'"", 'bee', 'sting', 'still', 'suck', 'i', 'feel', 'sick']"
Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,0.292,anger,"['men', 'in', 'rage', 'strike', 'those', 'that', 'wish', 'them', 'best', 'emotions', 'negative', 'positive', 'wish', 'strike', 'martial', 'arts', 'control', 'believe', 'best', 'hope']","[""'men"", 'in', 'rage', 'strike', 'those', 'that', 'wish', 'they', 'best', 'emotion', 'negative', 'positive', 'wish', 'strike', 'martial', 'art', 'control', 'believe', 'best', 'hope']"
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',anger,0.22899999999999998,anger,"['and', 'naoto', 'nod', 'she', 'also', 'like', 'tha', 'bands', 'but', 'she', 'also', 'frown', 'will', 'the', 'bands', 'papa', 'roach', ""'"", 'be', 'at', 'concert']","['and', 'naoto', 'nod', ""she'"", 'also', 'like', ""tha'"", 'band', 'but', ""she'"", 'also', 'frown', 'will', ""the'"", 'band', ""papa'"", 'roach', ""be'"", 'at', 'concert']"
@wesrucker247 sounds like a good game plan for our offense....,anger,0.20199999999999999,anger,"['sounds', 'like', 'a', 'good', 'game', 'plan', 'for', 'our', 'offense']","['sound', 'like', 'a', 'good', 'game', 'plan', 'for', 'we', 'offense']"
"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry",anger,0.885,anger,"['in', '2016', 'black', 'people', 'are', 'still', 'fighting', 'to', 'be', 'recognized', 'as', 'human', 'beings', 'cantsleep', 'angry']","[""'in"", '2016', 'black', 'people', 'be', 'still', 'fight', ""to'"", ""be'"", 'recognize', 'as', 'human', 'being', 'cantsleep', 'angry']"
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming,anger,0.583,anger,"['i', 'will', 'never', 'watch', 'greys', 'anatomy', 'ever', 'ever', 'ever', 'ever', 'ever', 'again', 'if', 'shonda', 'rimes', 'takes', 'away', 'another', 'og', 'character', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'fuming']","[""'i"", 'will', 'never', 'watch', 'grey', 'anatomy', 'ever', 'ever', 'ever', 'ever', 'ever', 'again', 'if', 'shonda', 'rime', 'take', 'away', 'another', 'og', 'character', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'frowning', 'face', '️', 'fume']"
"@ezlisteningdisc it doesn't offend me but it's just,,, Weird.",anger,0.188,anger,"['it', 'does', 'not', 'offend', 'me', 'but', 'it', 'is', 'just', 'weird']","['it', 'do', 'not', 'offend', ""me'"", 'but', 'it', 'be', 'just', 'weird']"
"I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.",anger,0.833,anger,"['i', 'hate', 'my', 'lawn', 'mower', 'if', 'it', 'had', 'a', 'soul', 'i', 'would', 'condemn', 'it', 'to', 'the', 'fiery', 'pits', 'of', 'hell']","[""'i"", 'hate', 'my', 'lawn', 'mower', 'if', 'it', 'have', 'a', 'soul', ""i'"", 'would', 'condemn', 'it', 'to', ""the'"", 'fiery', 'pit', 'of', 'hell']"
@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction,anger,0.375,anger,"['my', 'sister', 'is', 'dog', 'does', 'this', 'i', 'think', 'it', 'is', 'because', 'she', 'knows', 'it', 'will', 'provoke', 'a', 'reaction']","['sister', 'be', 'dog', 'do', 'this', ""i'"", 'think', 'it', 'be', 'because', ""she'"", 'know', 'it', 'will', 'provoke', 'a', 'reaction']"
The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye,anger,0.29,anger,"['the', 'bubble', 'has', 'officially', 'burst', '98', 'boys', 'to', 'beat', 'for', 'the', 'trophy', 'and', 'all', 'the', 'glory', 'wptmain', 'bye']","[""the'"", 'bubble', 'have', 'officially', 'burst', '98', 'boy', ""to'"", 'beat', 'for', ""the'"", 'trophy', 'and', 'all', ""the'"", 'glory', 'wptmain', 'bye']"
#Taurus will react angrily when she can't take being provoked any longer.,anger,0.43799999999999994,anger,"['taurus', 'will', 'react', 'angrily', 'when', 'she', 'can', 'not', 'take', 'being', 'provoked', 'any', 'longer']","['taurus', 'will', 'react', 'angrily', 'when', ""she'"", 'can', 'not', 'take', 'be', 'provoke', 'any', 'longer']"
Forgiving means operating with God's spirit &amp; God isn't unforgiving &amp; doesn't hold a grudge. So who am I? Exactly.,anger,0.25,anger,"['forgiving', 'means', 'operating', 'with', 'god', 'is', 'spirit', 'god', 'is', 'not', 'unforgiving', 'does', 'not', 'hold', 'a', 'grudge', 'so', 'who', 'am', 'i', 'exactly']","['forgiving', 'mean', 'operating', 'with', 'god', 'be', 'spirit', 'god', 'be', 'not', 'unforgiving', 'do', 'not', 'hold', ""a'"", 'grudge', ""so'"", ""who'"", 'be', 'i', 'exactly']"
Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger,0.75,anger,"['absolutely', 'fuming', 'that', 'some', 'woman', 'jumped', 'into', 'my', 'prebooked', 'taxi', 'and', 'drove', 'off', 'pouting', 'face']","['absolutely', 'fume', 'that', 'some', 'woman', 'jump', 'into', 'my', 'prebook', 'taxi', 'and', 'drive', 'off', 'pouting', 'face']"
Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! ,anger,0.7290000000000001,anger,"['bes', 'you', 'do', 'not', 'just', 'tell', 'a', 'true', 'blooded', 'hoopjunkie', 'to', 'switch', 'a', 'f*c', 'team', 'that', 'juz', 'destroyed', 'your', 'own', 'team', 'you', 'juz', 'do', ""n't""]","['bes', 'you', ""do'"", 'not', 'just', 'tell', ""a'"", 'true', 'blood', 'hoopjunkie', ""to'"", 'switch', ""a'"", 'f', 'c', 'team', 'that', 'juz', 'destroy', 'you', 'own', 'team', 'you', 'juz', 'do', 'not']"
I only have to wave a fiery cross and we will f**kin' do this!,anger,0.667,anger,"['i', 'only', 'have', 'to', 'wave', 'a', 'fiery', 'cross', 'and', 'we', 'will', 'f', 'kin', 'do', 'this']","[""'i"", 'only', 'have', ""to'"", 'wave', ""a'"", 'fiery', 'cross', 'and', ""we'"", 'will', 'f', 'kin', ""do'"", 'this']"
"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",anger,0.7290000000000001,anger,"['it', 'does', 'if', 'one', 'person', 'ruins', 'season', '13', 'for', 'me', 'i', 'will', 'be', 'so', 'angry']","['it', 'do', 'if', 'one', 'person', 'ruin', 'season', '13', 'for', ""me'"", ""i'"", 'will', ""be'"", 'so', 'angry']"
"I think Paul is what's bitter, not the pastry",anger,0.49200000000000005,anger,"['i', 'think', 'paul', 'is', 'what', 'is', 'bitter', 'not', 'the', 'pastry']","[""'i"", 'think', 'paul', 'be', 'what', 'be', 'bitter', 'not', 'the', 'pastry']"
I hate not having the answers I need. #tomourssuck #prayinsnotcancer ,anger,0.583,anger,"['i', 'hate', 'not', 'having', 'the', 'answers', 'i', 'need', 'tomourssuck', 'prayinsnotcancer']","[""'i"", 'hate', 'not', 'have', ""the'"", 'answer', ""i'"", 'need', 'tomourssuck', 'prayinsnotcancer']"
"@mdivincenzo9 he's stupid, I hate him lol ",anger,0.521,anger,"['he', 'is', 'stupid', 'i', 'hate', 'him', 'lol']","['he', 'be', 'stupid', ""i'"", 'hate', 'he', 'lol']"
@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger,0.6459999999999999,anger,"['where', 'is', 'the', 'outrage', 'when', 'black', 'children', 'get', 'killed', 'in', 'the', 'crossfire', 'between', 'blacks', 'shooting', 'each', 'other']","['where', 'be', ""the'"", 'outrage', 'when', 'black', 'child', 'get', 'kill', 'in', ""the'"", 'crossfire', 'between', 'black', 'shooting', 'each', ""'other""]"
My anger is boiling over.,anger,0.75,anger,"['my', 'anger', 'is', 'boiling', 'over']","['anger', 'be', 'boiling', 'over']"
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,anger,0.479,anger,"['you', 'know', 'cyran', 'still', 'has', 'not', 'done', 'makeup', 'based', 'on', 'jeongguk', 'is', 'tiddy', 'like', 'i', 'suggested', 'and', 'i', 'am', 'offended']","['you', 'know', 'cyran', 'still', 'have', 'not', 'do', 'makeup', 'base', 'on', 'jeongguk', 'be', 'tiddy', 'like', ""i'"", 'suggest', 'and', 'i', 'be', 'offend']"
@JaredWyand Maybe if it was transgender the media would cover it ,anger,0.479,anger,"['maybe', 'if', 'it', 'was', 'transgender', 'the', 'media', 'would', 'cover', 'it']","['maybe', 'if', 'it', 'be', 'transgender', ""the'"", 'media', 'would', 'cover', 'it']"
@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,anger,0.29600000000000004,anger,"['all', 'three', 'of', 'my', 'agin', 'is', 'on', 'the', 'pout']","[""all'"", 'three', 'of', 'my', 'agin', 'be', 'of', 'and', ""the'"", 'pout']"
@everycolorbot more like every color looks the same #triggered #colorblind ,anger,0.396,anger,"['more', 'like', 'every', 'color', 'looks', 'the', 'same', 'triggered', 'colorblind']","['more', 'like', 'every', 'color', 'look', ""the'"", 'same', 'trigger', 'colorblind']"
"@Christelle_C Actually, wait, I do, the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :)",anger,0.6459999999999999,anger,"['actually', 'wait', 'i', 'do', 'the', 'constant', 'outrage', 'thing', 'gets', 'on', 'my', 'wick', 'sometimes', 'and', 'it', 'happened', 'to', 'flick', 'my', 'annoyance', 'today']","['actually', 'wait', ""i'"", ""do'"", ""the'"", 'constant', 'outrage', 'thing', 'get', 'of', 'and', 'my', 'wick', 'sometimes', 'and', ""it'"", 'happen', ""to'"", 'flick', 'my', 'annoyance', 'today']"
Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake,anger,0.41700000000000004,anger,"['everybody', 'talking', 'about', 'the', 'first', 'day', 'of', 'fall', 'but', 'summer', '16', 'is', 'never', 'gon', 'na', 'die', 'revenge']","['everybody', 'talk', 'about', ""the'"", 'first', 'day', 'of', 'fall', 'but', 'summer', '16', 'be', 'never', 'go', ""na'"", 'die', 'revenge']"
I'm much to full of resentment,anger,0.688,anger,"['i', 'am', 'much', 'to', 'full', 'of', 'resentment']","[""'i"", 'be', 'much', ""to'"", 'full', 'of', 'resentment']"
Listening to Joey really helps me and my anger.,anger,0.5,anger,"['listening', 'to', 'joey', 'really', 'helps', 'me', 'and', 'my', 'anger']","['listen', ""to'"", 'joey', 'really', 'help', ""me'"", 'and', 'my', 'anger']"
Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,anger,0.5,anger,"['now', 'that', 'i', 'have', 'my', 'ex', 'is', 'number', 'now', 'it', 's', 'time', 'to', 'prank', 'him', 'revenge', 'prank', 'whatprank', 'ishoulddo', 'seriously', 'what', 'prank', 'i', 'should', 'i', 'do']","['now', 'that', ""i'"", 'have', 'my', 'ex', 'be', 'number', 'now', 'it', ""'s"", 'time', ""to'"", 'prank', 'he', 'revenge', 'prank', 'whatprank', ""ishoulddo'"", 'seriously', 'what', 'prank', ""i'"", 'should', ""i'"", 'do']"
ethan was with someone in the car when he did his revenge on grayson,anger,0.292,anger,"['ethan', 'was', 'with', 'someone', 'in', 'the', 'car', 'when', 'he', 'did', 'his', 'revenge', 'on', 'grayson']","[""'ethan"", 'be', 'with', 'someone', 'in', ""the'"", 'car', 'when', 'he', 'do', 'he', 'revenge', 'of', 'and', 'grayson']"
"@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?",anger,0.41700000000000004,anger,"['hey', 'jayme', 'were', 'your', 'ear', 'ear', 'burning', 'cuz', 'i', 'was', 'talking', 'about', 'you', 'beaming_face_with_smiling_eyes', 'are', 'you', 'going', 'tomorrow']","['hey', 'jayme', 'be', 'you', 'ear', 'ear', 'burn', 'cuz', ""i'"", 'be', 'talk', 'about', 'you', 'beaming_face_with_smiling_eyes', 'be', 'you', 'go', 'tomorrow']"
Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠  #Rooney #mufc,anger,0.917,anger,"['stop', 'tracking', 'back', 'you', 'fucking', 'potato', 'faced', 'cunt', 'errrr', 'infuriating', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'rooney']","['stop', 'tracking', 'back', 'you', 'fuck', 'potato', 'face', 'cunt', 'errrr', 'infuriating', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'angry', 'face', 'rooney']"
@UnknownAndYoung — a low growl escaping him. Oh oh.,anger,0.396,anger,"['a', 'low', 'growl', 'escaping', 'him', 'oh', 'oh']","['low', 'growl', 'escape', 'he', 'oh', 'oh']"
@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger,0.667,anger,"['put', 'so', 'much', 'artefact', 'points', 'into', 'fury', 'and', 'ca', 'nt', 'raid', 'literally', 'wasted', '1', 'month', 'of', 'my', 'life', 'thanks', 'blizzard']","[""'put"", ""so'"", 'much', 'artefact', 'point', 'into', 'fury', 'and', ""ca'"", 'not', 'raid', 'literally', 'waste', '1', 'month', 'of', 'my', 'life', 'thanks', 'blizzard']"
"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger,0.43799999999999994,anger,"['blm', 'was', 'outraged', 'by', 'the', 'shooting', 'in', 'nc', 'the', 'other', 'day', 'turns', 'out', 'the', 'guy', 'pointed', 'gun', 'at', 'police', 'wait', 'for', 'facts', 'before', 'outrage']","[""'blm"", 'be', 'outrage', 'by', ""the'"", 'shooting', 'in', 'nc', ""the'"", ""'other"", 'day', 'turn', 'out', ""the'"", 'guy', 'point', ""gun'"", 'at', 'police', 'wait', 'for', 'fact', 'before', 'outrage']"
"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",anger,0.22899999999999998,anger,"['just', 'watched', 'django', 'unchained', 'other', 'people', 'may', 'frown', 'but', 'i', 'titter', 'in', 'delight', '2/5']","['just', 'watch', 'django', 'unchained', ""'other"", 'people', 'may', 'frown', 'but', ""i'"", 'titter', 'in', 'delight', '2/5']"
@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger,0.479,anger,"['i', 'am', 'like', 'half', 'expecting', 'some', 'rabid', 'troll', 'to', 'come', 'into', 'my', 'mentions', 'accusing', 'me', 'of', 'being', 'a', 'csa', 'apologist', 'or', 'something', 'lmao']","[""'i"", 'be', 'like', 'half', 'expect', 'some', 'rabid', 'troll', ""to'"", 'come', 'into', 'my', 'mention', 'accuse', ""me'"", 'of', 'be', 'a', ""csa'"", 'apologist', 'or', 'something', 'lmao']"
@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.,anger,0.479,anger,"['as', 'ceo', 'of', 'a', 'charity', 'you', 'could', 'reasonably', 'expect', 'not', 'to', 'attempt', 'to', 'crudely', 'inflame', 'tensions']","[""'as"", 'ceo', 'of', 'a', 'charity', 'you', 'could', 'reasonably', 'expect', 'not', ""to'"", 'attempt', ""to'"", 'crudely', 'inflame', 'tension']"
sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;,anger,0.562,anger,"['sorry', 'i', 'm', 'so', 'bitter', 'i', 'just', 'i', 'either', 'want', 'a', 'pure', 'ur', 'or', 'literally', 'any', 'card', 'from', 'the', 'sets', 'i', 'like', 'but', 'every', 'time', 'i', 'draw', 'for', 'the', 'sets', 'i', 'like&gt']","['sorry', ""i'"", 'm', ""so'"", 'bitter', ""i'"", 'just', ""i'"", 'either', 'want', 'a', 'pure', 'you', 'or', 'literally', 'any', 'card', 'from', ""the'"", 'set', ""i'"", 'like', 'but', 'every', 'time', ""i'"", 'draw', 'for', ""the'"", 'set', ""i'"", 'like&gt']"
