id,tweet_text,sentiment,sentiment_score
10992,The war is right outside your door #rage #USAToday,anger,0.5
10993,The war is right outside your door #USAToday,anger,0.396
10994,"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",anger,0.333
10995, listening to these politicians is making me so #angry i am so fucking tired of political speak by career politicians ,anger,0.7979999999999999
10996,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl,anger,0.375
10997,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #country #countrygirl,anger,0.173
10998," Hi folks. Flight is going to be over an hour late departing from INV EZY864 Confusion , how do we go about getting a refund please? #boiling",anger,0.7709999999999999
10999," Hi folks. Flight is going to be over an hour late departing from INV EZY864 Confusion , how do we go about getting a refund please? ",anger,0.625
11000, u fucked my house up i will always hold a grudge,anger,0.906
11001, He also likes incurring lily is wrath.,anger,0.333
11002, - remind them 'twenty is Plenty' #revenge!,anger,0.438
11003, - remind them 'twenty is Plenty' !,anger,0.25
11004, Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger,0.6459999999999999
11005, Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ,anger,0.5
11006," Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",anger,0.5
11007,After what just happened. In need to smoke. #burning,anger,0.688
11008,After what just happened. In need to smoke. ,anger,0.479
11009,I really wish my road rage wasn't so damn bad lmaooooo,anger,0.604
11010," No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger,0.375
11011," that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?",anger,0.458
11012,when you think you have got it together for a day then you randomly burst out crying,anger,0.32299999999999995
11013,"You offend me, ",anger,0.542
11014, then I look at you and we burst out laughing,anger,0.229
11015," Hi Monica, I write regularly for - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375
11016," Hi Monica, I write regularly for - but not on bees - never dared try them #buzz #HONEY",anger,0.354
11017, 2 Confusion Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,anger,0.465
11018,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,anger,0.521
11019, let is not stereotype all South Asians as relentless beat reporters.,anger,0.562
11020, it is a step up from boiling broccoli tbh,anger,0.292
11021, i think your high-profile female colleague would be one in yhat category... #massexodus ,anger,0.521
11022, i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,anger,0.396
11023," whats with the 50p a minute charge to 150, insult to injury",anger,0.6459999999999999
11024,"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",anger,0.396
11025,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger,0.438
11026,I HATE little girls pouting_face pouting_face got a lot off growing up to do!!! #fuming,anger,0.875
11027,I HATE little girls pouting_face pouting_face got a lot off growing up to do!!! ,anger,0.688
11028,"-- used as a pawn in this red woman is game For now, try not to fret and act as if nothing is amiss. This is a royal -- ",anger,0.438
11029,Police Atlanta rapper Shawty Lo killed in fiery car crash,anger,0.396
11030, she is all over the political map in her relentless pursuit of power.,anger,0.333
11031,No one is gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,anger,0.438
11032,I almost feel offended that she thinks that is a big deal. she is knows i will literally do anything for her or Kai.,anger,0.583
11033,"And to discriminate only generates hate\nAnd when you hate then you are bound to get irate,",anger,0.562
11034,Weak people revenge. Strong people forgive. Intelligent people ignore.,anger,0.271
11035,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,anger,0.833
11036,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #fuck #die #hatered,anger,0.91
11037,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #fuck #die #hatered,anger,0.7709999999999999
11038,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger,0.851
11039,Using multiple combs simultaneously is what I like to call impressive work!! ;-O #ohsnap #daaamn,anger,0.29600000000000004
11040,Using multiple combs simultaneously is what I like to call impressive work!! ;-O #snap #ohsnap #daaamn,anger,0.292
11041,Nothing is more relentless than a dog begging for food,anger,0.479
11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger,0.458
11043, My guess is he is just a convenient target for misplaced anger. What they are really mad at is how they played.,anger,0.521
11044,People that smoke cigarettes irritate my soul.,anger,0.4920000000000001
11045,Favourite quote of the year so far is by 'I swore at a parsnip' face_with_tears_of_joy ,anger,0.312
11046,Favourite quote of the year so far is by 'I swore at a parsnip' face_with_tears_of_joy #raging,anger,0.292
11047,Threat factors in respect to provocation bulb worm BnQo,anger,0.562
11048,#Scorpio always seek revenge!,anger,0.583
11049,"— Self-hatred gives rise to fury, fury to the desire for self-change.",anger,0.458
11050,You sting like a bee but you are still my honey.,anger,0.229
11051,"if u have time 2 open a snap, u have time 2 respond",anger,0.375
11052,"This may offend some, but I say u never trust a cop police_car of any color, but especially not a white 1the evidence is clear Confusion ! The klan has awoke",anger,0.604
11053," Meanwhile and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",anger,0.583
11054," Meanwhile and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",anger,0.219
11055,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",anger,0.396
11056,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .",anger,0.354
11057, If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.,anger,0.35600000000000004
11058,The way wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment,anger,0.458
11059,"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",anger,0.354
11060,"Be quick to #listen, slow to #speak, and slow to #anger.",anger,0.292
11061,"Be quick to #listen, slow to #speak, and slow to .",anger,0.121
11062," Despite your #outrage fatigue, don't lose your shine",anger,0.417
11063,Police don't wanna be called pigs but they keep actin like em....honestly that is even an insult to pigs,anger,0.84
11064,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that is in store outweighs the hurt of life is sting.,anger,0.354
11065,We floated like butterflies. Now you sting like bees!',anger,0.271
11066,"I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked.",anger,0.192
11067,Ok but how are the fast &amp; furious movies NOT classified as comedy is? thinking_face ,anger,0.292
11068, face_with_tears_of_joy face_with_tears_of_joy loudly_crying_face loudly_crying_face loudly_crying_face resentment,anger,0.438
11069,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,anger,0.208
11070, You sound like my husband ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! fire ,anger,0.292
11071,"warning i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",anger,0.688
11072,Karev better not be out!!! Or I am seriously done DONE with #unfair #ugh,anger,0.604
11073,A black female LEO blue_heart was shot 8 times and died in Philadelphia --where is the #outrage black people? #Sharpton #blm #TheFive,anger,0.583
11074, I don't know... Wasn't punk mostly about white men throwing tantrums?,anger,0.354
11075,Oh daaaaaaamn #getitgirl #girlpower #anger #rawr #ChicagoPD,anger,0.375
11076,Oh daaaaaaamn #getitgirl #girlpower #rawr #ChicagoPD,anger,0.354
11077,i am deleting all these social media apps off my phone. I might keep snap chat and insta but i will never be on it.,anger,0.333
11078,Panpiper playing Big River outside The Bridges in SR1 #outrage,anger,0.5
11079,Panpiper playing Big River outside The Bridges in SR1 ,anger,0.271
11080,I base when it is going to rain here off of brills snap stories.,anger,0.25
11081, and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger,0.583
11082," For me not so much outrage as ‘oh, using female body to sell something, AGAIN'",anger,0.542
11083,Congrats to #Nicole #bb18 ... Fix that nose now unamused_face person_tipping_hand light_skin_tone #bitter #petty,anger,0.5
11084,Congrats to #Nicole #bb18 ... Fix that nose now unamused_face person_tipping_hand light_skin_tone #petty,anger,0.417
11085,"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming I miss you",anger,0.688
11086, That might sting for a bit lads but you will get over it. #betterwithsinnfein,anger,0.417
11087,No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.,anger,0.542
11088,This is a joke #fuming,anger,0.688
11089,This is a joke ,anger,0.312
11090," i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger,0.521
11091,The patriots have the lamest color rush jerseys in the whole nfl #madden I hope they wear them tonight Confusion ,anger,0.396
11092,no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,anger,0.375
